"FilingID","Other Products and Services","Business Name"
1957677,"FOUNDATION ENERGY MANAGEMENT, LLC MANAGES, DEVELOPS AND OPERATES OIL AND NATURAL GAS PROPERTIES AND ASSETS.",""
1968906,"CLIENTS OF THE FIRM MAY PURCHASE COMMISSION-BASED PRODUCTS FROM AS RECOMMENDED BY ASSOCIATED PERSONS IN THEIR SEPARATE ROLES AS REGISTERED REPRESENTATIVES OF THE AFFILIATED BROKER-DEALER.",""
1973276,"ESTATE PLANNING, TAX PREP, FINANCIAL PLANNING",""
1968287,"THE REGISTRANT ALSO PROVIDES THE FOLLOWING SERVICES AND PRODUCTS: PERFORMANCE MEASUREMENT REPORTING, INTERNET ACCESS TO SELECTED RESEARCH REPORTS AND INVESTMENT MANGER DATABASES, AND ACCESS TO OUR BENCHMARK CALCULATOR.",""
1946758,"TFS IS A BROKER-DEALER AND OFFERS BROKERAGE SERVICES TO MANY OF ITS INVESTMENT ADVISORY CLIENTS. ALSO, MANY OF THE REPRESENTATIVES OF TFS ARE LICENSED TO SELL INSURANCE PRODUCTS AND SELL THEM TO INVESTMENT ADVISORY CLIENTS.",""
1965683,"TAX RETURN PREPARATION SERVICES (A NON-SECURITIES/ADVISORY RELATED BUSINESS).",""
1972290,"FIXED LIFE INSURANCE PRODUCTS, FIXED ANNUITIES, HEALTH INSURANCE, LTC","N/A"
1955996,"THE FIRM PROVIDES CERTAIN ADMINISTRATIVE FAMILY OFFICE SERVICES TO CERTAIN CLIENTS.  REFER TO THE FIRM'S FORM ADV DISCLOSURE BROCHURE FOR A DESCRIPTION OF SUCH SERVICES.",""
1974465,"THE FIRM IS ALSO A REGISTERED BROKER DEALER, AND IN THIS CAPACITY WILL SELL PRODUCTS AND MAY EARN A COMMISSION OR MARKUP. IN ITS CAPACITY AS AN INSURANCE AGENCY THE FIRM WILL ALSO OFFER INSURANCE PRODUCTS.",""
1964251,"AS REQUESTED BY A CLIENT, THE FIRM AND/OR ITS PERSONNEL MAY WRITE FIXED INSURANCE PRODUCTS FOR SUCH A CLIENT.",""
1947068,"FULL RANGE OF SERVICES (TECHNOLOGY, ADMINISTRATIVE AND INVESTMENT SERVICES, TO FINANCIAL MARKET PARTICIPANTS) SIMC ALONG WITH ITS AFFILIATES PROVIDES A WIDE RANGE OF ADVISORY-RELATED SERVICES TO DIFFERENT MARKET SEGMENTS AS DESCRIBED IN PART 2 DOCUMENTS",""
1973951,"SOME REPRESENTATIVES MAY BE REGISTERED REPRESENTATIVES OF A BROKER DEALER AND LICENSED INSURANCE AGENTS.",""
1947559,"IMPLEMENTATION OF LIFE AND LONG-TERM CARE INSURANCE SALES","INDIVIDUAL CAPACITY"
1974513,"WE OFFER TAX PLANNING SERVICES TO OUR CLIENTS.",""
1937986,"PROPERTY MANAGEMENT SERVICES THROUGH AN AFFILIATED ENTITY, SK MEDICAL MANAGEMENT LLC.","SK MEDICAL MANAGEMENT LLC"
1928515,"WE PROVIDE TRUST SERVICES TO HIGH NET WORTH CLIENTS AND BANK COLLECTIVE FUNDS.",""
1934312,"THE FIRM ALSO PROVIDES (I) INFORMATION SERVICES AND (II) LICENSES TO USE ITS PROPRIETARY ALGORITHMS TO THIRD PARTIES.",""
1964056,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","JOHNSTONE BROKERAGE SERVICES, LLC / INDIVIDUAL CAPACITY"
1924239,"ROCKHILL MANAGEMENT, L.L.C. PROVIDES PROPERTY MANAGEMENT, PROJECT MANAGEMENT AND OWNER'S REPRESENTATIVE SERVICES TO CERTAIN INVESTMENTS OF CERTAIN FUNDS AT MARKET RATES AS VERIFIED PERIODICALLY BY INDEPENDENT THIRD PARTIES.","ROCKHILL MANAGEMENT, L.L.C."
1955505,"PROVIDE TAX-RELATED ANALYSIS OF POTENTIAL INVESTMENTS TO CLIENTS ON A PER HOUR FEE BASIS-WE DO NOT HAVE DISCRETIONARY AUTHORITY OVER ANY ACCOUNT TO WHICH WE GAVE SUCH ADVICE AND WE DO NOT MAKE RECOMMENDATIONS AS TO PURCHASES OR SALES IN SUCH ACCOUNTS.",""
1951142,"TAX SERVICES; BUSINESS CONSULTING SERVICES",""
1974558,"OUR AFFILIATE, FOCUS RISK SOLUTIONS, LLC, ASSISTS OUR CLIENTS WITH REGULATED INSURANCE SALES ACTIVITY.   UPTIQ FACILITATES CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS.   PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1974288,"ACTUARIAL CONSULTING SERVICES, SOFTWARE DEVELOPMENT, INDEX PUBLICATION, INDEX DEVELOPMENT.",""
1972513,"CONSOLIDATION OF FINANCIAL REPORTS.",""
1960961,"ADVISORY TECHNOLOGY PLATFORM, RECONCILIATION SERVICES, INVESTMENT RESEARCH REPORTS, ACCOUNT AGGREGATION, PORTFOLIO MANAGEMENT SOFTWARE AND PERFORMANCE CALCULATIONS.",""
1973232,"BILL-PAY SERVICES TAX COMPLIANCE SERVICES RETIREMENT SERVICES INSURANCE SOLUTIONS BUSINESS CONSULTING SERVICES PAYROLL SERVICES PROPERTY MANAGEMENT SERVICES",""
1954136,"THRIVENT ASSET MANAGEMENT, LLC, ALSO PROVIDES ADMINISTRATIVE SERVICES TO CERTAIN OF ITS MUTUAL FUND CLIENTS.",""
1968419,"THE REGISTRANT ALSO PROVIDES PERFORMANCE MEASUREMENT REPORTING SERVICES AND ACCESS TO PROPRIETARY PERFORMANCE MONITORING AND PORTFOLIO ANALYTICS SOFTWARE.",""
1926471,"SEE SCHEDULE D, SECTION 6.B.(2).  SECURITIES ARE SOLD BY MUTUAL OF AMERICA SECURITIES LLC, A FINRA MEMBER FIRM AND AN INDIRECT WHOLLY OWNED SUBSIDIARY OF MUTUAL OF AMERICA LIFE INSURANCE COMPANY.",""
1953829,"THE FIRM ACTS AS A SOLICITOR FOR INVESTMENT ADVISERS AND RECEIVES CASH REFERRAL FEES PURSUANT TO INVESTMENT ADVISERS ACT RULE 206(4)-3.",""
1953653,"BLACKROCK REALTY ADVISORS, INC. ACTS AS REAL ESTATE INVESTMENT MANAGER FOR INSTITUTIONAL CLIENTS. ITS PRIMARY ACTIVITIES RELATE TO THE ACQUISITION, MANAGEMENT, DISPOSITION OF REAL ESTATE AND REAL ESTATE DEBT INSTRUMENTS FOR ITS CLIENTS.",""
1974644,"OUR AFFILIATE, FOCUS RISK SOLUTIONS, LLC, ASSISTS OUR CLIENTS WITH REGULATED INSURANCE SALES ACTIVITY.   UPTIQ FACILITATES CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS.   PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1966268,"RETIREMENT PLAN RECORD KEEPING, ADMINISTRATION AND CONSULTING SERVICES.","INGHAM RETIREMENT GROUP"
1966954,"AVANTAX PLANNING PARTNERS OFFERS INSURANCE SERVICES",""
1927916,"CERTAIN OF OUR REPRESENTATIVES MAY OFFER AND SELL FIXED INSURANCE AND ANNUITY PRODUCTS IN THEIR CAPACITY AS LICENSED INSURANCE AGENTS.",""
1954940,"VARIOUS ANCILLARY AND ADDITIONAL SERVICES.",""
1923248,"ADVISORY CLIENTS MAY ALSO BE OFFERED INSURANCE OR PRODUCTS THAT GENERATE A COMMISSION UNDER A BROKER/DEALER RELATIONSHIP","TRUSTMONT FINANCIAL GROUP, INC."
1969861,"THE CENTER FOR THE CIRCULAR ECONOMY.","THE CENTER FOR THE CIRCULAR ECONOMY."
1956327,"IN MOST CASES, AMHERST CAPITAL WILL RECEIVE COMPENSATION FOR SERVICING COMMERCIAL REAL ESTATE (CRE) LOANS. CLIENTS THAT INVEST IN CRE LOANS SERVICED BY AMHERST CAPITAL WILL PAY AMHERST CAPITAL A FEE.",""
1969597,"FINANCIAL PLANNING SERVICES, TAX PLANNING AND COMPLIANCE SERVICES, AND ESTATE PLANNING SERVICES",""
1953682,"FUND ADMINISTRATION",""
1964224,"INVESTMENT SECURITIES, LIFE, HEALTH, ANNUITY INSURANCE PRODUCTS MAY BE SOLD TO ADVISOR RELATED CLIENTS WHERE APPROPRIATE.",""
1971864,"FIFR PROVIDES TAX ADVISORY SERVICES AND TAX RETURN PREPARATION AND FILING SERVICES UNDER A DEDICATED TAX SERVICES AGREEMENT AND FOR A SEPARATE FEE.",""
1927837,"TAX PREPARATION, CTA FILING, AND FAMILY OFFICE SERVICES",""
1959257,"PROVIDE INSURANCE SERVICES",""
1936632,"RECOMMENDATION OF INSURANCE PRODUCTS AND SERVICES.",""
1943063,"DANIEL KRUG & ASSOCIATES IS AN INSURANCE AGENCY WHO RECOMMENDS AND SELLS INSURANCE PRODUCTS WITH 4 EMPLOYEES WHO ARE LICENSED INSURANCE AGENTS. DANIEL KRUG & ASSOCIATES ALSO OFFERS CLIENTS ESTATE SETTLEMENT ADMINISTRATIVE SERVICES (NON-LEGAL/NON-TAX).",""
1951759,"FINANCIAL DISCOVERY PROVIDES TAX PREPARATION SERVICES ON AN HOURLY FEE BASIS UNDER A SEPARATE ENGAGEMENT LETTER","THE FINANCIAL DISCOVERY GROUP, LLC"
1954051,"ACCOUNTING AND TAX ADVISORY SERVICES",""
1969457,"IFG PROVIDES BROKER DEALER SERVICES AND INSURANCE PRODUCTS",""
1973603,"BUSINESS CONSULTING SERVICES TO SMALL BUSINESSES CLIENTS; DUE DILIGENCE AND ADMINISTRATIVE SERVICES FOR ALTERNATIVE INVESTMENTS FOR CLIENTS AND NON CLIENTS; FOR A SEPARATE FEE",""
1938246,"DEBT ADVISORS GROUP IS A DIVISION OF CAPITAL ADVISORS GROUP, INC. WHICH PROVIDES DEBT FINANCING CONSULTING SERVICES.","DEBT ADVISORS GROUP"
1973673,"ESTATE PLANNING, TAX PREP, FINANCIAL PLANNING",""
1944199,"FAMILY OFFICE SERVICES",""
1954991,"SOME INVESTMENT ADVISORY REPRESENTATIVES ARE REGISTERED INSURANCE AGENTS AND OFFER FIXED LIFE INSURANCE AND LONG TERM CARE INSURANCE",""
1965743,"LIFE, ACCIDENT AND HEALTH LICENSED.  LIFE INSURANCE MAY BE DISCUSSED WITH CLIENTS WHEN APPROPRIATE.",""
1966728,"FOR A COMPLETE DESCRIPTION OF OTHER PRODUCTS AND SERVICES, SEE SCH. D, MISCELLANEOUS.",""
1952714,"WE PROVIDE COMPREHENSIVE WEALTH MANAGEMENT SERVICES, INCLUDING INVESTMENT SERVICES, TAX AND ESTATE PLANNING, RISK MANAGEMENT, AND FINANCIAL PLANNING. SEE SCHEDULE D - MISC FOR MORE INFORMATION ABOUT UPTIQ AND FRS.",""
1965757,"TAX PLANNING AND COMPLIANCE FIRM. TAX PLANNING SERVICES MAY INCLUDE VERIFYING THAT A CLIENT IS IN TAX COMPLIANCE, THAT IS, ALL APPLICABLE FEDERAL, STATE AND EMPLOYMENT TAXES HAVE BEEN CALCULATED CORRECTLY AND FILED.",""
1930294,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1966837,"THE REGISTRANT OFFERS FIXED INSURANCE PRODUCTS TO CLIENTS.",""
1965850,"LIFE, HEALTH, AND ANNUITY SALES",""
1964319,"IMPLEMENTATION OF INSURANCE SALES.","IMPLEMENTATION OF INSURANCE SALES THROUGH THE INDIVIDUAL AND THREE SIXTY INSURANCE GROUP LLC"
1926187,"MUTUAL FUNDS, VARIABLE ANNUITIES, 529 PLANS, 401(K) AND OTHER EMPLOYER SPONSORED RETIREMENT PLANS","PFS INVESTMENTS INC."
1972220,"CONSULTIVA ACTS AS A FULLY LICENSED INSURANCE AGENT UNDER THE LAWS OF THE COMMONWEALTH OF PUERTO RICO FOR THE SALE OF FIXED INSURANCE PRODUCTS AND MAY RECOMMEND SUCH PRODUCTS TO ITS ADVISORY CLIENTS.",""
1972324,"OPCM MANAGES A HEDGE FUND FOR OUR CLIENTS AND INVESTORS. OPCM CAN USE THE FUND FOR CLIENTS AS PART OF THEIR OVERALL ASSET ALLOCATION STRATEGY.","OPCM ABSOLUTE RETURN, L.P."
1940327,"FOR ADDITIONAL SERVICES, PLEASE REFER TO OUR ADV PART 2A.",""
1973708,"CLIENT FUNDS OF PRIME RESIDENTIAL ADVISOR, LLC (RELYING ADVISER) ARE PROVIDED PROPERTY MANAGEMENT, CONSTRUCTION MANAGEMENT, AND FINANCING SERVICES BY ONE OR MORE AFFILIATES OF PRIME RESIDENTIAL ADVISOR, LLC.","PRIME ADMINISTRATION, LLC; PLB MANAGEMENT, LLC"
1973021,"PROVIDE CONSOLIDATED REPORTING ON ""HELD-AWAY"" INVESTMENTS NOT MANAGED BY CENTRAL PINE",""
1964487,"SALE OF INVESTMENTS",""
1948713,"CATHOLIC RESPONSIBLE INVESTING SERVICES",""
1963222,"IMPLEMENTATIONS OF INSURANCE AND COMMISSIONABLE SECURITIES TRANSACTIONS","INDIVIDUAL NAME/CAPACITY"
1960703,"FINANCIAL PLANNING ADVICE & TAX PREPARATION",""
1966977,"HCM WORKS WITH STRATEGIC PARTNERS TO RECOMMEND & STRUCTURE DIRECT PRIVATE REAL ESTATE AND VENTURE CAP INVESTMENTS FOR CERTAIN QUALIFIED CLIENTS.",""
1963788,"TAX PREPARATION SERVICES",""
1958769,"5C CAPITAL MANAGEMENT, LLC, THROUGH ITS REPRESENTATIVES, MAY RECEIVE A COMMISSION ON INSURANCE OR ANNUITY PRODUCT IMPLEMENTATION.",""
1964486,"INSURANCE SERVICES",""
1952173,"RECOMMENDATIONS OF COMMISSIONABLE INVESTMENTS AND INSURANCE PRODUCTS","INDIVIDUAL NAME / CAPACITY"
1962401,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1923746,"CPI DOES NOT, BUT A. MARI MILLER AND ANGELICA KANGAS DOES SELL INSURANCE TO CPI CLIENTS, AS INSURANCE AGENTS.  COMMISSIONS PAID TO MS. MILLER AND MS. KANGAS MAY BE ASSIGNED TO CPI AND APPEAR ON CPI BOOKS AND RECORDS.","A. MARI MILLER AS INDIVIDUAL INSURANCE AGENT.  ANGELICA KANGAS AS INDIVIDUAL INSURANCE AGENT."
1958335,"ANZU PARTNERS, LLC ALSO PROVIDES ACCOUNTING/FINANCIAL, HUMAN RESOURCES, BUSINESS DEVELOPMENT, OPERATIONS MANAGEMENT, AND COMMUNICATIONS-RELATED SERVICES TO THE PRIVATE FUNDS IT MANAGES AND OTHER COMPANIES.",""
1958376,"FIXED INSURANCE BUSINESS - LIFE, HEALTH, DISABILITY, LTC, P&C AND FIXED ANNUITIES",""
1936814,"WE DO NOT SELL ANY PRODUCTS.  IN ADDITION TO PROVIDING INVESTMENT MANAGEMENT ADVICE WE ALSO PROVIDE FINANCIAL PLANNING ADVICE.",""
1969791,"ADMINISTRATIVE SERVICES AND MORTGAGE SERVICING.  SEE OTHER ANCILLARY SERVICES DESCRIBED IN MANULIFE IM PM (US) BROCHURE, PART 2A.",""
1953684,"TRADE EXECUTION AS PART OF THE ADVISORY SERVICES.  NO EXTRA FEE CHARGED SINCE IT IS PART OF THE COMPLETE PACKAGE ""INVESTMENT ADVICE"".",""
1958637,"CIIUS PROVIDES NON-ADVISORY SERVICES TO ITS AFFILIATED CLIENTS RELATED TO STABLE VALUE TRANSACTIONS OF BANK OWNED LIFE INSURANCE PRODUCTS.  THESE SERVICES ARE ONLY PROVIDED TO AFFILIATES AND ARE OUTSIDE OF CIIUS'S ROLE AS A REGISTERED INVESTMENT ADVISER.",""
1961506,"PENDER CAPITAL MANAGEMENT, LLC, THE FUNDS IT MANAGES EACH ARE ENGAGED IN DIFFERENT ASPECTS OF THE BUSINESS OF COMMERCIAL MORTGAGE LOAN ORIGINATION AND OR SERVICING.",""
1922721,"THIRD PARTY ADMINISTRATOR TO PENSION PLAN CLIENTS PROVIDING 3(16) SERVICES",""
1958231,"WE OFFER BOOKKEEPING AND TAX PREPARATION SERVICES.",""
1937990,"COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1958970,"RETIREMENT EDUCATION AND THE FIRM PERMITS CERTAIN OF ITS EMPLOYEES, IN THEIR INDIVIDUAL CAPACITIES AS INSURANCE AGENTS, TO SELL INSURANCE PRODUCTS.",""
1964776,"RECOMMEND INSURANCE PRODUCTS","ONE WEALTH MANAGEMENT FINANCIAL & INSURANCE SERVICES, INC."
1955764,"D.A. DAVIDSON & CO. MAINTAINS CORPORATE INSURANCE LICENSES IN VARIOUS STATES AND IS INVOLVED IN THE SALE OF LIFE INSURANCE, VARIABLE AND FIXED ANNUITIES PRODUCTS THROUGH ITS AGENTS WHO ARE SPONSORED BY VARIOUS INSURANCE COMPANIES.",""
1963571,"SEE SCHEDULE D, MISC.",""
1973886,"INSURANCE PRODUCTS. OFF-CENTER DIGITAL ACCESS FUND LLC.",""
1956411,"PROVIDES RATINGS ON VARIOUS EQUITY SECURITIES.",""
1973264,"INSURANCE PRODUCTS",""
1957580,"OAKMONT CORPORATION IS A FAMILY OFFICE THAT PROVIDES CERTAIN NON-ADVISORY SERVICES, INCLUDING TAX, ACCOUNTING AND ESTATE PLANNING SERVICES.",""
1964975,"BILL PAY SERVICES FOR CLIENTS.",""
1969498,"IN ADDITION TO SERVICES DESCRIBED IN SECTION 6.B.(2), APPLICANT ALSO PROVIDES EXPERT WITNESS AND CASE EVALUATION SERVICES. IT ALSO SELLS LIFE INSURANCE AND ANNUITY PRODUCTS.",""
1927163,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1950956,"COORDINATE FIDUCIARY & CORPORATE SERVICES FOR HIGH NET WORTH CLIENTS WITH THIRD PARTY VENDORS.",""
1957180,"MAXIMAI MAY REFER CLIENTS TO THIRD-PARTY SERVICE PROVIDERS SUCH AS ATTORNEYS, FINANCIAL PLANNERS, ESTATE PLANNING SPECIALISTS, CORPORATE FIDUCIARY AND ADMINISTRATIVE SERVICES. WE OFFER INSURANCE PRODUCTS THROUGH BRANDON FINANCIAL",""
1950566,"WE ALSO PROVIDE FINANCIAL PLANNING, LIFE PLANNING AND TRANSITION COACHING SERVICES",""
1943319,"FROM TIME TO TIME, STELAC PROVIDES DATA CONSOLIDATION SERVICES TO A CLIENT WITHOUT PROVIDING ANY INVESTMENT ADVICE. FOR SUCH SERVICE, WE MAY CHARGE A FIXED FEE.",""
1957851,"LD LOWE WILL PROVIDE TAX PREPARATION SERVICES TO ADVISORY CLIENTS AND TO THE RETAIL PUBLIC THAT ARE NOT ADVISORY CLIENTS.","N/A"
1950833,"IN ADDITION TO INVESTMENT ADVICE, RUGGAARD & ASSOCIATES, LLC PROVIDES TAX PREPARATION AND FINANCIAL PLANNING SERVICES.",""
1945760,"RECOMMENDATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY; LEVEL FOUR FINANCIAL, LLC"
1959405,"IARS ARE LICENSED TO SELL INSURANCE PRODUCTS THROUGH INDEPENDENT INSURANCE AGENCIES.",""
1964810,"RETIREMENT EDUCATION AND THE FIRM PERMITS CERTAIN OF ITS EMPLOYEES, IN THEIR INDIVIDUAL CAPACITIES AS INSURANCE AGENTS, TO SELL INSURANCE PRODUCTS.",""
1972835,"INSURANCE PRODUCTS",""
1967702,"PROVIDE INSURANCE SERVICES",""
1941288,"WE ADVISE POOLED INVESTMENT VEHICLES THAT INVEST IN PRIVATE BUSINESSES. WE TYPICALLY ENTER INTO MANAGEMENT SERVICES AGREEMENTS TO PROVIDE OPERATIONAL & STRATEGIC SUPPORT TO THE PORTFOLIO COMPANIES. THE MSA MAY BE AT THE PORTFOLIO COMPANY OR CLIENT LEVEL.",""
1972696,"FINANCIAL PLANNING LIFE INSURANCE",""
1973380,"MICHAEL P. AGURKIS IS A LICENSED INDEPENDENT INSURANCE AGENT IN FLORIDA, GEORGIA, MISSISSIPPI, NORTH CAROLINA, PENNSYLVANIA, & SOUTH CAROLINA. MR. AGURKIS MAY SELL LIFE INSURANCE IF WARRANTED AFTER FINANCIAL ANALYSIS AND REVIEW OF CLIENT'S NEEDS.",""
1951258,"IN ADDITION TO PROVIDING INVESTMENT ADVISORY SERVICES TO ITS CLIENTS, NUVEEN ALTERNATIVES ADVISORS LLC ALSO PROVIDES OR ARRANGES FOR CERTAIN ADMINISTRATIVE AND AGENCY SERVICES TO OR FOR ITS CLIENTS.",""
1968958,"INSURANCE PRODUCTS","IRON GATE GLOBAL INSURANCE LLC"
1956257,"WE PROVIDE FINANCIAL PLANNING TO SOME CLIENTS FOR WHOM WE DO NOT PROVIDE INVESTMENT ADVISORY SERVICES. THESE CLIENTS ARE CHARGED A FLAT PLANNING-ONLY FEE.",""
1972483,"INSURANCE RECOMMENDATIONS AND IMPLEMENTATIONS","MARC S. AARONS"
1964252,"ADVISER AND GENERAL PARTNER OF PRIVATE FUNDS. ADMINISTRATIVE SERVICES AND INVESTMENT ADVICE FOR CLIENT'S: DIRECT INVESTMENTS, ASSETS MANAGED BY THIRD PARTIES AND OTHER FINANCIAL NEEDS. DATA BASE (THROUGH VENDOR)OF ALL CLIENT ASSETS.",""
1966163,"ACCOUNTING SERVICES AND MANAGEMENT CONSULTING SERVICES",""
1922471,"IMPLEMENTATIONS OF COMMISSIONABLE INSURANCE AND SECURITIES","INDIVIDUAL CAPACITY OF ADVISORY PERSONS"
1954249,"INSURANCE PRODUCTS FINANCIAL PLANNING",""
1961396,"ASSET ALLOCATION & MANAGEMENT COMPANY, LLC PROVIDE: ENTERPRISE RISK MANAGEMENT, TAX ANALYSIS, ASSET LIABILITY ANALYSIS, QUANTITATIVE ASSET ALLOCATION MODELING, RATING AGENCY CONSULTATION, LIABILITY HEDGING SUPPORT, INVESTMENT ACCOUNTING, AND PEER ANALYSIS.",""
1972832,"INCOME TAX PREPARATION",""
1972844,"WE OFFER OUR CLIENTS A REVIEW AND A SERVICE FEATURE ON THEIR COMPLETE FINANCIAL NEEDS RANGING FROM INVESTMENTS, TAX PREPARATION & FILING & INSURANCE SERVICES.",""
1972706,"PUBLIC ACCOUNTING SERVICES","WARD, SCHMERBECK, AND BILLIG P.C."
1970299,"SALE OF VARIABLE ANNUITIES",""
1974043,"INSURANCE RECOMMENDATIONS AND IMPLEMENTATIONS","MARC S. AARONS"
1949988,"PW ENERGY ENGAGES IN OIL AND GAS HOLDINGS MANAGEMENT.  PRIVATE WEALTH ASSET MANAGEMENT ENGAGES IN SMALL BUSINESS CONSULTING AND BUSINESS TRANSITION PLANNING.","PW ENERGY"
1973722,"ASSOCIATES MAY SERVE AS LICENSED INSURANCE AGENTS & REGISTERED REPRESENTATIVES, OFFERING NON-PROPRIETARY INSURANCE & SECURITIES TO INTERESTED CLIENTS.","N/A"
1958305,"NPPG IS A POOLED PLAN PROVIDER UNDER THE SETTING EVERY COMMUNITY UP FOR RETIREMENT ENHANCEMENT ACT. IN THIS ROLE, NPPG SERVES AS THE NAMED PLAN FIDUCIARY FOR POOLED EMPLOYER PLANS.",""
1966785,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1958481,"INSURANCE PRODUCTS",""
1965084,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1951386,"PROVIDE PRIVATE-LABELING SERVICES FOR RESEARCH PROVIDED TO CLIENT BANKS AND TRUST COMPANIES.",""
1943683,"NAAA LICENSES INDEXES AND THE USE OF ITS INDEXING THAT INCORPORATES NAAA'S PROPRIETARY INVESTMENT METHODOLOGY TO CERTAIN CLIENTS.",""
1968363,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1967760,"SELL LIFE, HEALTH, AND ANNUITY INSURANCE PRODUCTS. ANDINA FAMILY OFFICES CONTRACTS WITH OUTSIDE ACCOUNTING FIRMS TO PROVIDE BILLPAY AND FINANCIAL PREPARATION SERVICES FOR SELECT CLIENTS.",""
1969931,"NON-SECURITIES INSURANCE PRODUCTS.",""
1971746,"COINCIDENT WITH INVESTMENT ADVISE TO CORPORATE RETIREMENT PLANS WE MAY ALSO PROVIDE PENSION CONSULTING SERVICES.","N/A"
1969919,"CAPTRUST ALSO PROVIDES INCOME TAX CONSULTING, TAX PREPARATION/ACCOUNTING AND BILL PAY TO CLIENTS WHO HAVE ENGAGED US TO DO SO PER A SEPARATE WRITTEN AGREEMENT.",""
1953463,"THE RETIREMENT PLAN COMPANY, LLC IS IN THE BUSINESS OF PROVIDING RECORDKEEPING AND OTHER ADMINISTRATIVE SERVICES TO QUALIFIED RETIREMENT AND OTHER PENSION PLANS. THESE SERVICES CONSTITUTE THE MAJORITY OF THE FIRM'S BUSINESS.",""
1959777,"RRA CAPITAL PROVIDES SOURCING AND SERVICING TO BOTH ADVISORY AND NON-ADVISORY CLIENTS.","RRA CAPITAL"
1941709,"INSURANCE",""
1973412,"FINANCIAL, TAX, AND ESTATE ADVISORY SERVICES; LEGACY, PHILANTHROPIC, TAX, & ESTATE PLANNING & INVESTMENT ARCHITECTURE; PREPARATION OF FINANCIAL AND TAX ANALYSES AND STATEMENTS, WEALTH ADMIN SERVICES, AND OPERATING BUSINESS CONSULTING.",""
1931269,"ADMINISTRATIVE SERVICES PROVIDED TO THE FUNDS.",""
1964097,"IMPLEMENTATION OF INSURANCE SALES AND COLLEGE PLANNING SERVICES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL."
1970812,"INSURANCE PRODUCTS","PRODUCTS ARE SOLD UNDER THE SEPARATE INDIVIDUAL CAPACITIES OF CERTAIN INSURANCE A LICENSED PERSONS."
1951335,"HUDSON PROVIDES CERTAIN ADMINISTRATIVE AND SUPPORT SERVICES TO CLIENTS AND THEIR INVESTMENTS THAT WORK IN TANDEM WITH ADVISORY SERVICES AND INCLUDE, AMONG OTHERS, LEGAL, COMPLIANCE ACCOUNTING, FUND ADMIN. AND SUPPORT AND OTHER SIMILAR AND RELATED SERVICES.",""
1974551,"HFR INVESTMENTS OFFERS ADVISORY AND CO-ADVISORY SERVICES AND WILL ALSO SELL PRIVATE INTERESTS INCIDENTAL TO THE SPONSORING OF PRIVATE FUNDS.",""
1966015,"ACCOUNTING AND ADMINISTRATIVE SERVICES PROVIDED ONLY TO ADVISORY CLIENTS IN CONNECTION WITH ADVISORY SERVICES.",""
1955412,"CACHETECH PROVIDES SOFTWARE SOLUTIONS FOR REGISTERED INVESTMENT ADVISORS. OUR TECHNOLOGY OFFERING INCLUDES BILLING, TRADING, PORTFOLIO MANAGEMENT, AND OTHER SOLUTIONS.",""
1963738,"SECURITIES BROKERAGE, FINANCIAL PLANNING, INSURANCE SALES",""
1973056,"INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1972466,"INSURANCE PRODUCTS.",""
1952006,"IMPLEMENTATION OF INSURANCE SALES","INSURANCE SALES ARE IMPLEMENTED THROUGH G2 CAPITAL INSURANCE, LLC"
1965625,"WE PROVIDE OUR MODEL PORTFOLIO INCLUDING HOLDINGS AND TRANSACTIONS TO THIRD PARTIES IN RETURN FOR A FEE, WHICH MAY BE FIXED OR BASED ON ASSETS UNDER MANAGEMENT THAT THEY HAVE USING OUR PORTFOLIO.",""
1965451,"WE HAVE SOLD LIFE INSURANCE AS A COMPONENT OF CREATING A COMPREHENSIVE PORTFOLIO",""
