"FilingID","Other Products and Services","Business Name"
1996433,"TAX PREP & FILING, BOOKKEEPING AND PAYROLL SERVICES, ESTATE PLANNING AND EDUCATION SERVICES, RETIREMENT PLAN CONSULTING",""
1996452,"RECOMMENDATIONS OF COMMISSIONABLE INVESTMENTS AND INSURANCE","INDIVIDUAL NAME / CAPACITY"
1996453,"OUTSIDE INSURANCE, SELLING AND SERVICING FIXED INSURANCE PRODUCTS SUCH AS TERM LIFE INSURANCE, DISABILITY INSURANCE, LONG TERM CARE INSURANCE, CRITICAL ILLNESS INSURANCE AND EXECUTIVE COMPENSATION BENEFITS THROUGH VARIOUS CARRIERS","CHRIS SWENSON, SOLE PROPRIETOR  SHAUN BALDING, SOLE PROPRIETOR PATRICK FOSDICK, SOLE PROPRIETOR"
1996389,"MMA SECURITIES PROVIDES NON-SECURITIES ADVICE TO ITS INVESTMENT ADVISORY CLIENTS SUCH AS TRAINING, EDUCATION AND PLAN DESIGN.",""
1996455,"APOGEM CAPITAL LLC SERVES AS ADMINISTRATIVE AGENT ON BEHALF OF LOAN SYNDICATES IN WHICH THE ADVISORY CLIENTS PARTICIPATE. APOGEM CAPITAL LLC ALSO PROVIDES SERVICES AS MANAGER TO CERTAIN PRIVATE INVESTMENT FUNDS.",""
1999273,"INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1999278,"ESTATE PLANNING, TAX PREP, FINANCIAL PLANNING",""
1999283,"BROKERAGE SERVICES, INSURANCE PRODUCTS, AND INVESTMENT CONSULTING SERVICES TO INSTITUTIONAL CLIENTS  TRADE SETTLEMENT AND SECURITIES CLEARANCE, AND CORRESPONDENT CLEARING SERVICES; PRIME BROKERAGE SERVICES; AND SECURITIES LENDING.","WELLS FARGO ADVISORS"
1999321,"IMPLEMENTATION OF COMMISSIONABLE PRODUCTS AND INSURANCE SALES.","INSURANCE IMPLEMENTED THROUGH THE INDIVIDUAL, COMMISSIONABLE SECURITIES THROUGH CALTON & ASSOCIATES, INC."
1999153,"RIA INNOVATIONS PROVIDES BACK OFFICE SERVICES TO REGISTERED INVESTMENT ADVISERS AND OTHER AFFILIATED BUSINESSES. NWAM, LLC OFFERS TAX PREPARATIONS SERVICES TO ASSET MANAGEMENT CLIENTS.","RIA INNOVATIONS"
1998187,"ADMINISTRATIVE SERVICES AND MORTGAGE SERVICING.  SEE OTHER ANCILLARY SERVICES DESCRIBED IN MANULIFE IM PM (US) BROCHURE, PART 2A.",""
1997802,"IMPLEMENTATION OF INSURANCE SALES","INSURANCE SALES IMPLEMENTED THROUGH THE INDIVIDUAL AGENT"
1996845,"INSURANCE SALES","IMPLEMENTATION OF INSURANCE SALES THROUGH MDRN INSURANCE, LLC"
1996850,"INSURANCE AND SECURITIES PRODUCTS","CENTER FOR FINANCIAL PLANNING II, LLC"
1996020,"FIXED ANNUITIES AND LIFE INSURANCE PRODUCTS TAX PREPARATION","CA FINANCIAL"
1996873,"SOME REPRESENTATIVES OF THE FIRM ARE LICENSED INSURANCE AGENTS AND MAY OFFER INSURANCE PRODUCTS TO CLIENTS.",""
1987361,"BUSINESS MANAGEMENT SERVICES INCLUDING BANK STATEMENT RECONCILIATION, BOOKKEEPING, BUDGETING, CREDIT MANAGEMENT, AND FINANCIAL STATEMENT PREPARATION.  INSURANCE SERVICES INCLUDING NEEDS ANALYSIS AND EVALUATION, POLICY AUDITS, AND ORIGINATING POLICIES.","MANHATTAN WEST BUSINESS MANAGEMENT SERVICES, LLC AND MANHATTAN WEST INSURANCE SERVICES, LLC (""MWIS"")."
1995431,"INSURANCE PRODUCTS",""
1995851,"INSURANCE",""
1999371,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1999373,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1999405,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1999413,"FIXED ANNUITIES/VARIABLE ANNUITIES/INSURANCE",""
1998802,"ANDREW SHEA PROVIDES SERVICES THROUGH JOHN HANCOCK, GREAT WEST, AMERICAN FUNDS, SPENCER FINANCIAL, BOSTON PARTNERS AND INVESTMENT THROUGH SYMMETRY PARTNERS",""
1993515,"AS DESCRIBED IN ITEM 8 OF PART 2A OF OUR FORM ADV, WE PROVIDE CERTAIN ADMINISTRATIVE AND REPORTING SERVICES, AS WELL AS PORTFOLIO ANALYTICS SOLUTIONS.","OUR PORTFOLIO ANALYTICS SOLUTION IS PROVIDED BY COBALT LP, WHOSE INTELLECTUAL PROPERTY RIGHTS ARE WHOLLY-OWNED BY US."
1997031,"HERBERT J. SIMS CAPITAL MANAGEMENT, INC. IS AN INSURANCE AGENT OFFERING THE FOLLOWING PRODUCTS AND SERVICES;LIFE, FIXED ANNUITY, DISABILITY INSURANCE AND LONG TERM CARE. HJSCM ALSO PROVIDES FINANCIAL PLANNING SERVICES.",""
1997038,"TAX PREP & FILING, BOOKKEEPING AND PAYROLL SERVICES, ESTATE PLANNING AND EDUCATION SERVICES, RETIREMENT PLAN CONSULTING",""
1997042,"THE FIRM IS ALSO A REGISTERED BROKER DEALER AND IN SUCH CAPACITY WILL SELL PRODUCTS AND MAY EARN A COMMISSION OR MARKUP. IN ITS CAPACITY AS AN INSURANCE AGENCY THE FIRM WILL ALSO OFFER FIXED INSURANCE PRODUCTS.",""
1997063,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1997110,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES","INSURANCE SALES IMPLEMENTED THRU INDIVIDUAL, COMMISSIONABLE SECURITIES THRU INDIVIDUAL/PURSHE KAPLAN STERLING INVESTMENTS, INC."
1998075,"AS DETAILED IN THE FIRM'S DISCLOSURE BROCHURE, CERTAIN FIRM EMPLOYEES MAY OFFER INSURANCE PRODUCTS TO ADVISORY CLIENTS IN THEIR INDIVIDUAL CAPACITIES AS INSURANCE AGENTS OF VARIOUS INSURANCE COMPANIES.",""
1990200,"HEALTH AND LIFE INSURANCE",""
1998752,"RECONCILIATION SERVICES, ACCOUNT AGGREGATION, BILLING SERVICES, PERFORMANCE CALCULATIONS, ANALYTICS AND REPORTING",""
1999467,"RETIREMENT PLAN RECORDKEEPING AND CONSULTING",""
1999509,"BILL-PAY SERVICES TAX COMPLIANCE SERVICES RETIREMENT SERVICES INSURANCE SOLUTIONS BUSINESS CONSULTING SERVICES PAYROLL SERVICES PROPERTY MANAGEMENT SERVICES",""
1999511,"WE ARE A DUAL REGISTRANT AND OFFER CLIENTS THE ABILITY TO HAVE A SEPARATE BROKERAGE ACCOUNT AND SUBSCRIBE TO BROKERAGE SERVICES OFFERED BY THE FIRM.",""
1993175,"RECOMMENDATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS.","INDIVIDUAL CAPACITY."
1999407,"INSURANCE PRODUCTS",""
1999786,"TAX PREP & FILING, BOOKKEEPING AND PAYROLL SERVICES, ESTATE PLANNING AND EDUCATION SERVICES, RETIREMENT PLAN CONSULTING",""
1999804,"BROKER DEALER, INSURANCE",""
1994813,"UPTIQ AND FLOURISH FACILITATE CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS.  DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1995049,"IMPLEMENTATION OF INSURANCE SALES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL."
1995169,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
2000159,"FIXED ANNUITIES AND LIFE INSURANCE PRODUCTS TAX PREPARATION","CA FINANCIAL"
2000185,"INSURANCE PRODUCTS",""
1999806,"IN-HOUSE TAX PREPARATION SERVICE FOR $249 TO A SELECT FEW CLIENTS",""
2000227,"CCS AS A REGISTERED BROKER-DEALER SELLS SECURITIES AND BROKERAGE SERVICES TO ITS CLIENTS. IN ADDITION CCS MAY ALSO SELL INSURANCE PRODUCTS TO ITS CLIENTS",""
2000265,"TAX CONSULTING AND THE SALE OF INSURANCE PRODUCTS",""
2000309,"FIXED LIFE INSURANCE PRODUCTS, FIXED ANNUITIES, HEALTH INSURANCE, LTC","N/A"
2000350,"NO NEW UPDATES TO INFORMATION ALREADY SUBMITTED.","DO NOT ENGAGE IN BUSINESS UNDER A DIFFERENT NAME."
1995235,"ADVISORY AFFILIATES MAY SELL SECURITIES AND INSURANCE PRODUCTS AS AN OUTSIDE BUSINESS THROUGH A REGISTERED BROKER DEALER.",""
1995324,"TAX PREPARATION SERVICES",""
1995392,"SELLING/ADVISING ON INSURANCE",""
1995481,"THE SALE AND SERVICE OF LIFE, HEALTH, DISABILITY, AND LONG-TERM CARE INSURANCE.  PRODUCTS ARE PLACED THROUGH NUMEROUS INSURANCE COMPANIES NOT RELATED OR AFFILIATED WITH BERMAN MCALEER.",""
1992359,"ADMINISTRATIVE SUPPORT SERVICES TO CLIENTS",""
2000306,"LIFE INSURANCE",""
1995340,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY/PURSHE KAPLAN STERLING INVESTMENTS"
1992741,"WE PROVIDE FAMILY OFFICE SERVICES SUCH AS FINANCIAL PLANNING AND BILL PAY SERVICES. WE ALSO PROVIDE FUND OPERATION SUPPORT TO UNAFFILIATED PRIVATE FUNDS.",""
1995401,"WE PROVIDE TAX PREPARATION SERVICES TO OUR CLIENTS FOR A SEPARATE FEE.",""
1995381,"RECOMMEND INSURANCE PRODUCTS","E3WEALTH LLC"
1992651,"TAX PREPARATION; INSURANCE; REAL ESTATE BROKER","DOWLING TAX GROUP, LLC; DOWLING FINANCIAL GROUP, LLC"
1996673,"BROKERAGE SERVICES; INSURANCE PRODUCTS AND INVESTMENT CONSULTING SERVICES TO INSTITUTIONAL CLIENTS",""
1996404,"UPTIQ AND FLOURISH FACILITATE CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS.  DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1996751,"CERTAIN INVESTMENT ADVISOR REPRESENTATIVES OFFER INSURANCE PRODUCTS, BUSINESS SUCCESSION PLANNING, TAX PREPARATION, TAX PLANNING, DIVORCE PLANNING, OR ESTATE PLANNING.","SEE SCHEDULE D"
1995858,"FO SERVICES, CONSOLIDATION OF FINANCIAL REPORTS.",""
1975025,"1. FINANCIAL PLANNING SRVCS. 2. MEDIATION/DISPUTE RES. SRVCS RELATED TO DIVORCE, ESTATES, FAMILIES AND CLOSELY-HELD BUS. 3. TAX PREP. SRVCS. 4. BUS. MGMT. SRVCS. 5. REFER TO SCHED D - MISCELLANEOUS FOR INFO ON FRS AND UPTIQ.",""
1996569,"THROUGH AN INDEPENDENT CONTRACTOR, HEIKE LAW OFFICES LLC, GVA CLIENTS MAY ENTER INTO CERTAIN LEGAL SERVICES AGREEMENTS. CLIENTS MAY ENTER INTO AN AGREEMENT WITH INDEPENDANT CONTRACTOR NORTHPOINT ACCOUNTING & TAX TO RECEIVE ACCOUNTING AND TAX SERVICES.",""
1996603,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1996581,"ESTATE PLANNING, TAX PREP, FINANCIAL PLANNING",""
1993190,"NOMURA SECURITIES INTERNATIONAL, INC. MAY PROVIDE BROKERAGE OR INVESTMENT BANKING SERVICES TO ADVISORY CLIENTS.  IN ADDITION, NSI MAY SELL POOLED INVESTMENT VEHICLES TO ADVISORY CLIENTS.",""
1999711,"BILL PAYING SERVICES, TAX PREPARATION, TAX ADVICE",""
2000353,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1996807,"CERTAIN INVESTMENT ADVISOR REPRESENTATIVES OFFER INSURANCE PRODUCTS, BUSINESS SUCCESSION PLANNING, TAX PREPARATION, TAX PLANNING, DIVORCE PLANNING, OR ESTATE PLANNING.","SEE SCHEDULE D"
1995772,"SIMON QUICK ADVISORS, LLC PROVIDES FOR A FEE ADMINISTRATIVE AND BILL-PAYING SERVICES AND/OR TAX PLANNING AND COMPLIANCE SERVICES TO SOME CLIENTS THAT HAVE A NEED AND DESIRE FOR SAID SERVICES.",""
1997508,"RECOMMENDATION OF COMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1995696,"FAMILY OFFICE SERVICES - BILL PAYING, BOOK KEEPING, RECORD KEEPING, ASSISTANCE WITH BUDGETING AND CASH FLOW MANAGEMENT - FINANCIAL PLANNING AND ASSISTING ENTREPRENEURS WITH SUCCESSION PLANNING",""
1995698,"FAMILY OFFICE SERVICES - BILL PAYING, BOOK KEEPING, RECORD KEEPING, ASSISTANCE WITH BUDGETING AND CASH FLOW MANAGEMENT - FINANCIAL PLANNING AND ASSISTING ENTREPRENEURS WITH SUCCESSION PLANNING",""
1992726,"INSURANCE AND BROKER-DEALER PRODUCTS AND SERVICES",""
2000420,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE AND BROKERAGE PRODUCTS","INDIVIDUAL CAPACITY"
1999650,"BROKER DEALER PRODUCTS AND SERVICES","N/A"
1997425,"INCOME TAX PREPARATION",""
1988803,"TAX PREP/PLANNING AND ACCOUNTING SERVICES, INSURANCE AGENCY WHO DOES RECEIVE COMMISSION FOR INSURANCE, ESTATE PLANNING SERVICES","OMNI 360 ADVISORS, LLC"
1997228,"FINANCIAL COACHING",""
1997830,"PROVIDE INSURANCE PRODUCTS",""
1995271,"DEBT RECOVERY MANAGEMENT SERVICES.","NOT APPLICABLE."
1995728,"INSURANCE SALES","CASI FORS"
1995508,"FIXED INSURANCE PRODUCTS",""
1995804,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1995811,"INSURANCE PRODUCTS",""
1992653,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH LPL FINANCIAL, LLC."
1995889,"JOSEPH RILLOS IS A LICENSED INSURANCE AGENT IN THE STATE OF COLORADO.  HE OCCASIONALLY WILL SELL LIFE OR HEALTH INSURANCE TO CLIENTS IF REQUESTED.",""
1988624,"INSURANCE PRODUCTS",""
1996225,"TAX PREPARATION SERVICES",""
1996230,"TAX PREPARATION SERVICES; FINANCIAL PLANNING SERVICES",""
1995748,"BUSINESS CONSULTING SERVICES.",""
1994975,"EDUCATIONAL SERVICES TO OTHER INVESTMENT ADVISERS",""
1996260,"INSURANCE AND BROKERAGE PRODUCTS.",""
1996292,"INSURANCE PRODUCTS & BROKERAGE SERVICES",""
1996322,"SOME REPRESENTATIVES MAY BE REGISTERED REPRESENTATIVES OF A BROKER DEALER AND LICENSED INSURANCE AGENTS.",""
1996331,"INSURANCE AND INVESTMENT PRODUCTS",""
1995367,"MMA SECURITIES PROVIDES NON-SECURITIES ADVICE TO ITS INVESTMENT ADVISORY CLIENTS SUCH AS TRAINING, EDUCATION AND PLAN DESIGN.",""
1995982,"ACCOUNTING AND ADMINISTRATIVE SERVICES PROVIDED ONLY TO ADVISORY CLIENTS IN CONNECTION WITH ADVISORY SERVICES.",""
2000840,"MANAGEMENT AND ADMINISTRATIVE SERVICES RELATED TO MORTGAGE LOANS,ADMINISTRATIVE SERVICES RELATED TO CLIENTS AND ENTITIES HOLDING SUCH ASSETS",""
2001016,"BOOK KEEPING SERVICES",""
2000867,"LICENSED AS A LIMITED PURPOSE INSURANCE AGENCY AND HAVE RELATIONSHIPS WITH OTHER CARRIERS/AGENCIES",""
1996219,"LICENSED INSURANCE AGENTS OFFER PRODUCTS AND SERVICES VIA UNAFFILIATED INSURANCE AGENCIES.",""
1996011,"PROVIDE ADMINISTRATION SERVICES TO INVESTMENT COMPANIES WHOSE ADVISERS ARE UNDER COMMON CONTROL.",""
1996421,"INSURANCE PRODUCTS AND SECURITIES SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1993049,"INSURANCE PRODUCTS",""
1996428,"INCOME TAX RETURN PREPARATION AND REPRESENTATION","LJCOOPER TAX STRATEGIES"
1996052,"TRADE EXECUTION AS PART OF THE ADVISORY SERVICES.  NO EXTRA FEE CHARGED SINCE IT IS PART OF THE COMPLETE PACKAGE ""INVESTMENT ADVICE"".",""
1989943,"1) INSURANCE PRODUCTS AND SERVICES. 2)  GROUP BENEFITS","1) RUGGIERO INSURANCE AGENCY, LLC.  2) RUGGIERO GROUP BENEFITS AGENCY,LLC. 3)RUGGIERO, LLC 4)RUGGIERO CONSULTING, LLC"
1996537,"ADVISORS OF MAINSAIL FINANCIAL GROUP ARE LICENSED INSURANCE PRODUCERS AND SELL INSURANCE PRODUCTS FOR WHICH THEY ARE PAID A COMMISSION.",""
1996915,"INSURANCE AND BROKERAGE PRODUCTS.",""
1996971,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1997051,"TAX PREP & FILING, BOOKKEEPING AND PAYROLL SERVICES, ESTATE PLANNING AND EDUCATION SERVICES, RETIREMENT PLAN CONSULTING",""
1997081,"COMMISSION BASED SECURITIES PRODUCTS.  SECURITIES RELATED. COMMISSION BASED INSURANCE PRODUCTS.  NOT SECURITIES RELATED. LIFE AND FIXED INSURANCE","WEH INSURANCE AGENCY, INC."
1996779,"INSURANCE",""
1997201,"NEXWEALTH MAY PROVIDE HOLDINGS REPORTING SERVICES ON ASSETS OWNED OR CONTROLLED BY A CLIENT BUT NOT ADVISED BY NEXWEALTH, AND MAY CHARGE THE CLIENT A FEE FOR SUCH HOLDINGS REPORTING SERVICES.",""
1998317,"TAX PREPARATION",""
1997306,"RECOMMEND INSURANCE PRODUCTS","ONE WEALTH MANAGEMENT FINANCIAL & INSURANCE SERVICES, INC."
1997328,"GENERAL CONSULTING FROM TIME TO TIME THAT IS NOT RELATED TO DIRECT INVESTMENT ADVICE.",""
1997351,"FAMILY OFFICE SERVICES AND OTHER CONCIERGE SERVICES ARE OFFERED THROUGH REGISTRANT'S AFFILIATE ACCESS FAMILY OFFICE SERVICES, LLC FOR SEPARATE AND TYPICAL COMPENSATION. REAL ESTATE MANAGEMENT SERVICES ARE PROVIDED FOR COMPENSATION.",""
1980557,"SELL INSURANCE PRODUCTS",""
1998109,"UPTIQ AND FLOURISH FACILITATE CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS.  DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1998031,"WE ARE AFFILIATED WITH MACK REAL ESTATE GROUP, LLC WHICH, THROUGH MULTIPLE BUSINESS LINES AND ENTITIES, PROVIDES VARIOUS REAL ESTATE-RELATED SERVICES INCLUDING WITHOUT LIMITATION DEVELOPMENT, MANAGEMENT AND OPERATION OF REAL ESTATE ASSETS.","MACK REAL ESTATE DEVELOPMENT LLC AND MACK PROPERTY MANAGEMENT L.P."
1998122,"WE ARE AFFILIATED WITH MACK REAL ESTATE GROUP, LLC WHICH, THROUGH MULTIPLE BUSINESS LINES AND ENTITIES, PROVIDES VARIOUS REAL ESTATE-RELATED SERVICES INCLUDING WITHOUT LIMITATION DEVELOPMENT, MANAGEMENT AND OPERATION OF REAL ESTATE ASSETS.","MACK REAL ESTATE DEVELOPMENT LLC AND MACK PROPERTY  MANAGEMENT L.P."
1998128,"ESTATE PLANNING, TAX PREP, FINANCIAL PLANNING",""
1998142,"INSURANCE, BROKER-DEALER COMMISSION SALES",""
1990514,"THE FIRM IS ALSO A REGISTERED BROKER DEALER, AND IN THIS CAPACITY WILL SELL PRODUCTS AND MAY EARN A COMMISSION OR MARKUP. IN ITS CAPACITY AS AN INSURANCE AGENCY THE FIRM WILL ALSO OFFER INSURANCE PRODUCTS.",""
1998220,"SOCIAL SECURITY PLANNING REPORTS & RETIREMENT PLANNING ONLINE COURSE",""
1998182,"HSBC SECURITIES (USA) INC.(""HSBC SECURITIES"") SELLS INVESTMENT PRODUCTS AND VARIABLE ANNUITIES AND CAN EARN COMMISSIONS IN ITS CAPACITY AS A BROKER/DEALER. ADDITIONALLY, REPRESENTATIVES OF THE FIRM CAN ENGAGE IN THE SALE OF FIXED ANNUITIES.",""
1995044,"FIXED INSURANCE PRODUCTS (EX. TERM LIFE INSURANCE, MEDICARE INSURANCE)",""
1999892,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE IMPLEMENTED THRU THE INDIVIDUAL; COMMISSIONABLE SECURITIES THRU PURSHE KAPLAN STERLING INVESTMENTS, INC."
1999927,"REGISTRANT COMPLEMENTS ITS ADVISORY SERVICES BY PROVIDING CLIENTS WITH WEALTH ADVISORY SERVICES, PAYMENT SERVICES AND MARGIN LOANS. IN ADDITION, WHERE APPROPRIATE, REGISTRANT INTRODUCES  ITS CLIENTS TO THE BROADER NETWORK AND RESOURCES OF GOLDMAN SACHS.",""
1999951,"PREVIOUSLY DISCLOSED","DBAS OF MIAN HAVE BEEN PROVIDED. ALL INVESTMENT ADVICE IS OFFERED UNDER MIAN AND IS DISCLOSED THAT WAY TO THE CLIENTS."
1999976,"QUALIFIED PLAN CONSULTING SERVICES FINANCIAL PLANNING AND CONSULTING SERVICES",""
1995064,"ESTATE PLANNING, TAX PREP, FINANCIAL PLANNING",""
1998513,"INSURANCE PRODUCTS",""
1997036,"TAX RETURN PREPARATION",""
1998192,"REDW WEALTH LLC IS ALSO REGISTERED WITH THE BOARD OF ACCOUNTANCY AS A CPA FIRM PROVIDING TAX, FINANCIAL PLANNING AND WEALTH MANAGEMENT SERVICES","SOMETIMES REFERRED TO AS REDW WEALTH"
1998523,"IMPLEMENTATION OF INSURANCE RECOMMENDATIONS AND TAX PREPARATION","IMPLEMENTATION OF INSURANCE THROUGH THE INDIVIDUAL. TAX PREPARATION PROVIDED THROUGH GRANADA TAX."
1992694,"PROVIDE BROKERAGE CUSTODIAL SERVICES TO CERTAIN INVESTMENT ADVISORY CLIENTS OF THE REGISTRANT AND ITS AFFILIATED INVESTMENT ADVISORS",""
1998574,"INSURANCE PRODUCTS",""
1995071,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PKS."
2000056,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY/PURSHE KAPLAN STERLING INVESTMENTS"
2000082,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES","INDIVIDUAL CAPACITY"
1995626,"TAX PREPARATION",""
1999276,"FIRM PROVIDES ADMINISTRATIVE & BACK-OFFICE AND OTHER SUPPORT SERVICES TO ITS CLIENT - QIEF MANAGEMENT LLC WHICH IS ALSO ITS SUBSIDIARY.",""
1995422,"NON-SECURITIES RELATED FINANCIAL CONSULTING SERVICES FOR PRIVATELY HELD BUSINESSES & INDIVIDUALS.  CO-MANAGEMENT AND ADVISORY BOARD SERVICES TO A NON-POOLED, SINGLE OWNER, SPECIAL PURPOSE INVESTMENT COMPANY WHICH DOES NOT REQUIRE CUSTODY.",""
1998597,"INSURANCE PRODUCTS AND SERVICES  TAX PREPARATION SERVICES",""
1977184,"WE SERVE AS ADMINISTRATOR TO THE MUTUAL FUNDS REGISTERED UNDER THE INVESTMENT COMPANY ACT OF 1940.",""
1997719,"COMMISSIONABLE INSURANCE AND SECURITIES","INDIVIDUAL NAME/CAPACITY"
2000473,"FAMILY OFFICE SERVICES, ATTORNEY SERVICES",""
2000547,"OTHER PRODUCTS OR SERVICES THAT MAY BE PROVIDED TO ADVISORY CLIENTS INCLUDE BROKERAGE SERVICES, INVESTMENT BANKING AND LENDING PRODUCTS PROVIDED BY AFFILIATES.",""
1997803,"PERSONAL WEALTH ORGANIZER (""PWO"") - A FIRM-BRANDED DIGITAL WEALTH MANAGEMENT PORTAL.  THE PWO PROVIDES AN INTERACTIVE WEALTH MANAGEMENT PLATFORM FEATURING AN INTUITIVE INTERFACE, POWERFUL INTEGRATIONS AND MULTIPLE OPTIONS TO MEET OUR CLIENTS' NEEDS.",""
1993184,"INSURANCE SERVICES",""
1998858,"CAREER COACHING, ACCOUNTING SERVICES, TAX PREPARATION SERVICES",""
1998860,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVE.",""
1998866,"QUALIFIED PLAN CONSULTING SERVICES FINANCIAL PLANNING AND CONSULTING SERVICES",""
1997513,"INSURANCE / PURE PROTECTION",""
1998071,"AS A BROKER-DEALER, ESI MAY SELL STOCKS, BONDS, MUTUAL FUNDS, UNIT INVESTMENT TRUSTS, VARIABLE ANNUITIES, VARIABLE LIFE, DIRECT PARTICIPATION PROGRAMS, REAL ESTATE INVESTMENT TRUSTS, AND OTHER SECURITIES PRODUCTS FOR COMPENSATION TO CLIENTS.",""
2000308,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PURSHE KAPLAN STERLING INVESTMENTS"
2000119,"PLEASE SEE SCHEDULE D - MISCELLANEOUS FOR DESCRIPTION OF OTHER PRODUCTS AND SERVICES OFFERED TO CLIENTS.",""
1998958,"INSURANCE PRODUCTS",""
1999002,"INSURANCE PRODUCTS AND INSURANCE TRAILS",""
1995085,"LEGACY PLANNING CONSULTING SERVICES","ARGENTARII LEGACY PLANNING SERVICES"
1998746,"INSURANCE SALES",""
1999136,"VARIABLE AND FIXED ANNUITIES & LIFE INSURANCE, DISABILITY & LONG-TERM CARE INSURANCE",""
1999781,"FINANCIAL COACHING",""
1994978,"THE RETIREMENT PLAN COMPANY, LLC IS IN THE BUSINESS OF PROVIDING RECORDKEEPING AND OTHER ADMINISTRATIVE SERVICES TO QUALIFIED RETIREMENT AND OTHER PENSION PLANS. THESE SERVICES CONSTITUTE THE MAJORITY OF THE FIRM'S BUSINESS.",""
1994981,"INSURANCE PRODUCTS.  LIFE INSURANCE AND ANNUITIES",""
1995337,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY/PURSHE KAPLAN STERLING INVESTMENTS"
1995261,"BROKERAGE SERVICES, INSURANCE PRODUCTS, AND INVESTMENT CONSULTING SERVICES TO INSTITUTIONAL CLIENTS  TRADE SETTLEMENT AND SECURITIES CLEARANCE, AND CORRESPONDENT CLEARING SERVICES; PRIME BROKERAGE SERVICES; AND SECURITIES LENDING.","WELLS FARGO ADVISORS"
