"FilingID","Street 1","Street 2","City","State","Country","Postal Code","Private Residence","Telephone Number","Facsimile Number","Branch Number","Employees","BD","Bank","Insurance","Commodity","Municipal","Accounting","Law","Other"
1974161,"145 NOBEL COURT","SUITE 180","ALPHARETTA","GA","United States","30005","N","678-942-0339","",,1,"N","N","N","N","N","N","N",""
1965275,"500 CRESCENT COURT","SUITE 330","DALLAS","TX","United States","75201","N","6502981500","",,1,"N","N","N","N","N","N","N",""
1965275,"4TH FLOOR","541 BONGEUNSA-RO, GANGNAM-GU","SEOUL","","Korea, South","","N","+821049365431","",,5,"N","N","N","N","N","N","N",""
1974904,"19 RUE DE BITBOURG","","LUXEMBOURG","","Luxembourg","L-1273","N","+352260021352","",,1,"N","N","N","N","N","N","N",""
1960211,"","","","","","","Y","312-644-6449","",,1,"N","N","N","N","N","N","N",""
1960211,"","","","","","","Y","312-644-6449","",,1,"N","N","N","N","N","N","N",""
1953156,"AVENIDA BRIGADEIRO FARIA LIMA, 2.179","3RD FLOOR, CJ. 31","SAO PAULO","","Brazil","SP 01452000","N","55-11-30740920","",,9,"N","N","N","N","N","N","N",""
1939774,"UNIT 1501-1505, NORTH TOWER, CP CENTER","20 JINHE EAST ROAD, CHAOYANG DISTRICT","BEIJING","","China","100020","N","86-10-57642288","",,14,"N","N","N","N","N","N","N",""
1939774,"ROOM 1001, NAN FUNG TOWER","88 CONNAUGHT ROAD CENTRAL, CENTRAL","HONG KONG","","China","","N","852-3529 1820","",,3,"N","N","N","N","N","N","N",""
1939774,"192 LYTTON AVENUE","","PALO ALTO","CA","United States","94301","N","6506880818","650-688-0815",,0,"N","N","N","N","N","N","N",""
1939774,"LEVEL 39, MARINA BAY FINANCIAL CENTER TOWER 2,","10 MARINA BOULEVARD","SINGAPORE","","Singapore","018937","N","65 6818 6238","",,2,"N","N","N","N","N","N","N",""
1972673,"BLEICHERWEG 19","","ZURICH","","Switzerland","8002","N","+41554157180","",,3,"N","N","N","Y","N","N","N",""
1962137,"7 BRYANT PARK","23RD FLOOR","NEW YORK","NY","United States","10018","N","212-444-4100","212-444-4101",,2,"N","N","N","N","N","N","N",""
1973984,"7 BRYANT PARK","23RD FLOOR","NEW YORK","NY","United States","10018","N","212-444-4100","212-444-4101",,2,"N","N","N","N","N","N","N",""
1972729,"MIDTOWN TOWER, 28TH FLOOR","144 MENACHEM BEGIN ROAD","TEL AVIV","","Israel","6492102","N","972-76-5388507","",,7,"N","N","N","N","N","N","N",""
1957145,"OFFICE #122 WINDWARD 3 BUILDING","REGATTA OFFICE PARK, WEST BAY ROAD","GRAND CAYMAN","","Cayman Islands","KY1-9006","N","+13457434613","",,1,"N","N","N","Y","N","N","N",""
1957145,"SUITE 2202, 22ND FLOOR","TWO INTERNATIONAL FINANCE CENTRE, 8 FINANCE STREET","CENTRAL","","Hong Kong","","N","852-2179-1988","",,6,"N","N","N","Y","N","N","N",""
1958906,"1631 ELECTRIC AVE.","","VENICE","CA","United States","90291","N","(415) 484-2547","",,2,"N","N","N","N","N","N","N",""
1958923,"1631 ELECTRIC AVE.","","VENICE","CA","United States","90291","N","415-484-2547","",,2,"N","N","N","N","N","N","N",""
1961897,"","","","","","","Y","203-314-5580","",,1,"N","N","N","N","N","N","N",""
1924686,"SALVATORSKA 10","","PRAGUE 1","","Czech Republic","11000","N","+420224312832","+420224315419",,0,"N","N","N","N","N","N","N",""
1924686,"KRALJA MILANA STREET 10/II/7","","BELGRADE","","Serbia","11000","N","38165 2140 410","",,6,"N","N","N","N","N","N","N",""
1969902,"FRIEDRICHSTRAßE 206","","BERLIN","","Germany","10969","N","+49-30 4672497","",,1,"N","N","N","N","N","N","N",""
1972334,"","","","","","","Y","1415 799 6604","",,1,"N","N","N","N","N","N","N",""
1954452,"120 FIFTH AVE","22ND FLOOR","PITTSBURGH","PA","United States","15222","N","412-480-1912","",,5,"N","N","N","N","N","N","N","CERTAIN EMPLOYEES IN THIS OFFICE ALSO PERFORM INVESTMENT ADVISORY FUNCTIONS FOR TAIL END MANAGEMENT."
1973911,"NO. 1 ZHONGGUANCUN EAST ROAD, HAIDIAN DISTRICT","SUITE 1102, TOWER B, INNOVATION PLAZA","BEIJING","","China","100084","N","8610-8519-2519","",,4,"N","N","N","N","N","N","N",""
1973911,"222 YAN AN ROAD EAST","SUITE 2501, BUND CENTER","SHANGHAI","","China","200002","N","8621-3135-2488","",,18,"N","N","N","N","N","N","N",""
1973911,"31 ROCHESTER DRIVE","LEVEL 2, SUITE 52","SINGAPORE","","Singapore","138637","N","65-6808-8574","",,3,"N","N","N","N","N","N","N",""
1973911,"NO. 76, 6F-2, TUN HUA SOUTH ROAD","SEC. 2","TAIPEI","","Taiwan,  Republic of China","","N","8862-2704-8018","",,4,"N","N","N","N","N","N","N",""
1965268,"32F, TOWER 2 OF CHINA CENTRAL PLACE","NO.79 JIANGUO ROAD, CHAOYANG DISTRICT","BEIJING","","China","","N","8610-5769 6500","8610-5969 6185",,35,"N","N","N","N","N","N","N",""
1965268,"2744 SAND HILL ROAD","SUITE 100","MENLO PARK","CA","United States","94025","N","+1-650-585-545","+1-650-585-545",,3,"N","N","N","N","N","N","N",""
1965268,"UNIT 1701 TOWER 2 KERRY CENTRE","1539 NANJING WEST ROAD","SHANGHAI","","China","200040","N","8621-61034800","8621-60671991",,8,"N","N","N","N","N","N","N",""
1965268,"ROOM 302, BLD 13, 183 EAST SUHONG ROAD","SUZHOU INDUSTRIAL PARK","SUZHOU","","China","215026","N","86512-66969911","86512-66969916",,1,"N","N","N","N","N","N","N",""
1965268,"UNIT 1407, EAST BLOCK, COASTAL BUILDING","HAI DE SAN DAO, NANSHAN DISTRICT","SHENZHEN","","China","518054","N","86755-36992780","86755-36882155",,2,"N","N","N","N","N","N","N",""
1965268,"29F, PARNAS TOWER","521 TEHERAN-RO, GANGNAM-GU","SEOUL","","Korea, South","","N","+82220978288","",,3,"N","N","N","N","N","N","N",""
1964481,"200 PAGE MILL ROAD","SUITE 100","PALO ALTO","CA","United States","94306-2022","N","312-327-8400","",,2,"N","N","N","N","N","N","N",""
1963513,"548 MARKET ST STE 45937","","SAN FRANCISCO","CA","United States","94104-5401","N","307-215-9562","",,1,"N","N","N","N","N","N","N",""
1963513,"12333 SOWDEN RD STE B-45937","","HOUSTON","TX","United States","77080-2059","N","307-215-9562","",,1,"N","N","N","N","N","N","N",""
1966134,"809 BROADWAY","9TH FLOOR","NEW YORK","NY","United States","11206","N","201-655-8801","",,4,"N","N","N","N","N","N","N",""
1953985,"LEVEL 17/35 COLLINS STREET","","MELBOURNE","","Australia","VIC 3000","N","61 2 9257 5000","",,6,"N","N","N","Y","N","N","N",""
1953985,"LEVEL 5 & 6, 180 ANN STREET","","BRISBANE CITY","","Australia","QLD 4000","N","61 2 9257 5000","",,1,"N","N","N","Y","N","N","N",""
1953985,"LEVEL 14, 197 ST GEORGES TERRACE","","PERTH","","Australia","6000","N","61 2 9257 5000","",,2,"N","N","N","Y","N","N","N",""
1936178,"2223 AVENIDA DE LA PLAYA","SUITE 350, UNIT 360A","LA JOLLA","CA","United States","92037","N","(858) 410-1048","",,1,"N","N","N","N","N","N","N",""
1936178,"1395 BRICKELL AVE, SUITE 835","","MIAMI","FL","United States","33131","N","4157346301","",,1,"N","N","N","N","N","N","N",""
1936178,"","","","","","","Y","203-615-2790","",,1,"N","N","N","N","N","N","N",""
1936178,"","","","","","","Y","804-815-0103","",,3,"N","N","N","N","N","N","N",""
1936178,"","","","","","","Y","9174531566","",,1,"N","N","N","N","N","N","N",""
1938606,"1185 AVENUE OF THE AMERICAS","3RD FLOOR","NEW YORK","NY","United States","10036","N","646-599-9600","",,1,"N","N","N","N","N","N","N",""
1938119,"655 MONTGOMERY STREET","SUITE 800","SAN FRANCISCO","CA","United States","94111","N","5102103779","",,1,"N","N","N","N","N","N","N",""
1930648,"36 AVENUE HOCHE","","PARIS","","France","75008","N","331-7075-5859","",,7,"N","N","N","N","N","N","N",""
1930648,"OMNITURM","GROBE GALLUSSTRABE 18","FRANKFURT","","Germany","60312","N","49 69-9552-870","",,5,"N","N","N","N","N","N","N",""
1930648,"PASEO DE LA CASTELLANA NO.53","","MADRID","","Spain","28046","N","00 34 608 883 300","",,4,"N","N","N","N","N","N","N",""
1930648,"VIA ALESSANDRO MANZONI 38","","MILANO","","Italy","20121","N","+39 02 50042 104","",,5,"N","N","N","N","N","N","N",""
1949301,"911 WASHINGTON AVENUE","SUITE 801","SANT LOUIS","MO","United States","63101","N","(314) 216-2051","",,7,"N","N","N","N","N","N","N",""
1949301,"2 W WASHINGTON STREET","SUITE 345","GREENVILLE","SC","United States","29601","N","(314) 216-2051","",,1,"N","N","N","N","N","N","N",""
1949301,"211 W WACKER DRIVE","#1711","CHICAGO","IL","United States","60606","N","(314) 216-2051","",,3,"N","N","N","N","N","N","N",""
1949301,"1900 MARKET STREET","8TH FLOOR","PHILADELPHIA","PA","United States","19103","N","(314) 216-2051","",,1,"N","N","N","N","N","N","N",""
1959479,"400 HAMILTON AVE.","SUITE 130","PALO ALTO","CA","United States","94301","N","N/A","",,1,"N","N","N","N","N","N","N",""
1960196,"1700 WESTLAKE AVENUE N","SUITE 200, THINKSPACE OFFICE 22","SEATTLE","WA","United States","98109","N","949-228-9145","",,0,"N","N","N","N","N","N","N",""
1960559,"712 FIFTH AVENUE, 30TH FLOOR","","NEW YORK","NY","United States","10019","N","+19173994897","",,3,"N","N","N","N","N","N","N","THIS IS THE OFFICE LOCATION FOR CLIPWAY (US) LLC, A SPECIAL PURPOSE ENTITY FORMED FOR LEGAL AND TAX PURPOSES."
1960559,"33 AVENUE DE L'OPERA","","PARIS","","France","75002","N","+4402038215698","",,1,"N","N","N","N","N","N","N",""
1967139,"21F, S-TOWER1","82 SAEMUNAN-RO, JONGRO","SEOUL","","Korea, South","","N","+82 2 767 2715","",,0,"N","N","N","N","N","N","N",""
1962841,"","","","","","","Y","732-995-2652","",,1,"N","N","N","N","N","N","N",""
1962831,"519 ADA DRIVE","SUITE 204","ADA","MI","United States","49301","N","(561) 717-8689","",,1,"N","N","N","N","N","N","N",""
1965185,"","","","","","","Y","N/A","",,1,"N","N","N","N","N","N","N",""
1965185,"","","","","","","Y","N/A","",,1,"N","N","N","N","N","N","N",""
1965185,"218 NW 24TH STREET","2ND FLOOR","MIAMI","FL","United States","33127","N","N/A","",,1,"N","N","N","N","N","N","N",""
1967744,"350 LINCOLN STREET","SUITE 2400","HINGHAM","MA","United States","02043","N","508-202-0432","",,4,"N","N","N","N","N","N","N",""
1967744,"8 WRIGHT STREET","SUITE 107, OFFICE 112","WESTPORT","CT","United States","06880","N","508-202-0432","",,1,"N","N","N","N","N","N","N",""
1951177,"121 WEST WACKER DRIVE","SUITE 3400","CHICAGO","IL","United States","60601","N","603-518-8112","",,7,"N","N","N","N","N","N","N",""
1951177,"1600 EL CAMINO REAL","SUITE 250","MENLO PARK","CA","United States","94025","N","603-518-8112","",,7,"N","N","N","N","N","N","N",""
1951177,"7 POST OFFICE SQUARE","6TH FLOOR","BOSTON","MA","United States","02110","N","603-518-8112","",,5,"N","N","N","N","N","N","N",""
1951177,"183 MADISON AVENUE","SUITE 1800","NEW YORK","NY","United States","10016","N","6035188112","",,12,"N","N","N","N","N","N","N",""
1952180,"HUCKLETREE OXFORD CIRCUS","37-41 MORTIMER STREET","LONDON","","United Kingdom","W1T3JH","N","4915253691197","",,8,"N","N","N","N","N","N","N","INVESTOR RELATIONS AND INVESTMENT ACTIVITIES ARE CONDUCTED FROM THIS OFFICE LOCATION."
1935247,"BRUNNENSTRASSE 10","","BERLIN","","Germany","10119","N","4930208989475","",,2,"N","N","N","N","N","N","N",""
1952392,"4 BRATTLE ST.","","CAMBRIDGE","MA","United States","02138-3714","N","857-856-7000","",,8,"N","N","N","N","N","N","N",""
1954423,"1001 BRICKELL BAY DRIVE","SUITE 2727","MIAMI","FL","United States","33131","N","610-922-4030","",,1,"N","N","N","N","N","N","N",""
1966197,"305 FIFTH AVENUE SOUTH","SUITE 204-H","NAPLES","FL","United States","34102","N","612-723-6450","",,1,"N","N","N","N","N","N","N","FUNDRAISING, OPERATIONAL FUNCTIONS, FUND MANAGEMENT, AND INVESTMENT DECISION-MAKING"
1966197,"20 NORTH UPPER WACKER DRIVE","12TH FLOOR","CHICAGO","IL","United States","60606","N","6122434406","",,1,"N","N","N","N","N","N","N","FUNDRAISING, OPERATIONAL FUNCTIONS, FUND MANAGEMENT AND INVESTMENT DECISION-MAKING"
1967417,"501 3RD STREET","SUITE 200","SAN FRANCISCO","CA","United States","94107","N","+16503192150","",,14,"N","N","N","N","N","N","N",""
1962910,"BANK HOUSE, 8 CHERRY STREET","","BIRMINGHAM","","United Kingdom","B2 5AL","N","+4401216314220","+4401216311071",,2,"N","N","N","N","N","N","N",""
1962910,"GLOBE & SIMPSON LEVEL 1","88-100 QUAY STREET","MANCHESTER","","United Kingdom","M3 4PR","N","+4401612140800","+4401612140805",,2,"N","N","N","N","N","N","N",""
1962910,"PRANNERSTRAßE 4","","MUNICH","","Germany","80333","N","+490892420640","+4908924206433",,7,"N","N","N","N","N","N","N",""
1962910,"43-45 AVENUE KLEBER","","PARIS","","France","75116","N","+330156694343","+330156694344",,11,"N","N","N","N","N","N","N",""
1962910,"GENFERSTRASSE 6","","ZURICH","","Switzerland","8002","N","+410442898090","+410442898091",,2,"N","N","N","N","N","N","N",""
1962910,"C/O REGUS ON 4TH FLOOR","STRAWINSKYLAAN 3051","AMSTERDAM","","Netherlands","1077 ZX","N","+490892420640","+4908924206433",,2,"N","N","N","N","N","N","N",""
1967759,"2 SOHO PLACE","","LONDON","","United Kingdom","W1D 3BG","N","+442070428080","",,16,"N","N","N","N","N","N","N","INVESTMENT ADVISORY SERVICES TO GROUP COMPANIES."
1973856,"UNIT 4601, WHEELOCK SQUARE","NO. 1717 WEST NANJING ROAD","SHANGHAI","","China","200040","N","021 6280 0580","021 6280 0585",,4,"N","N","N","N","N","N","N",""
1966284,"ALTAMARCAM PARTNERS, C/O REGUS BUSINESS CENTER S","JOSEPHSPITALSTRAßE 15","MUNICH","","Germany","80331","N","+49 1737267847","",,3,"N","N","N","N","N","N","N",""
1946700,"SUITE 1308, OFFICE TOWER 1","CHINA CENTRAL PLACE, 81 JIANGUO ROAD","BEIJING","","China","100025","N","86 10 59695680","",,2,"N","N","N","N","N","N","N",""
1946700,"4TH FLOOR, EONJU-RO 168 GIL 6","GANGNAM-GU","SEOUL","","Korea, South","06020","N","82 2 3497 1880","",,1,"N","N","N","N","N","N","N",""
1933333,"10996 TORREYANA ROAD","SUITE 280","SAN DIEGO","CA","United States","92121-1160","N","314-726-6700","",,3,"N","N","N","N","N","N","N",""
1933333,"11000 CEDAR AVENUE","","CLEVELAND","OH","United States","44106-3034","N","216-658-3982","",,1,"N","N","N","N","N","N","N",""
1968815,"73 SPRING STREET","5TH FLOOR","NEW YORK","NY","United States","10012","N","212-382-4623","",,3,"N","N","N","N","N","N","N",""
1965975,"92 BROAD STREET","","CHARLESTON","SC","United States","29401","N","646-477-6021","",,3,"N","N","N","N","N","N","N",""
1918004,"LIBERATION STATION","","ST. HELIER, CHANNEL ISLANDS","","Jersey","JE2 3AS","N","+44 2045264402","",,0,"N","N","N","N","N","N","N",""
1958804,"SPEEDINVEST DEUTSCHLAND GMBH","AMALIENSTRASSE 15A","MUNICH","","Germany","80333","N","+436609264766","",,1,"N","N","N","N","N","N","N",""
1958804,"SPEEDINVEST DEUTSCHLAND GMBH","SCHWEDTER STR. 263","BERLIN","","Germany","10119","N","+436609264766","",,1,"N","N","N","N","N","N","N",""
1958804,"SPEEDINVEST LIMITED","THE PROW, 1 WILDER WALK, 7TH FLOOR","LONDON","","United Kingdom","W1B 5AP","N","+436609264766","",,1,"N","N","N","N","N","N","N",""
1958804,"SPEEDINVEST FRANCE SARL","138 RUE DU FAUBOURG ST HONORE","PARIS","","France","75008","N","+436602959085","",,1,"N","N","N","N","N","N","N",""
1958804,"NORDBERGSTRASSE 1/1/71","","VIENNA","","Austria","1090","N","+436609264766","",,1,"N","N","N","N","N","N","N",""
1933594,"","","","","","","Y","+852 9062 2309","",,1,"N","N","N","N","N","N","N",""
1973842,"ONE FERRY BUILDING, SUITE 270","","SAN FRANCISCO","CA","United States","94111","N","415-504-1976","",,5,"N","N","N","N","N","N","N",""
1951944,"601 CALIFORNIA STREET","SUITE 525","SAN FRANCISCO","CA","United States","94108","N","415-735-8742","",,1,"N","N","N","N","N","N","N",""
1964186,"CALLE 90","13ª-20","BOGOTÁ","","Colombia","","N","+57 (601)52810","",,3,"N","N","N","N","N","N","N",""
1958067,"770 LEGACY PLACE","","DEDHAM","MA","United States","02026","N","617-386-6530","",,1,"N","N","N","N","N","N","N",""
1944562,"1 LETTERMAN DRIVE","SUITE C3500","SAN FRANCISCO","CA","United States","94129","N","4156121900","",,5,"N","N","N","N","N","N","N",""
1958813,"","","","","","","Y","563-340-0918","",,1,"N","N","N","N","N","N","N",""
1942894,"165 MERCER STREET","3RD FLOOR","NEW YORK","NY","United States","10012","N","617-830-2000","",,4,"N","N","N","N","N","N","N",""
1942894,"332 PINE STREET","7TH FLOOR","SAN FRANCISCO","CA","United States","94104","N","617-830-2000","",,10,"N","N","N","N","N","N","N",""
1973835,"9800 WILSHIRE BLVD","","BEVERLY HILLS","CA","United States","90212","N","310- 893-3239","",,0,"N","N","N","N","N","N","N",""
1972098,"500 2ND STREET","SUITE 200","SAN FRANCISCO","CA","United States","94107","N","415-840-7337","",,3,"N","N","N","N","N","N","N",""
1960550,"CORSO VITTORIO EMANUELE II, 1","","MILANO","","Italy","20122","N","00 39 02 99749","",,5,"N","N","N","N","N","N","N",""
1959907,"5470 KIETZKE LANE","SUITE 300","RENO","NV","United States","89511","N","(650) 402 2556","",,1,"N","N","N","N","N","N","N",""
1959840,"4 HILL STREET","","LONDON","","United Kingdom","W1J 5NE","N","4420 7318 1180","",,1,"N","N","N","N","N","N","N",""
1967391,"75 5TH STREET N.W.","SUITE 3515","ATLANTA","GA","United States","30308","N","404-995-8811","",,1,"N","N","N","N","N","N","N",""
1964783,"GROSSPETERANLAGE 29","GROSSPETER TOWER","4052 BASEL","","Switzerland","","N","41-79-697-90-0","",,2,"N","N","N","N","N","N","N",""
1967154,"500 SECOND STREET","2ND FLOOR","SAN FRANCISCO","CA","United States","94107","N","415-840-7337","",,3,"N","N","N","N","N","N","N",""
1971185,"1120 AVENUE OF THE AMERICAS","SUITE 4141","NEW YORK","NY","United States","10036","N","8478672313","",,1,"N","N","N","N","N","N","N",""
1969795,"SUITE 3410","77 KING STREET WEST","TORONTO","","Canada","M5K1H1","N","4164884184","",,20,"N","N","N","N","N","N","N",""
1956948,"400 FLORENCE ST","","PALO ALTO","CA","United States","94301","N","707-721-4531","",,3,"N","N","N","N","N","N","N",""
1962896,"40/F, HKRI CENTRE ONE, 288 SHIMEN FIRST ROAD,","","SHANGHAI","","China","","N","+86 21 6170 55","",,0,"N","N","N","N","N","N","N",""
1962896,"8/F, CAPITAL MANSION","6 XINYUAN SOUTH ROAD, CHAOYANG DISTRICT","BEIJING","","China","100004","N","+86 10 582539","",,0,"N","N","N","N","N","N","N",""
1962896,"10/F, HIRAKAWACHO MORI TOWER,","2-16-1 HIRAKAWACHO, CHIYODA-KU,","TOKYO","","Japan","","N","+813 5211 3830","",,0,"N","N","N","N","N","N","N",""
1962896,"SUITE 540, 410 PARK AVENUE,","","NEW YORK","NY","United States","10022","N","+1 212 395 976","",,0,"N","N","N","N","N","N","N",""
1967846,"500 W PUTNAM AVE","SUITE 400","GREENWICH","CT","United States","06830","N","203.542.7326","203.663.8888",,1,"N","N","N","N","N","N","N",""
1956804,"1 LETTERMAN DRIVE","CCM 900","SAN FRANCISCO","CA","United States","94129","N","650-521-5568","",,7,"N","N","N","N","N","N","N",""
1946390,"319 BARRY AVE. S","SUITE 215","WAYZATA","MN","United States","55391","N","6127521809","6127521800",,2,"N","N","N","N","N","N","N",""
1959401,"7 RUE LOU HEMMER","","FINDEL","","Luxembourg","L-1748","N","+352621200140","",,0,"N","N","N","N","N","N","N",""
1959401,"437 MADISON AVENUE","34TH FLOOR","NEW YORK","NY","United States","10022","N","+17185541829","",,17,"N","N","N","N","N","N","N",""
1959401,"KLINGENBERGGATEN 5, 9TH FLOOR","P.O. BOX 2067 VIKA","OSLO","","Norway","NO-0125","N","+4721093300","",,4,"N","N","N","N","N","N","N",""
1959401,"MASTER SAMUALSGATEN 21","9TH FLOOR","STOCKHOLM","","Sweden","SE-111 44","N","+4684405050","",,30,"N","N","N","N","N","N","N",""
1959401,"TWO IFC, LEVEL 22","10 GUKJEGEUMYUNG-RO YEONGDEUNGPO-GU","SEOUL","","Korea, South","07326","N","82 2 6138 3822","",,0,"N","N","N","N","N","N","N",""
1959401,"SANKT ANNAE PLADS 11","","COPENHAGEN K","","Denmark","DK-1250","N","+4433447750","",,6,"N","N","N","N","N","N","N",""
1959401,"OPERN TURM","BOCKENHEIMER LANDSTRASSE 2-4","FRANKFURT AM MAIN","","Germany","DE-60306","N","+4969979780","",,19,"N","N","N","N","N","N","N",""
1959401,"BULEVARDI 6 A 7","4TH FLOOR","HELSINKI","","Finland","FI-00120","N","+358207433250","",,1,"N","N","N","N","N","N","N",""
1959401,"THE MARQ, 6TH FLOOR","32 DUKE STREET, ST. JAMES","LONDON","","United Kingdom","SW1Y 6DF","N","+442073555700","",,15,"N","N","N","N","N","N","N",""
1968655,"MIDTOWN TOWER, 28TH FLOOR","144 MENACHEM BEGIN ROAD","TEL AVIV","","Israel","6492102","N","972-76-5388507","",,7,"N","N","N","N","N","N","N",""
1949914,"NO 2501B, 25TH FL, UNT 1, BUILDING 11, NO 966","NORTH SECTION OF TIANFU AVE, WUHOU DISTRICT","CHENGDU","","China","610000","N","+86 186 0011 3","",,4,"N","N","N","N","N","N","N",""
1949914,"UNIT 902, 9TH FLOOR, TCG FINANCIAL CENTER C53 G","BANDRA KURLA COMPLEX, BANDRA EAST","MUMBAI","","India","400098","N","+912261563200","+912261563210",,8,"N","N","N","N","N","N","N",""
1949914,"SUITE 4601-02, TOWER 2, PLAZA 66","1266 WEST NANJING ROAD","SHANGHAI","","China","200040","N","+862160321688","+862161135705",,17,"N","N","N","N","N","N","N",""
1949914,"36 BEACH ROAD","SOUTH BEACH QUARTER, #02-02","SINGAPORE","","Singapore","189766","N","+65 6672 7600","+65 6672 7601",,7,"N","N","N","N","N","N","N",""
1949914,"AKASAKA BIZ TOWER 29F","3-1 AKASAKA 5 CHOME, MINATO-KU","TOKYO","","Japan","107-6329","N","81 3 3263 9506","",,6,"N","N","N","N","N","N","N",""
1949914,"SUITE 3645, LV 36, GATEWAY TOWER","1 MACQUARIE PLACE","SYDNEY","","Australia","NSW 2000","N","61-292555500","",,2,"N","N","N","N","N","N","N",""
1971039,"445 HAMILTON AVENUE","SUITE 1102","WHITE PLAINS","NY","United States","10601","N","917-882-7399","",,1,"N","N","N","N","N","N","N",""
1970707,"225 FRANKLIN STREET","SUITE 1750","BOSTON","MA","United States","02110","N","617-850-2876","",,5,"N","N","N","N","N","N","N",""
1943191,"","","","","","","Y","646-402-3594","",,1,"N","N","N","N","N","N","N",""
1943191,"","","","","","","Y","754-223-1029","",,1,"N","N","N","N","N","N","N",""
1958962,"50 CALIFORNIA ST, STE 2580","","SAN FRANCISCO","CA","United States","94111","N","415-397-6200","415-397-6280",,4,"N","N","N","N","N","N","N",""
1958962,"806 A TOWER, PACIFIC CENTURY PLACE","2A GONGTI BEI LU, CHAOYANG DISTRICT","BEIJING","","China","100027","N","8610-6539-1366","8610-6539-1367",,3,"N","N","N","N","N","N","N",""
1949441,"","","","","","","Y","646-402-3594","",,1,"N","N","N","N","N","N","N",""
1949441,"","","","","","","Y","754-223-1029","",,1,"N","N","N","N","N","N","N",""
1966549,"215 NW 24TH STREET","SUITE 800","MIAMI","FL","United States","33127","N","786-567-4900","",,1,"N","N","N","N","N","N","N",""
1963102,"85 BROAD ST.","17TH FLOOR","NEW YORK","NY","United States","10004-2434","N","678-772-1478","",,3,"N","N","N","N","N","N","N",""
1956951,"747 FRONT STREET","SUITE 100","SAN FRANCISCO","CA","United States","94111","N","4154324660","",,14,"N","N","N","N","N","N","N",""
1956951,"3 MORE LONDON RIVERSIDE","4TH FLOOR","LONDON","","United Kingdom","SE1 2AQ","N","(415)432-4660","",,4,"N","N","N","N","N","N","N",""
1956879,"747 FRONT STREET","SUITE 100","SAN FRANCISCO","CA","United States","94111","N","4154324660","",,14,"N","N","N","N","N","N","N",""
1956879,"3 MORE LONDON RIVERSIDE","4TH FLOOR","LONDON","","United Kingdom","SE1 2AQ","N","(415)432-4660","",,4,"N","N","N","N","N","N","N",""
1956886,"747 FRONT STREET","SUITE 100","SAN FRANCISCO","CA","United States","94111","N","415-432-4660","",,14,"N","N","N","N","N","N","N",""
1956886,"3 MORE LONDON RIVERSIDE","4TH FLOOR","LONDON","","United Kingdom","SE1 2AQ","N","(415)432-4660","",,4,"N","N","N","N","N","N","N",""
1956918,"747 FRONT STREET","SUITE 100","SAN FRANCISCO","CA","United States","94111","N","415-432-4660","",,14,"N","N","N","N","N","N","N",""
1956918,"3 MORE LONDON RIVERSIDE","4TH FLOOR","LONDON","","United Kingdom","SE1 2AQ","N","(415)432-4660","",,4,"N","N","N","N","N","N","N",""
1961271,"735 MONTGOMERY STREET","4TH FLOOR","SAN FRANCISCO","CA","United States","94111","N","650-475-2200","",,0,"N","N","N","N","N","N","N",""
1950954,"727 SANSOME ST.","3RD FLOOR","SAN FRANCISCO","CA","United States","94111","N","650-853-1700","650-853-1717",,4,"N","N","N","N","N","N","N",""
1967967,"501 FIFTH AVENUE, SUITE 2010","","NEW YORK","NY","United States","10017","N","9176585037","",,0,"N","N","N","N","N","N","N",""
1960493,"6 TEMASEK BOULEVARD, #38-03","SUNTEC TOWER FOUR","SINGAPORE","","Singapore","038986","N","6568279250","6566318538",,1,"N","N","N","Y","N","N","N",""
1960493,"SUITE 3205, NO. 9 QUEEN'S ROAD","CENTRAL","HONG KONG","","Hong Kong","999077","N","85237134800","85258019801",,9,"N","N","N","Y","N","N","N",""
1963853,"3101 PARK BOULEVARD","","PALO ALTO","CA","United States","94306","N","8578370012","",,1,"N","N","N","N","N","N","N",""
1963853,"UNIT 3509, THE CENTER","99 QUEEN'S ROAD CENTRAL","CENTRAL","","Hong Kong","","N","852-2805 1580","",,0,"N","N","N","N","N","N","N",""
1963853,"BLOCK 17, NO. 999","HUANKE ROAD","SHANGHAI","","China","201210","N","86 21 68391989","",,10,"N","N","N","N","N","N","N",""
1956271,"8235 DOUGLAS AVENUE","SUITE 1320","DALLAS","TX","United States","75225","N","404-835-1475","",,1,"N","N","N","N","N","N","N",""
1969844,"500 BELL DRIVE","SUITE 16","KETCHUM","ID","United States","83340","N","3123713557","",,1,"N","N","N","N","N","N","N",""
1965204,"11/F, WEST TOWER, CHEUNG KONG CENTER II","10 HARCOURT ROAD, CENTRAL","HONG KONG","","Hong Kong","","N","+852 3987 1788","+852 3987 1711",,14,"N","N","N","N","N","N","N",""
1959670,"UNITS 8107-08, INTERNATIONAL COMMERCE CENTER","NO.1 AUSTIN ROAD WEST, KOWLOON","HONG KONG","","China","","N","+852 2287 1600","",,5,"Y","N","N","N","N","N","N","DEALING IN SECURITIES, ADVISING ON SECURITIES, ADVISING ON CORPORATE FINANCE AND ASSET MANAGEMENT"
