"FilingID","Wrap Fee Program","Sponsor","Sponsor SEC File Number","Sponsor CRD Number"
1986594,"TRANSAMERICA® ONE WEALTH MANAGEMENT PLATFORM","TRANSAMERICA FINANCIAL ADVISORS, LLC","801-38618",16164
1986594,"TRANSAMERICA® ALPHA","TRANSAMERICA FINANCIAL ADVISORS, LLC","801-38618",16164
1986594,"TFA365 ADVISORY PROGRAM","TRANSAMERICA FINANCIAL ADVISORS, LLC","801-38618",16164
1988300,"STRATEGIC INVESTMENT SERVICES PROGRAM (STRATIS)","J.P. MORGAN SECURITIES LLC","801-3702",79
1988300,"PORTFOLIO MANAGER PROGRAM","J.P. MORGAN SECURITIES LLC","801-3702",79
1988300,"ADVISORY PROGRAM","J.P. MORGAN SECURITIES LLC","801-3702",79
1988462,"INTELLIVEST","INTELLICENTS INVESTMENT SOLUTIONS INC","801-51382",107498
1989682,"MPWM ADVISORY SOLUTIONS LLC WRAP FEE PROGRAM","MPWM ADVISORY SOLUTIONS LLC","801-78961",169885
1982840,"CONSULTING AND EVALUATION SERVICES PROGRAM","MORGAN STANLEY","801-70103",149777
1982840,"SELECT UMA PROGRAM","MORGAN STANLEY","801-70103",149777
1982840,"MANAGED ACCOUNT MARKETPLACE PROGRAM","CHARLES SCHWAB & CO., INC.","801-29938",5393
1988717,"ADVISOR AS PORTFOLIO MANAGER","ENVESTNET ASSET MANAGEMENT, INC","",
1988717,"UNIFIED MANAGED ACCOUNT PROGRAM","ENVESTNET ASSET MANAGEMENT, INC","",
1988717,"MUTUAL FUND CHOICE","ENVESTNET PORTFOLIO SOLUTIONS","",
1989771,"PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS","801-57434",11025
1989771,"INVESTMENT MANAGEMENT SERVICES","MORGAN STANLEY","801-70103",149777
1989262,"MANAGER ACCESS SELECT","LPL FINANCIAL LLC","801-10970",6413
1989262,"MODEL WEALTH PORTFOLIOS","LPL FINANCIAL LLC","801-10970",6413
1989262,"STRATEGIC WEALTH MANAGEMENT (SWM II)","LPL FINANCIAL LLC","801-10970",6413
1989262,"OPTIMUM MARKET PORTFOLIOS (OMP)","LPL FINANCIAL LLC","801-10970",6413
1993372,"PAM RECOMMENDED MANAGERS SERVICE","ROBERT W. BAIRD & CO. INCORPORATED","801-7571",8158
1989802,"COMPASS FINANCIAL ADVISORY SERVICES WRAP FEE PROGRAM","COMPASS FINANCIAL ADVISORY SERVICES, LLC","801-123037",316843
1990471,"WCG ISC PORTFOLIOS","THE WEALTH CONSULTING GROUP","801-80386",173194
1990471,"STRATEGIC WEALTH MANAGEMENT","THE WEALTH CONSULTING GROUP","",
1990471,"FIDELITY WRAP PROGRAM","THE WEALTH CONSULTING GROUP","",
1990471,"SCHWAB WRAP PROGRAM","THE WEALTH CONSULTING GROUP","",
1977642,"ADVISORY PROGRAM","J.P. MORGAN SECURITIES LLC","801-3702",79
1977642,"STRATIS PROGRAM","J.P. MORGAN SECURITIES LLC","801-3702",79
1992746,"BNY MELLON ADVISORS, INC.","BNY ADVISORS","801-52378",106108
1992746,"LPL MANAGER SELECT PROGRAM","LPL FINANCIAL LLC","801-10970",6413
1992746,"UBS ACCESS","UBS FINANCIAL SERVICES INC.","801-7163",8174
1992746,"GLOBAL MANAGER STRATEGIES SEPARATE ACCOUNT","GOLDMAN SACHS & CO. LLC","801-16048",361
1992746,"CHARLES SCHWAB MANAGED ACCOUNT SELECT AND ACCESS PROGRAMS","CHARLES SCHWAB & CO., INC.","801-29938",5393
1992746,"STRATIS","J.P. MORGAN SECURITIES LLC","801-3702",79
1992746,"WELLS FARGO MANAGED DIVERSIFIED PORTFOLIOS","WELLS FARGO INVESTMENTS, LLC","801-58211",10582
1992746,"RAYMOND JAMES INVESTMENT ADVISORY SERVICES","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1992193,"SUMMIT TRAIL WRAP PROGRAM","SUMMIT TRAIL ADVISORS, LLC","",
1988879,"GSEP WRAP PROGRAM","GOLDEN STATE EQUITY PARTNERS, LLC","",
1986596,"FARNAM FINANCIAL WRAP FEE PROGRAM","FARNAM FINANCIAL","",306180
1986636,"BELLINGRATH WRAP FEE PROGRAM","BELLINGRATH WEALTH MANAGEMENT AND EMPLOYEE BENEFITS","",
1986742,"FREEDOM ASSET MANAGEMENT WRAP FEE PROGRAM","FREEDOM ASSET MANAGEMENT","",
1985154,"ADVISORY SOLUTIONS UNIFIED MANAGED ACCOUNT (UMA) MODELS (RESEARCH MODELS)","EDWARD JONES","801-3297",250
1985154,"ADVISORY SOLUTIONS FUND MODELS  (RESEARCH MODELS)","EDWARD JONES","801-3297",250
1992499,"AMBASSADOR","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1992499,"AMERICAN FUNDS MODEL PORTFOLIOS PROGRAM","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1992499,"FREEDOM ACCOUNT PROGRAM","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1992499,"RAYMOND JAMES CONSULTING SERVICES PROGRAM (""RJCS"")","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1992813,"TWELVE POINTS PORTFOLIO PLAN","TWELVE POINTS WEALTH MANAGEMENT LLC","",
1992813,"TWELVE POINTS WEALTH MANAGEMENT, LLC","TWELVE POINTS WEALTH MANAGEMENT","801-108967",171107
1977913,"TICINO WEALTH WRAP FEE PROGRAM","TICINO WEALTH","",335808
1988832,"UBS SEPARATELY MANAGED ACCOUNTS PROGRAM - MANAGED ACCOUNTS CONSULTING (MAC)","UBS FINANCIAL SERVICES INC.","801-7163",8174
1988832,"UBS SEPARATELY MANAGED ACCOUNTS PROGRAM - ACCESS","UBS FINANCIAL SERVICES INC.","801-7163",8174
1988832,"UBS UNIFIED MANAGED ACCOUNTS PROGRAM - UBS STRATEGIC WEALTH PORTFOLIO (SWP)","UBS FINANCIAL SERVICES INC.","801-7163",8174
1988832,"CITIGROUP GLOBAL MARKETS INC. - FIDUCIARY SERVICES PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1987393,"VALIANCE INVESTMENT PROGRAMS","MML INVESTORS SERVICES, LLC","",
1987393,"ADVISOR SELECT","MML INVESTORS SERVICES, LLC","",
1987393,"SMA SELECT","MML INVESTORS SERVICES, LLC","801-44264",10409
1987393,"PORTFOLIO SOLUTIONS PROGRAM","MML INVESTORS SERVICES, LLC","801-44264",10409
1987393,"UMA SELECT PREMIER","MML INVESTORS SERVICES, LLC","",
1987393,"STRATEGIST SELECT","MML INVESTORS SERVICES, LLC","801-44264",10409
1987412,"UMA MARKETPLACE PROGRAM","ENVESTNET PMC","801-57260",111694
1987434,"INVESTOR ADVANTAGE PROGRAM","PHILLIPS & COMPANY ADVISORS LLC","",
1987445,"CLOVER LEAF WRAP PROGRAM","CLOVER LEAF FINANCIAL LLC","801-132741",335751
1988051,"ASSET MANAGEMENT SERVICE","KNOX AVENUE FINANCIAL CORP.","",
1988074,"STRATEGIC PORTFOLIO ADVISOR SERVICE","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1988074,"UBS MANAGED ACCOUNTS CONSULTING","UBS FINANCIAL SERVICES INC","",
1988074,"MANAGED ACCOUNT STRATEGIES","GOLDMAN SACHS & CO. LLC","801-16048",361
1988074,"ASSET  MANAGEMENT CONSULTING PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1988074,"INVESTMENT MANAGEMENT SERVICES PROGRAM","MORGAN STANLEY","801-70103",149777
1988074,"EAGLE INVEST","J.P. MORGAN PRIVATE WEALTH ADVISORS LLC","801-56293",108559
1988074,"MANAGED ACCOUNT SERVICE","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1988074,"OUTSIDE MANAGER PROGRAM","RAYMOND JAMES FINANCIAL SERVICES ADVISORS, INC","801-69815",149018
1988074,"PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS","801-37967",19616
1988106,"BETTERMENT","BETTERMENT","801-70171",149117
1992701,"CX MULTI-STRATEGY PLATFORM PROGRAM","CX INSTITUTIONAL, LLC","801-112742",292627
1992936,"MA PRIVATE WEALTH WRAP PROGRAM","MA PRIVATE WEALTH, LLC","",
1992927,"RBB TREASURY LLC","RHO TREASURY","801-125841",314581
1990521,"ADVISER SELECT","DBSI SECURITIES CORPORATION","8-24914",11687
1993092,"UBS CONSOLIDATED ADVISORY PROGRAM (""UBS-CAP"")","UBS FINANCIAL SERVICES INC.","801-7163",8174
1993092,"ADVISOR ALLOCATION PROGRAM (""AAP"")","UBS FINANCIAL SERVICES INC.","801-7163",8174
1993092,"MANAGED ACCOUNTS CONSULTING (""MAC"")","UBS FINANCIAL SERVICES INC.","801-7163",8174
1993092,"STRATEGIC WEALTH PORTFOLIO (""SWP"")","UBS FINANCIAL SERVICES INC.","801-7163",8174
1993092,"ACCESS PROGRAM (""ACCESS"")","UBS FINANCIAL SERVICES INC.","801-7163",8174
1993092,"UBS ADVICE PORTFOLIO PROGRAM (""APP"")","UBS FINANCIAL SERVICES INC.","801-7163",8174
1973512,"EDWARD JONES ADVISORY SOLUTIONS UMA PROGRAM","EDWARD JONES & CO., L.P.","",
1973512,"FREEDOM UNIFIED MANAGED ACCOUNT PROGRAM","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1973512,"PERSONALIZED UMA MULTI-STRATEGY","WELLS FARGO ADVISORS","801-57434",11025
1973512,"VESTMARK ADVISORY SOLUTIONS, INC. (VAS)","ADHESION WEALTH ADVISOR SOLUTIONS","801-67829",143593
1973512,"MANAGER SELECT","LPL FINANCIAL LLC","801-10970",6413
1973512,"CIBC WOOD GUNDY INVESTMENT CONSULTING SERVICE","CIBC WORLD MARKETS CORP.","8-18333",630
1973512,"MODEL PORTFOLIOS","US BANK NATIONAL ASSOCIATION","",
1973512,"INVESTMENT COUNSELING SERVICE","JPMORGAN SECURITIES INC","",16999
1973512,"UNIFIED OVERLAY MANAGEMENT PROGRAM","FDX ADVISORS, INC.","801-29775",104601
1973512,"DYNAMIC ALLOCATION PORTFOLIOS - UMA PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1973512,"PORTFOLIO SELECT UNIFIED MANAGER SELECT PROGRAM (PS UMA PROGRAM)","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1973512,"SEPARATELY MANAGED ACCOUNTS PROGRAM","BNY ADVISORS","801-52378",106108
1973512,"UNIFIED MANAGED ACCOUNT","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1973512,"USAA MANAGED PROGRAM  (UMP PROGRAM)","CHARLES SCHWAB & CO., INC.","801-29938",5393
1973512,"VESTMARK ADVISORY SOLUTIONS, INC. (VAS)","VESTMARK ADVISORY SOLUTIONS, INC.","801-114077",221518
1973512,"PREFERRED ADVISORS","CREDIT SUISSE SECURITIES (USA) LLC","801-56264",816
1973512,"NATIONAL FINANCIAL SERVICES","FIDELITY INSTITUTIONAL WEALTH ADVISER LLC","801-116860",301896
1973512,"INSTITUTIONAL WEALTH SERVICES","FIDELITY INSTITUTIONAL WEALTH ADVISER LLC","801-116860",301896
1973512,"STRATEGIC WEALTH PORTFOLIOS","UBS FINANCIAL SERVICES INC.","801-7163",8174
1973512,"MERRILL LYNCH CONSULTS SERVICES","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1973512,"CONSULTING GROUP SELECT UMA","MORGAN STANLEY INVESTMENT MANAGEMENT INC.","801-15757",110353
1973512,"CONSULTING SERVICES SEPARATELY MANAGED ACCOUNT PROGRAM","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1973512,"BRINKER CAPITAL INVESTMENT PROGRAMS","BRINKER CAPITAL INC","801-30504",111743
1973512,"MANAGED ACCOUNT COMMAND (VIA LOCKWOOD)","PNC MANAGED ACCOUNT SOLUTIONS, INC.","801-56131",110476
1973512,"MANAGED DIVERSIFIED PORTFOLIOS","WELLS FARGO BANK NA","",
1973512,"AMERIPRISE SEPARATELY MANAGED ACCOUNT SERVICES","AMERIPRISE FINANCIAL SERVICES, LLC","801-28543",6363
1973512,"MANAGED ACCOUNT ACCESS","CHARLES SCHWAB & CO., INC.","801-29938",5393
1973512,"MANAGED CONNECT PROGRAM","PERSHING LLC","8-17574",7560
1973512,"AMERIPRISE SELECT SEPARATE ACCOUNT PROGRAM","AMERIPRISE FINANCIAL SERVICES, LLC","801-28543",6363
1973512,"STRATEGIC PORTFOLIO ADVISORY","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1973512,"INVESTMENT ADVISORY PROGRAM/CUSTOM MANAGED STRATEGIES","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1973512,"MANAGED ACCOUNT PROGRAM","RBC CAPITAL MARKETS, LLC","801-13059",31194
1973512,"PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS","801-57434",11025
1973512,"INVESTMENT MANAGEMENT SERVICES","MORGAN STANLEY INVESTMENT MANAGEMENT INC.","801-15757",110353
1973512,"MANAGED ACCOUNTS CONSULTING","UBS FINANCIAL SERVICES INC.","801-7163",8174
1973512,"ENVESTNET UNIFIED MANAGED ACCOUNT PROGRAM","ENVESTNET PMC","801-57260",111694
1973512,"UNIFIED MANAGED ACCOUNT","OPPENHEIMER ASSET MANAGEMENT","801-31427",105559
1973512,"PERSHING ADVISOR SOLUTIONS","PERSHING LLC","8-17574",7560
1973512,"MANAGER ACCESS SELECT","LPL FINANCIAL LLC","801-10970",6413
1973512,"GLOBAL MANAGER STRATEGIES SEPARATE ACCOUNT PROGRAM","GOLDMAN SACHS & CO. LLC","801-16048",361
1973512,"MANAGED ACCOUNT SERVICE/INVESTMENT MANAGEMENT SERVICES","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1973512,"SELECTS PORTFOLIO SOLUTIONS PLATFORM","BANK OF AMERICA, N.A.","",
1973512,"CONSULTING AND  EVALUATION SERVICES","MORGAN STANLEY INVESTMENT MANAGEMENT INC.","801-15757",110353
1973512,"MODEL DELIVERY","VESTMARK ADVISORY SOLUTIONS, INC.","801-114077",221518
1973512,"SECURIAN ONE UNIFIED MANAGED ACCOUNT PROGRAM","SECURIAN FINANCIAL SERVICES, INC.","801-45152",15296
1973512,"OUTSIDE MANAGED (OSM) PROGRAM","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1973512,"THIRD PARTY MODELS PROGRAM","ENVESTNET PMC","801-57260",111694
1973512,"ACCESS","UBS FINANCIAL SERVICES INC.","801-7163",8174
1973512,"FIDUCIARY SERVICES PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1973512,"STRATEGIC ASSET REVIEW","OPPENHEIMER ASSET MANAGEMENT","801-31427",105559
1973512,"PERSONALIZED UMA SINGLE-STRATEGY","WELLS FARGO ADVISORS","801-57434",11025
1973512,"PERSONAL WEALTH PORTFOLIOS","LPL FINANCIAL LLC","801-10970",6413
1973512,"PREMIER ASSET MANAGEMENT PROGRAM","ENVESTNET PMC","801-57260",111694
1973512,"BLUEPRINT PROGRAM","BMO NESBITT BURNS SECURITIES LTD.","801-107176",281337
1973512,"BANK WEALTH PORTFOLIOS","LPL FINANCIAL LLC","801-10970",6413
1973512,"CHOICE SERVICES","PNC BANK","",
1973512,"FIDELITY MANAGED ACCOUNT XCHANGE","FIDELITY INSTITUTIONAL WEALTH ADVISER LLC","801-116860",301896
1973512,"ARCHITECT PROGRAM","BMO NESBITT BURNS SECURITIES LTD.","801-107176",281337
1973512,"INVESTMENT MANAGEMENT PROGRAM","ORION PORTFOLIO SOLUTIONS, LLC","801-61964",125446
1973512,"MODEL MANAGER","SIMPLICITY SOLUTIONS, LLC","801-81008",175009
1973512,"SUB-ADVISER PROGRAM","BMO PRIVATE INVESTMENT COUNSEL INC.","801-74232",160344
1973512,"NON-DISCRETIONARY INVESTMENT ADVISORY SERVICES","TOWNSQUARE CAPITAL, LLC","801-110591",288576
1973512,"MANAGED ACCOUNT MARKETPLACE","CHARLES SCHWAB & CO., INC.","801-29938",5393
1973512,"MANAGED ACCOUNT SELECT","CHARLES SCHWAB & CO., INC.","801-29938",5393
1973512,"OPPORTUNITY MODEL-BASED TRADING (MBT) PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1973512,"MODEL WEALTH PORTFOLIOS PROGRAM","LPL FINANCIAL LLC","801-10970",6413
1973512,"WRAP FEE PROGRAM","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1973512,"CONSULTING DIRECT","DEUTSCHE BANK SECURITIES INC.","801-9638",2525
1973512,"SMARTX PLATFORM","SMARTX","",
1973512,"NA","KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT","",
1973512,"PREMIUM ACCESS STRATEGY","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1993746,"PERENNIAL WRAP PROGRAM","PERENNIAL FINANCIAL SERVICES","801-110619",286477
1993682,"MONECO ADVIOSRS WRAP FEE PROGRAM","MONECO ADVISORS, LLC","",
1989694,"SELECT UMA","MORGAN STANLEY","801-70103",149777
1989694,"STRATEGIC WEALTH PORTFOLIO PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
1989694,"UBS ACCESS PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
1989694,"MANAGED ACCOUNT SELECT PROGRAM","CHARLES SCHWAB & CO., INC.","801-29938",5393
1989694,"AYCO (FIDELITY)","GOLDMAN SACHS & CO. LLC","801-16048",361
1989694,"MANAGED ACCOUNT STRATEGIES","GOLDMAN SACHS & CO. LLC","801-16048",361
1993917,"COMPASS FINANCIAL ADVISORY SERVICES WRAP FEE PROGRAM","COMPASS FINANCIAL ADVISORY SERVICES, LLC","801-123037",316843
1993040,"TEXAS CAPITAL BANK PRIVATE WEALTH ADVISORS WRAP PROGRAM","TEXAS CAPITAL BANK PRIVATE WEALTH ADVISORS","",298422
1993172,"UBS ACCESS","UBS FINANCIAL SERVICES INC.","801-7163",8174
1990034,"CONTOUR WRAP FEE PROGRAM","CUSO FINANCIAL SERVICES, L.P.","801-60300",42132
1993150,"CONTOUR WRAP FEE PROGRAM","CUSO FINANCIAL SERVICES, L.P.","801-60300",42132
1993172,"MANAGED ACCOUNT PROGRAM","ROBERT W. BAIRD & CO. INCORPORATED","801-7571",8158
1993172,"STRATEGIC WEALTH PORTFOLIO PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
1993172,"KEYBANK SMA PROGRAM","KEYBANK NATIONAL ASSOCIATION","",
1993172,"MANAGER SELECT PROGRAM","LPL FINANCIAL LLC","801-10970",6413
1993172,"MANAGER ACCESS SELECT PROGRAM","LPL FINANCIAL LLC","801-10970",6413
1993172,"SUB-ADVISORY PROGRAM","ENVESTNET PMC","801-57260",111694
1993222,"MANAGER SELECT","LPL FINANCIAL LLC","801-10970",6413
1993222,"MANAGER ACCESS SELECT","LPL FINANCIAL LLC","801-10970",6413
1993222,"MANAGED ACCOUNT PROGRAM","RBC CAPITAL MARKETS, LLC","801-13059",31194
1993222,"CONSULTING SOLUTIONS","RBC CAPITAL MARKETS, LLC","801-13059",31194
1993222,"PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS","801-57434",11025
1993222,"OUTSIDE MANAGERS PROGRAM","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1993222,"CLASSIC PROGRAM","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1993222,"MANAGED ACCOUNTS CONSULTING","UBS FINANCIAL SERVICES INC.","801-7163",8174
1993222,"INVESTMENT MANAGEMENT SERVICES","MORGAN STANLEY","801-70103",149777
1993222,"TGS FINANCIAL ADVISORS WRAP PROGRAM","TGS FINANCIAL ADVISORS","801-38963",107289
1993222,"MANAGED ACCOUNT COUNSELING","D.A. DAVIDSON & CO.","801-45761",199
1993281,"UBS MACAS","UBS FINANCIAL SERVICES INC.","801-7163",8174
1993281,"ENVESTNET","ENVESTNET PMC","801-57260",111694
1993281,"MERRILL LYNCH SPA & MAS","MERRILL LYNCH","",
1993281,"MORGAN STANLEY VISION","MORGAN STANLEY","801-70103",149777
1992852,"TRIPLETAIL WEALTH MANAGEMENT WRAP PROGRAM","TRIPLETAIL WEALTH MANAGEMENT","",318781
1986905,"SUMMIT FINANCIAL WRAP FEE PROGRAM","SUMMIT INVESTMENT ADVISORS, INC.","",
1993374,"MARTINSEN WEALTH MANAGEMENT WRAP FEE PROGRAM","MARTINSEN WEALTH MANAGEMENT","801-130933",332433
1993358,"SPECTRUM","HSBC SECURITIES (USA) INC.","",
1993358,"MANAGED PORTFOLIO ACCOUNT","HSBC SECURITIES (USA) INC.","",
1993358,"SPECTRUM 2","HSBC SECURITIES (USA) INC.","",
1987397,"WRAP PROGRAM","D.A. DAVIDSON & CO.","801-45761",199
1987397,"MASTERS PROGRAM","WELLS FARGO ADVISORS","801-57434",11025
1987397,"MAC CS","WELLS FARGO ADVISORS","801-57434",11025
1987397,"MANAGED ACCOUNT / MAP","RBC CAPITAL MARKETS, LLC","801-13059",31194
1987397,"MAC WRAP","UBS FINANCIAL SERVICES INC.","801-7163",8174
1987397,"TOTAL MERRILL","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1988549,"STILES FINANCIAL SERVICES PORTFOLIO MANAGEMENT","STILES FINANCIAL SERVICES, INC.","801-110176",117023
1990317,"INVESTMENT MANAGEMENT PROGRAM","BONTEMPO OHLY CAPITAL MANAGEMENT, LLC","801-63584",132804
1957930,"PARKWAY MANAGEMENT PROGRAM","PARKWAY WEALTH MANAGEMENT GROUP, LLC","801-131974",333971
1988374,"ASSET-BASED INVESTMENT MANAGEMENT PROGRAM","JANNEY MONTGOMERY SCOTT, LLC","",
1988374,"MANAGED ACCOUNT ADVISORS (MAA)","MERRILL LYNCH INVESTMENT ADVISORY PROGRAM","",
1988374,"MANAGED ACCOUNT PROGRAM","SILICON VALLEY BANK","",
1988374,"STRATEGIC WEALTH PORTFOLIO PROGRAM (SWP)","UBS FINANCIAL SERVICES, INC.","",
1988374,"MASTERS MANAGERS INVESTMENT CONSULTING SERVICE","WELLS FARGO ADVISORS, LLC","",
1988374,"DMA","WELLS FARGO ADVISORS","",
1988374,"COMERICA BANK","COMERICA BANK","",
1988374,"MANAGED ACCOUNT SELECT","CHARLES SCHWAB & CO., INC.","",
1988374,"MANAGED ACCOUNTS","PNC INVESTMENTS LLC","",
1988374,"MANAGER OF MANAGERS PROGRAM","BRINKER CAPITAL, INC.","",
1988374,"MANAGED ACCOUNT PROGRAM","ENVESTNET ASSET MANAGEMENT, INC.","",
1988374,"BANCO POPULAR - NFS","BANCO POPULAR","",
1988374,"PREMIUM ACCESS STRATEGIES (PAS)","MERRILL LYNCH","",
1988374,"CITIBANK","CITIBANK","",
1988374,"CITIBANK - ICONIQ","CITIBANK - ICONIQ","",
1988374,"CITIZENS BANK","CITIZENS BANK","",
1988374,"EDWARD JONES","EDWARD JONES","",
1988374,"HEARTLAND - FIDELITY","HEARTLAND - FIDELITY","",
1988374,"MIDFIRST BANK","MIDFIRST BANK","",
1988374,"CONSULTING EVALUATION SERVICES (CES)","MORGAN STANLEY","",
1988374,"RAYMOND JAMES","RAYMOND JAMES","",
1988374,"RBC CAPITAL MARKETS","RBC CAPITAL MARKETS","",
1988374,"US BANK","US BANK","",
1988374,"BANK OF OKLAHOMA","BANK OF OKLAHOMA","",
1988374,"MASS MUTUAL TRUST","MASS MUTUAL TRUST","",
1988374,"MANAGED ACCOUNT UMA","MERRILL LYNCH","",
1988374,"STRATEGIC INVESTMENT SERVICES PROGRAM (STRATIS)","JPMORGAN CHASE & CO. (FKA, BEAR, STEARNS & CO., INC.)","",
1988374,"FMAX","FIDELITY BROKERAGE SERVICES LLC AND NATIONAL FINANCIAL SERVICES LLC","",
1988374,"MANAGED ACCOUNT MARKETPLACE","CHARLES SCHWAB & CO., INC.","",
1988374,"ASSET-BASED INVESTMENT MANAGEMENT PROGRAM","ROBERT W. BAIRD & CO. INCORPORATED","",
1988374,"PLATFORM","AMERIPRISE","",
1988374,"ICS PROGRAM","SECURITIES AMERICA","",
1988374,"TD AMERITRADE","TD AMERITRADE","",
1988374,"CONSULTING GROUP SELECT UMA PROGRAM (UMA)","MORGAN STANLEY SMITH BARNEY LLC AND MSSB PRIVATE PORTFOLIO GROUP","",
1988374,"PERSHING","PERSHING","",
1988374,"NETWORK","FIDELITY BROKERAGE SERVICES LLC AND NATIONAL FINANCIAL SERVICES LLC","",
1988374,"MANAGED ACCOUNT PROGRAM","SECURITY NATIONAL BANK","",
1988374,"NFS - MANAGED ACCOUNTS","TRUIST","",
1988374,"MANAGER SELECT ACCOUNT","LPL FINANCIAL LLC AND AXA ADVISORS LLC","",
1988374,"MANAGED ACCOUNT UMA","ENVESTNET ASSET MANAGEMENT, INC.","",
1988374,"STIFEL OPPORTUNITY PROGRAM","STIFEL, NICOLAUS & COMPANY, INC.","",
1988374,"MANAGED ACCOUNT PROGRAM","SOUTH STATE BANK (FORMERLY SCBT)","",
1988374,"ACCESS PROGRAM","UBS FINANCIAL SERVICES, INC.","",
1993678,"STRATEGIC WEALTH GROUP RIA, LLC WRAP PROGRAM","STRATEGIC WEALTH GROUP RIA, LLC","",
1993684,"ADVISOR WEALTH MANAGEMENT II (AWM II)","STRATOS WEALTH PARTNERS, LTD","801-71457",153184
1993684,"STRATOS WEALTH PARTNERS LTD WRAP FEE PROGRAM","STRATOS WEALTH PARTNERS, LTD","801-71457",153184
1993684,"STRATOS WEALTH MANAGEMENT II (SWM II)","STRATOS WEALTH PARTNERS, LTD","801-71457",153184
1993240,"THE PARTNERS PROGRAM","RAYMOND JAMES LTD.","",
1993240,"CIBC WOOD GUNDY INVESTMENT CONSULTING SERVICE","CIBC ASSET MANAGEMENT INC.","",
1993240,"SEPARATELY MANAGED ACCOUNT PROGRAM","RICHARDSON GMP LTD.","",
1993240,"SCOTIAMCLEOD SUMMIT PROGRAM","SCOTIA ASSET MANAGEMENT G.P. INC.","",
1993240,"A+ & ACCESS MANAGER PROGRAMS","RBC DOMINION SECURITIES INC.","",
1993240,"MASTERS PRIVATE ACCOUNT PROGRAM","MANULIFE SECURITIES INC.","",
1993240,"ARCHITECT PROGRAMS","BMO NESBITT BURNS","",
1993240,"INVESTMENT COUNSELLING PROGRAM","CANACCORD","",
1993240,"PREMIER MANAGED PORTFOLIOS","TD WATERHOUSE PRIVATE INVESTMENT ADVICE","",
1993240,"AMBASSADOR PROGRAM","NATIONAL BANK FINANCIAL & CO.","",
1993240,"SEPARATELY MANAGED ACCOUNT PROGRAM","ALIGNED CAPITAL PARTNERS INC.","",
1993240,"SEPARATELY MANAGED ACCOUNT PROGRAM","WELLINGTON ALTUS FINANCIAL INC.","",
1994398,"WPM WEALTH ADVISORS LLC WRAP FEE PROGRAM","WPM WEALTH ADVISORS LLC","",
1992322,"BIRCHWOOD FINANCIAL PARTNERS, INC.","BIRCHWOOD FINANCIAL PARTNERS, INC.","",
1994546,"ARC WEALTH MANAGEMENT WRAP FEE PROGRAM","ADVISOR RESOURCE COUNCIL","801-76667",164109
1994696,"SAAI WRAP PROGRAM","SHILANSKI & ASSOCIATES, INC.","801-88195",116431
1994719,"WCAP WRAP FEE PROGRAM","WEALTHCARE ADVISORY PARTNERS LLC","801-80067",171976
1994760,"BUY HOLD PLUS","TFS ADVISORY SERVICES","",
1994764,"MAP ADVANTAGE","RAYMOND JAMES AND CAPITOL SECURITIES MANAGEMENT","",
1994764,"MAP FLEX","RAYMOND JAMES AND CAPITOL SECURITIES MANAGEMENT","",
