"FilingID","Other Products and Services","Business Name"
2006769,"THE ADVISER PROVIDES A BROAD RANGE OF RISK MANAGEMENT, INVESTMENT ACCOUNTING, AND TRADE PROCESSING TOOLS TO A VARIETY OF CLIENTS.","BLACKROCK SOLUTIONS"
2002814,"ACCOUNTING AND ADMINISTRATIVE SERVICES PROVIDED ONLY TO ADVISORY CLIENTS IN CONNECTION WITH ADVISORY SERVICES.",""
2002808,"PROPERTY MANAGEMENT SERVICES, RREEF MANAGES REAL PROPERTY CLIENT ASSETS.",""
2003370,"FAMILY OFFICE SERVICES",""
2001827,"BROKER DEALER SERVICES",""
2006848,"ESTATE PLANNING, TAX PREP, FINANCIAL PLANNING",""
2006859,"FUND ADMINISTRATION",""
2006858,"OCCASIONALLY ANNUITIES OR OTHER INSURANCE PRODUCTS","CALDWELL GROUP, LLC"
2004299,"INSURANCE PRODUCTS",""
2006876,"CERTAIN OF OUR SUPERVISED PERSONS ARE LICENSED INSURANCE AGENTS TO SELL LIFE, HEALTH, AND ANNUITY INSURANCE PRODUCTS.",""
2006905,"TAX PREPARATION",""
2006946,"PROPERTY MANAGEMENT SERVICES.","RMS DO BRASIL ADMINISTRACAO DE FLORESTAS LTDA"
2006985,"INSURANCE PRODUCTS",""
2006994,"IT MIGHT BE NECESSARY FOR OUR LICENSED INSURANCE AGENTS TO SELL SOME FORM OF LIFE INSURANCE PRODUCT TO MEET A CLIENTS NEEDS.  AN EXAMPLE: VARIABLE OR A TERM LIFE POLICY.",""
2003078,"BUSINESS MANAGEMENT SERVICES INCLUDING BANK STATEMENT RECONCILIATION, BOOKKEEPING, BUDGETING, CREDIT MANAGEMENT, AND FINANCIAL STATEMENT PREPARATION.  INSURANCE SERVICES INCLUDING NEEDS ANALYSIS AND EVALUATION, POLICY AUDITS, AND ORIGINATING POLICIES.","MANHATTAN WEST BUSINESS MANAGEMENT SERVICES, LLC AND MANHATTAN WEST INSURANCE SERVICES, LLC (""MWIS"")."
2000591,"FAMILY OFFICE SERVICES, SUCH AS INDIVIDUAL TAX PREPARATION AND BILL PAYING SERVICES.  CIS ALSO PROVIDES EXTERNAL MANAGER SCREENING, MONITORING AND REPORTING SERVICES, ALTHOUGH IN SUCH CASES, CIS DOES NOT HAVE THE ABILITY TO EFFECT ANY RECOMMENDED ACTION.",""
2003570,"LIBERTYFI IS A SUBSIDIARY BUSINESS OF APTUS.  THEY PROVIDE SUPPORT SERVICES FOR ENVESTNET PRODUCTS.","LIBERTYFI"
2003581,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
2002542,"IN ADDITION TO INVESTMENT ADVISORY SERVICES, THE FIRM PROVIDES FINANCIAL PLANNING, TAX PLANNING AND FACILITATION, BOOKKEEPING, BILL PAY, CASH MANAGEMENT, ESTATE PLANNING, PHILANTHROPY, FAMILY ENGAGEMENT AND OTHER SERVICES TO OUR HIGH NET WORTH CLIENTS.",""
2003617,"VFM IS AN INTRODUCING BROKER-DEALER THAT CLEARS THROUGH PERSHING LLC ON A FULLY DISCLOSED BASIS.  VFM IS ALSO AN INSURANCE AGENCY.",""
2002062,"INSURANCE SERVICES AND PRODUCT SALES",""
2002066,"BROKERAGE SERVICES; INSURANCE PRODUCTS AND INVESTMENT CONSULTING SERVICES TO INSTITUTIONAL CLIENTS",""
2001042,"PLACEMENT FEES AND INSURANCE COMMISSIONS","SUMMIT TRAIL SECURITIES, INDIVIDUAL CAPACITY"
2002281,"RARELY ENGAGE IN INSURANCE PRODUCTS","LEAFHOUSE FINANCIAL SERVICES, LLC DBA INVESTGRADE"
2002278,"INSURANCE PRODUCTS THROUGH A BROKER-DEALER",""
2001676,"RECOMMENDATION OF INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
2002296,"(1) TAX PREPARATION SERVICES (2) MANAGES THE CONTENT AND DESIGN AS WELL AS WEBSITE MAINTENANCE FOR A CLIENT'S COMPANY'S WEBSITE FOR ITS MEMBERS AND EMPLOYEES; CONTENT LIMITED TO IMPERSONAL, GENERAL INVESTMENT & RETIREMENT SAVINGS TOPICS",""
2007047,"APOGEM CAPITAL LLC SERVES AS ADMINISTRATIVE AGENT ON BEHALF OF LOAN SYNDICATES IN WHICH THE ADVISORY CLIENTS PARTICIPATE. APOGEM CAPITAL LLC ALSO PROVIDES SERVICES AS MANAGER TO CERTAIN PRIVATE INVESTMENT FUNDS.",""
2003667,"INSURANCE PRODUCTS",""
2003664,"RECOMMENDATION OF INSURANCE PRODUCTS.","INDIVIDUAL CAPACITY."
2002140,"IMPLEMENTATION OF COMMISSIONABLE INSURANCE.","INDIVIDUAL CAPACITY THROUGH PAG."
2004737,"PERSONAL FINANCIAL PLANNING, PERSONAL FINANCIAL PLANS, TAX PREPARATION",""
2004770,"SERVICES RELATING TO ITS CAPACITY AS A BROKER-DEALER, FUTURES COMMISSION MERCHANT, REGISTERED SECURITY-BASED SWAP DEALER, AND CFTC SWAP DEALER.",""
2005535,"CERTAIN REPRESENTATIVES WILL SELL FIXED INSURANCE OR FIXED ANNUITY PRODUCTS AS LICENSED INSURANCE AGENTS.",""
2005538,"RECOMMENDATION OF COMMISSIONABLE INVESTMENTS AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY; CADARET, GRANT & CO., INC"
2001932,"TERM & IUL LIFE INSURANCE.",""
2002337,"PROVIDE INSURANCE SERVICES",""
2002366,"FINANCIAL PLANNING SERVICES AS WELL AS INCOME TAX PREPARATION - NO OTHER BUSINESS NAME.",""
2002369,"RECOMMENDATIONS OF INSURANCE PRODUCTS. LESS THAN 10% OF BUSINESS TIME.","INDIVIDUAL NAME/CAPACITY, AND THROUGH AFFILIATE HBK SORCE INSURANCE LLC"
2002383,"INSURANCE PRODUCTS","DAVID A. LEE, INC."
2002440,"EQUITY, OPTIONS AND FIXED INCOME SECURITIES",""
2002472,"BROKERAGE SERVICES MAY BE OFFERED TO CLIENTS THAT ARE ALSO INVESTMENT ADVISORY CLIENTS, BUT ONLY IN NON-ADVISORY RELATIONSHIP ACCOUNTS.","POPULAR ONE"
2002375,"SERVICES RELATING TO ITS CAPACITY AS A BROKER-DEALER, FUTURES COMMISSION MERCHANT, REGISTERED SECURITY-BASED SWAP DEALER, AND CFTC SWAP DEALER.",""
2001115,"MUTUAL FUND ADMINISTRATION",""
2000951,"INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
2000853,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
2001215,"INSURANCE AGENCY OFFERING INSURANCE PRODUCTS TAX PREPARATION SERVICES","CAPITAL A INSURANCE, LLC CAPITAL A TAX SOLUTIONS, LLC"
2001107,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY/PURSHE KAPLAN STERLING INVESTMENTS"
2000589,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH OSAIC WEALTH, LLC."
2000962,"SELECT IAR'S ARE REGISTERED REPRESENTATIVES AND EARN COMMISSIONS ON SECURITIES PRODUCTS THEY SELL. RMR IS ALSO A BUSINESS CONSULTANT OFFERING NON-SECURITIES PRODUCTS AND AN INSURANCE AGENCY SELLING INSURANCE PRODUCTS.",""
2004421,"WHEN IMPLEMENTING FINANCIAL PLANS, RR'S MAY OFFER NON-FEE INSURANCE PRODUCTS AND SECURITIES RELATED PRODUCTS AND SERVICES THRU THEIR BROKER-DEALER, APW CAPITAL INC., AND/OR CRUMP.",""
2005612,"THROUGH AN INDEPENDENT CONTRACTOR, HEIKE LAW OFFICES LLC, GVA CLIENTS MAY ENTER INTO CERTAIN LEGAL SERVICES AGREEMENTS. CLIENTS MAY ENTER INTO AN AGREEMENT WITH INDEPENDANT CONTRACTOR NORTHPOINT ACCOUNTING & TAX TO RECEIVE ACCOUNTING AND TAX SERVICES.",""
2005615,"IAR'S OF THE FIRM MAY SELL INSURANCE PRODUCTS  AND RECEIVE COMPENSATION.",""
2005621,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
2005634,"THE REGISTRANT ALSO PROVIDES CERTAIN BILL PAYMENT AND TAX COORDINATION SERVICES.",""
2005377,"CONSULTING SERVICES DEFINED AS ""PLATFORM SERVICES"" AS MORE FULLY DESCRIBED IN PART 2A OF OUR FORM ADV.",""
2005649,"PROVIDE PRIVATE-LABELING SERVICES FOR RESEARCH PROVIDED TO CLIENT BANKS AND TRUST COMPANIES.",""
1991786,"THRIVENT FINANCIAL FOR LUTHERANS ALSO PROVIDES ADMINISTRATIVE SERVICES TO ITS MUTUAL FUND CLIENTS.","THRIVENT FINANCIAL; THRIVENT"
2005680,"INSURANCE PRODUCTS AND INSURANCE TRAILS",""
2002584,"TERM & IUL LIFE INSURANCE.",""
2002908,"IAR OF DIVERSIFIED FINANCIAL ADVISORS ARE PERMITTED TO SELL: LIFE, FIXED ANNUITIES, VARIABLE ANNUITIES, LONG TERM CARE.","NONE"
1993048,"CRAFT ASSET MANAGEMENT AND ITS INVESTMENT ADVISOR REPRESENTATIVES ARE LICENSED TO SELL INSURANCE PRODUCTS TO THEIR CLIENTS.",""
2001270,"TAX PREP & FILING, BOOKKEEPING AND PAYROLL SERVICES, ESTATE PLANNING AND EDUCATION SERVICES, RETIREMENT PLAN CONSULTING",""
2001351,"LIFE INSURANCE","NA"
1998547,"FOR A LIMITED NUMBER OF CLIENTS WE PROVIDE FINANCIAL MANAGEMENT SERVICES INCLUDING, BUT NOT LIMITED TO, BUSINESS AND CASH MANAGEMENT.",""
2001410,"ADVISORY TECHNOLOGY PLATFORM, RECONCILIATION SERVICES, INVESTMENT RESEARCH REPORTS, ACCOUNT AGGREGATION, PORTFOLIO MANAGEMENT SOFTWARE, BILLING SERVICES AND PERFORMANCE CALCULATIONS.",""
2001419,"FIRM'S AFFILIATE OFFERS AN ADVISORY TECHNOLOGY PLATFORM FOR MANAGING THE WEALTH ADVISORY LIFECYCLE-INCLUDING PROPOSAL/ONBOARDING, RESEARCH, MODEL MGMT, PORTFOLIO ACCOUNTING, BILLING, TRADE ORDER MNGMNT, OPERATIONS, REPORTING, AND PERFORMANCE ANALYTICS.",""
2005753,"TAX PREPARATION SERVICES","HELEN STEPHENS GROUP, LLC"
2004443,"AUSDAL FINANCIAL PARTNERS IS A BROKER/DEALER AND SELLS INVESTMENT PRODUCTS THROUGH IT'S REGISTERED REPRESENTATIVES.",""
2005833,"RECOMMENDATION OF COMMISSIONABLE INSURANCE","INDIVIDUAL NAME / CAPACITY"
2005895,"THE REGISTRANT ALSO PROVIDES THE FOLLOWING SERVICES AND PRODUCTS: PERFORMANCE MEASUREMENT REPORTING, INTERNET ACCESS TO SELECTED RESEARCH REPORTS AND INVESTMENT MANGER DATABASES, AND ACCESS TO OUR BENCHMARK CALCULATOR.",""
2005914,"SANTANDER SECURITIES IS THE INTRODUCING BROKER ON EACH CLIENT ACCOUNT.  CERTAIN REPRESENTATIVES OF SANTANDER SECURITIES, IN THEIR INDIVIDUAL CAPACITIES, ARE INSURANCE AGENTS FOR SANTANDER SECURITIES.","SANTANDER INVESTMENT SERVICES"
2001195,"PAUL WINKLER BOOKS",""
2002543,"IMPLEMENTATIONS OF INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
2000872,"JONATHAN SATOVSKY IS A REGISTERED REPRESENTATIVE OF PURSHE KAPLAN STERLING INVESTMENTS AND ALSO HOLDS A SERIES 7, 63 AND 65 LICENSES AND OFFERS INSURANCE PRODUCTS TO CLIENTS.",""
2001465,"CAPITAL BANK AND TRUST COMPANY OFFERS TRUST AND OTHER ADMINISTRATIVE SERVICES FOR CLIENTS OF THE PRIVATE CLIENT SERVICES DIVISION.",""
2002503,"AS INSURANCE AGENTS OF PAX FINANCIAL GROUP INSURANCE SERVICES, IAR MAY RECOMMEND LIFE, HEALTH, DISABILITY INSURANCE OR ANNUITY PRODUCTS IF APPROPRIATE","PAX FINANCIAL GROUP INSURANCE SERVICES"
2002724,"MARBLE POINT CREDIT MANAGEMENT LLC, A RELYING ADVISER OF INVESTCORP CREDIT MANAGEMENT US LLC, PROVIDES CERTAIN ADMINISTRATIVE SUPPORT SERVICES TO ONE ADVISORY CLIENT.",""
1998654,"IMPLEMENTATIONS OF INSURANCE SALES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL."
2002798,"SOME REPRESENTATIVES OF THE FIRM ARE LICENSED INSURANCE AGENTS AND MAY OFFER INSURANCE PRODUCTS TO CLIENTS.",""
2002801,"SCURITIES SOLD FOR COMMISSIONS THROUGH BROKER/DEALER AND INSURANCE PRODUCTS","LIBERTY WEALTH MANAGEMENT, INC."
2002844,"THE FIRM MAY PROVIDE TAX SERVICES TO ADVISORY CLIENTS IN NEED OF SUCH SERVICES.",""
2002761,"AN INVESTMENT ADVISER REPRESENTATIVE IS ALSO AN INSURANCE PRODUCER AND OFFERS INSURANCE SERVICES TO CLIENTS OF THE FIRM.",""
2005999,"TAX AND ACCOUNTING SERVICES",""
1998846,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH LPL FINANCIAL, LLC."
2004797,"ISS SELLS SERVICES RELATED TO THE MECHANICS OF PROXY VOTING AND CERTAIN THIRD PARTY SERVICES SUCH AS SECURITIES CLASS ACTION SERVICES.",""
2005843,"AN INVESTMENT ADVISER REPRESENTATIVE IS ALSO AN INSURANCE PRODUCER AND OFFERS INSURANCE SERVICES TO CLIENTSOF THE FIRM.",""
2005915,"PROPERTY MANAGEMENT SERVICES, RREEF MANAGES REAL PROPERTY CLIENT ASSETS.",""
2002533,"FAMILY OFFICE SERVICES INCLUDING ESTATE AND FINANCIAL PLANNING, REPORTING AND BILL PAY SERVICES.","N/A"
2002992,"ADMINISTRATIVE SUPPORT SERVICES TO CLIENTS",""
2001391,"ADMINISTRATIVE SUPPORT SERVICES TO CLIENTS",""
2002318,"LIFESTYLE MANAGEMENT AND MARKETING SERVICES, BILL PAY SERVICES AND CHARITABLE GIVING AND CONSULTING SERVICES.","LIFFESTYLE & MARKETING SERVICES PROVIDED UNDER NORTHROCK-X. CHARITABLE GIVING & CONSULTING SERVICES UNDER FOUNDATION X."
2002877,"INSURANCE PRODUCTS",""
2002883,"ESTATE PLANNING, TAX PREP, FINANCIAL PLANNING",""
2003154,"TAX SERVICES","N/A"
2002909,"AS DETAILED IN THE FIRM'S DISCLOSURE BROCHURE, CERTAIN FIRM EMPLOYEES MAY OFFER INSURANCE PRODUCTS TO ADVISORY CLIENTS IN THEIR INDIVIDUAL CAPACITIES AS INSURANCE AGENTS OF VARIOUS INSURANCE COMPANIES.",""
2003106,"SAME AS 6.B2",""
2002001,"PERSONAL FINANCIAL PLANNING, PERSONAL FINANCIAL PLANS, TAX PREPARATION",""
2002024,"LIFE INSURANCE, FIXED ANNUITIES, DISABILITY INSURANCE, LONG TERM CARE INSURANCE.","INDIVIDUAL CAPACITY"
1960721,"FIXED INSURANCE PRODUCTS",""
2002089,"THE FIRM MAY PROVIDE TAX SERVICES TO ADVISORY CLIENTS IN NEED OF SUCH SERVICES.",""
2006276,"BILL PAYING SERVICES, TAX PREPARATION, TAX ADVICE",""
2006520,"THE FIRM MAY SELL INSURANCE PRODUCTS IN THE CONTEXT OF ITS FINANCIAL PLANNING ACTIVITIES.",""
2006542,"FAMILY OFFICE SERVICES ARE PROVIDED FOR ULTRA HIGH NET-WORTH CLIENTS. SERVICES INCLUDE BUT ARE NOT LIMITED TO BOOKKEEPING AND BILL PAYMENT, RECORD KEEPING & RETENTION. TAX, ESTATE, PHILANTHROPY,INSURANCE REVIEWS, AND PROBLEM RESOLUTION.",""
2004911,"IMPLEMENTATIONS OF INSURANCE RECOMMENDATIONS","INDIVIDUAL CAPACITY"
2006698,"AS A REGISTERED BROKER-DEALER, THE FIRM OFFERS GENERAL SECURITIES PRODUCTS SUCH AS MUTUAL FUNDS, VARIABLE INVESTMENT PRODUCTS, MUNICIPAL SECURITIES, EQUITIES, FIXED INCOME PRODUCTS, AND INSURANCE PRODUCTS.","COREBRIDGE FINANCIAL"
2006691,"TAX RETURN PREPARATION",""
2002416,"WE OFFER A VARIETY OF EDUCATIONAL PRODUCTS INCLUDING COURSES AND MATERIALS ON ONLINE AND IN PERSON.  THESE COURSES ARE NOT INVESTMENT-RELATED AND ARE NOT AN ADVISORY PRODUCT.","N/A"
2004561,"OUTSIDE INSURANCE, SELLING AND SERVICING FIXED INSURANCE PRODUCTS SUCH AS TERM LIFE INSURANCE, DISABILITY INSURANCE, LONG TERM CARE INSURANCE, CRITICAL ILLNESS INSURANCE AND EXECUTIVE COMPENSATION BENEFITS THROUGH VARIOUS CARRIERS",""
2002624,"LIFE INSURANCE, LONG-TERM CARE, FIXED ANNUITIES AND FIXED INDEXED ANNUITIES",""
1997015,"BEYOND INVESTMENT ADVISORY,  SHUSTER PROVIDES PENSION CONSULTING, CLIENT ASSISTANCE IN RECORD-KEEPER SEARCH AND ANALYSIS, FEE NEGOTIATIONS, PERFORMANCE ANALYSIS, EDUCATION,   AND ADMINISTERS 115 GOVERNMENTAL TRUSTS.","N/A"
2004665,"LEGAL ADVICE.","TERRENCE P. MCHUGH, LLC"
2006776,"BLACKROCK REALTY ADVISORS, INC. ACTS AS REAL ESTATE INVESTMENT MANAGER FOR INSTITUTIONAL CLIENTS. ITS PRIMARY ACTIVITIES RELATE TO THE ACQUISITION, MANAGEMENT, DISPOSITION OF REAL ESTATE AND REAL ESTATE DEBT INSTRUMENTS FOR ITS CLIENTS.",""
2006791,"FUND ADMINISTRATION",""
2004865,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
2003487,"RECOMMENDATIONS OF INSURANCE PRODUCTS. ACCOUNTING AND TAX PREPARATION SERVICES.","INDIVIDUAL CAPACITY."
2006837,"TAX, ACCOUNTING AND PAYROLL SERVICES.",""
2005049,"IMPLEMENTATION OF COMMISSIONABLE INSURANCE PRODUCTS","NAVITER INSURANCE, LLC"
2006433,"WE ALSO OFFER COLLATERAL MANAGEMENT AND OVER-THE-COUNTER DERIVATIVES ASSISTANCE.",""
2004739,"PERSONAL FINANCIAL PLANNING, PERSONAL FINANCIAL PLANS, TAX PREPARATION",""
2004885,"MAINTAINS A STRATEGIC RELATIONSHIP WITH MARTIN, TATE, MORROW & MARSTON, P.C., A LAW FIRM FOR ESTATE PLANNING","MARTIN, TATE, MORROW & MARSTON, P.C."
2003279,"REGISTERED REPRESENTATIVES OF A BROKER-DEALER AND COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
2005086,"INSURANCE PRODUCTS",""
2005082,"UNDER AN ADMINISTRATIVE SERVICES AGREEMENT WITH OUR CLIENT, WE ALSO PROVIDE NON-ADVISORY FUND ADMINISTRATIVE SERVICES TO OUR CLIENT.",""
2005105,"BUSINESS CONSULTING SERVICES TO SMALL BUSINESSES CLIENTS; DUE DILIGENCE AND ADMINISTRATIVE SERVICES FOR ALTERNATIVE INVESTMENTS FOR CLIENTS AND NON CLIENTS; FOR A SEPARATE FEE",""
2005183,"REAL ESTATE CONSULTING AND PLANNING",""
2004890,"THE FIRM IS LICENSED AS AN INSURANCEE AGENCY AND SELLS INSURANCE PRODUCTS.",""
2005559,"SOCIAL SECURITY PLANNING REPORTS & RETIREMENT PLANNING ONLINE COURSE",""
2005472,"INSURANCE",""
2004001,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
2006970,"FAMILY OFFICE SERVICES AND BILL PAYMENT",""
2006802,"INSURANCE PRODUCTS SUCH AS LIFE, DISABIILTY, AND FIXED ANNUITIES.",""
2007065,"ADVISORY REPRESENTATIVES OF NVEST ARE REGISTERED AS RRS OF COMMONWEALTH FINANCIAL NETWORK. IN THESE ROLE, THEY OFFER THE PRODUCTS/SERVICES OF COMMONWEALTH. INSURANCE PRODUCTS ARE ALSO OFFERED ON A COMMISSION BASIS.",""
1999034,"INSURANCE PRODUCTS.",""
2007140,"TRUEPOINT, INC. ALSO PROVIDES PERSONAL FINANCIAL PLANNING SERVICES, TAX PLANNING AND PREPARATION SERVICES, BILL PAYMENT MANAGEMENT, TRUST ADMINISTRATION, AND TRUSTEE AND EXECUTOR SERVICES.","TAX PLANNING AND PREPARATION SERVICES ARE PROVIDED UNDER THE TRUEPOINT TAX COUNSEL, LLC."
2000752,"LIFE INSURANCE PRODUCTS",""
2002495,"FINANCIAL PLANNING SERVICES",""
2001793,"INSURANCE PRODUCTS",""
2002501,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
2002525,"ESTATE PLANNING, TAX PREP, FINANCIAL PLANNING",""
1999465,"THE FIRM IS REGISTERED WITH THE SEC AS A BROKER-DEALER AND INVESTMENT ADVISOR.  THE PRODUCTS MAY INCLUDE VARIABLE LIFE INSURANCE, VARIABLE ANNUITIES, CORPORATE EQUITIES/DEBT, US GOVERNMENT SECURITIES, MUNICIPAL SECURITIES, AND MUTUAL FUNDS.",""
1997718,"ROUND ROCK TAX ADVISORS PLLC IS AN AFFILIATE OF THE ADVISOR THAT OFFERS TAX CONSULTING SERVICES FOR A FEE UNDER A SEPARATE AGREEMENT WITH CLIENTS WHO WANT TO UTILIZE ITS SERVICES.","ROUND ROCK TAX ADVISORS PLLC"
2004409,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
2002217,"JANNEY IS A FULL SERVICE, DUALLY REGISTERED BROKER-DEALER AND INVESTMENT ADVISER.",""
2002170,"UPTIQ AND FLOURISH FACILITATE CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS.  DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
2002381,"INSURANCE AND COMMISSIONABLE SECURITIES.","INDIVIDUAL CAPACITY OF ADVISORY PERSONS UNDER LPL FINANCIAL."
2002787,"CERTAIN OF REGISTRANT'S REPRESENTATIVES ARE LICENSED TO SELL INSURANCE AND ANNUITY PRODUCTS.",""
2000979,"OTHER SERVICES INCLUDE MARKETING ACTIVITIES FOR THE FUNDS SUCH AS DEAL SOURCING, BRAND AWARENESS BUILDING, SEMINARS AND INDUSTRY EVENTS PARTICIPATION, BUSINESS OPPORTUNITIES RESEARCH AND U.S. REGULATORY COMPLIANCE ACTIVITIES.",""
2004533,"INSURANCE PRODUCTS, DOCUMENT DRAFTING, TAX PLANNING AND PREPARATION, REGISTERED AGENT SERVICES","ASPIRE TAX AND ACCOUNTING , AND WISER WEALTH LLC"
1984303,"OUR AFFILIATE, FOCUS RISK SOLUTIONS, MAKES REFERRALS TO LICENSED INSURANCE BROKERS WHO ADVISE CLIENTS REGARDING INSURANCE MATTERS AND ALSO PLACE POLICIES ON CLIENTS' BEHALF WITH INSURANCE CARRIERS.",""
2000790,"COMPREHENSIVE FINANCIAL PLANNING AND CONSULTING SERVICES THAT MAY INVOLVE NON-INVESTMENT RELATED MATTERS.",""
2003008,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY/PURSHE KAPLAN STERLING INVESTMENTS"
1996335,"JOHNSON FINANCIAL GROUP, LLC  PROVIDES HUMAN CAPITAL SERVICES AND FAMILY OFFICE SERVICES INCLUDING BOOKKEEPING, EXPENSE MANAGEMENT, AND BILL-PAY SERVICES.",""
2003053,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
2005447,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1999970,"LPL ACTS AS A BROKER-DEALER TO ADVISORY CLIENTS AND SELLS SECURITIES AND BROKERAGE SERVICES AS A BROKER-DEALER TO ADVISORY CLIENTS. LPL MAY SELL INSURANCE PRODUCTS TO CUSTOMERS WHO ARE ALSO ADVISORY CLIENTS OF LPL.",""
2000841,"PIPER SANDLER & CO. IS A SECURITIES BROKER/DEALER & INVESTMENT BANKING FIRM. IT EFFECTS TRANSACTIONS IN LISTED & UNLISTED SECURITIES. IT ALSO ACTS AS A BROKER OF OPTIONS CONTRACTS & PROVIDES CERTAIN OTHER FINANCIAL SERVICES.",""
2003695,"IMPLEMENTATION AND SALE OF COMMISSION INSURANCE PRODUCTS",""
1998426,"RECOMMENDATION OF COMMISSIONABLE INVESTMENTS AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY; CADARET, GRANT & CO., INC"
1995906,"INSURANCE PRODUCTS",""
2005844,"INSURANCE",""
1986859,"LIFE, HEALTH & INSURANCE PRODUCTS.",""
2005921,"CERTAIN INVESTMENT ADVISOR REPRESENTATIVES OFFER INSURANCE PRODUCTS, BUSINESS SUCCESSION PLANNING, TAX PREPARATION, TAX PLANNING, DIVORCE PLANNING, OR ESTATE PLANNING.","SEE SCHEDULE D"
2001525,"SOME REPRESENTATIVES OF SAUL WEALTH ADVISORS, LLC ARE ALSO INDEPENDENT LICENSED INSURANCE AGENTS AND MAY OFFER INSURANCE PRODUCTS TO CLIENTS.",""
2005436,"FIXED ANNUITIES, NON-VARIABLE LIFE INSURANCE (TERM, WHOLE, OR UNIVERSAL WITHOUT-ACCOUNTS, AND LONG-TERM CARE INSURANCE)",""
2005990,"ALSO, A BROKER FOR LIFE INSURANCE AND CAN SELL LIFE, DISABILITY, AND LONG-TERM CARE INSURANCE.",""
2001138,"ESTATE PLANNING, TAX PREP, FINANCIAL PLANNING",""
1999297,"WE OFFER PLANNING SERVICES SUCH AS, BUT NOT LIMITED TO, BUSINESS PLANNING AND ESTATE ADMINISTRATION CONSULTING FOR ADDITIONAL FEES.",""
1995415,"AS NOTED ABOVE, REGISTRANT PROVIDES RECORD-KEEPING, CLERICAL, ACCOUNTING, TRUST, TAX, ESTATE PLANNING AND OTHER ADMINISTRATIVE SERVICES TO CLIENTS.",""
2001158,"REGISTRANT COMPLEMENTS ITS ADVISORY SERVICES BY PROVIDING CLIENTS WITH WEALTH ADVISORY SERVICES, PAYMENT SERVICES AND MARGIN LOANS. IN ADDITION, WHERE APPROPRIATE, REGISTRANT INTRODUCES  ITS CLIENTS TO THE BROADER NETWORK AND RESOURCES OF GOLDMAN SACHS.",""
1998266,"THE FIRM IS ALSO A REGISTERED BROKER DEALER, AND IN THIS CAPACITY WILL SELL PRODUCTS AND MAY EARN A COMMISSION OR MARKUP. IN ITS CAPACITY AS AN INSURANCE AGENCY THE FIRM WILL ALSO OFFER INSURANCE PRODUCTS.",""
