"FilingID","Individual Name","Firm or Organization Name","CRD Number","Effective Date","Termination Date","Street 1","Street 2","City","State","Country","Postal Code","Private Residence?","Description"
1952714,"","FWM MANCO LLC",,09/21/2020,,"6055 ROCKSIDE WOODS BLVD.","","INDEPENDENCE","OH","United States","44131","N","PURSUANT  TO  A  MANAGEMENT  AGREEMENT  (THE  ""MANAGEMENT  AGREEMENT"")  BETWEEN  FAIRWAY WEALTH LLC, FOCUS AND FWM MANCO LLC (THE ""MANAGEMENT  COMPANY""),  THE  MANAGEMENT  COMPANY  HAS  AGREED  TO  PROVIDE  PERSONS TO SERVE AS OFFICERS AND LEADERS OF FAIRWAY WEALTH LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF  FAIRWAY WEALTH LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1965757,"","JICO MANAGEMENT, INC",,12/02/2009,,"546 FIFTH AVENUE","","NEW YORK","NY","United States","10036","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN JOEL ISAACSON & CO., FOCUS AND JICO MANAGEMENT, INC.(THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF JOEL ISAACSON & CO. WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF JOEL ISAACSON & CO. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1952173,"LANGLEY, BRIAN, SCOTT","",2439767,02/23/2021,,"605 FOOTE STREET","","CORINTH","MO","United States","38834","N","DESIGN OF POLICIES AND DISCLOSURES. INVESTMENT ADVISOR REPRESENTATIVE"
1958065,"SNIDER, WILLIAM, FRANKLIN","",2553714,03/01/2009,,"4350 LASSITER AT NORTH HILLS","SUITE 330","RALEIGH","NC","United States","27609","N","MANAGING MEMBER OR REGISTRANT"
1958637,"","AMERICAN INTERNATIONAL GROUP, INC.",,03/10/2009,01/13/2025,"1271 AVENUE OF THE AMERICAS","","NEW YORK","NY","United States","10020","N","AMERICAN INTERNATIONAL GROUP, INC.'S (""AIG"") SHARE OWNERSHIP OF COREBRIDGE FINANCIAL, INC. (""COREBRIDGE FINANCIAL""), THE PUBLICLY-TRADED PARENT COMPANY OF COREBRIDGE INSTITUTIONAL INVESTMENTS (U.S.), LLC, AND THE RIGHTS GRANTED TO AIG BY COREBRIDGE FINANCIAL AS PART OF A SEPARATION AGREEMENT BETWEEN AIG AND COREBRIDGE FINANCIAL, PROVIDE AIG WITH CONTROL OVER COREBRIDGE FINANCIAL'S CORPORATE AND BUSINESS ACTIVITIES."
1957769,"GREEN, JOSHUA, ALAN","",2658852,09/01/2008,12/31/2024,"75 SPRING STREET","6TH FLOOR","NEW YORK","NY","United States","10012","N","PRINCIPAL, PRESIDENT AND CEO - INDIVIDUAL IS LISTED IN SCHEDULE A."
1957769,"TUCKER, JEREMY, MICHAEL","",4833781,04/02/2024,12/31/2024,"75 SPRING STREET","6TH FLOOR","NEW YORK","NY","United States","10012","N","PRINCIPAL AND PORTFOLIO MANAGER - INDIVIDUAL IS LISTED IN SCHEDULE A."
1957769,"FELICE, CHRISTOPHER, CHARLES","",6360541,04/02/2024,12/31/2024,"75 SPRING STREET","6TH FLOOR","NEW YORK","NY","United States","10012","N","PRINCIPAL, CFO AND COO - INDIVIDUAL IS LISTED IN SCHEDULE A."
1957769,"COHEN, DIMITRI, STEVEN","",5271456,04/02/2024,12/31/2024,"75 SPRING STREET","6TH FLOOR","NEW YORK","NY","United States","10012","N","PRINCIPAL AND CIO OF CREDIT - INDIVIDUAL IS LISTED IN SCHEDULE A."
1957769,"WHITCOMB, DANIEL, JOSEPH","",4353082,04/02/2024,09/28/2024,"75 SPRING STREET","6TH FLOOR","NEW YORK","NY","United States","10012","N","CHIEF COMPLIANCE OFFICER"
1945281,"","EV LLC",,03/01/2021,,"155 FEDERAL STREET","SUITE 700","BOSTON","MA","United States","02110","N","TRUSTEE OF CALVERT RESEARCH AND MANAGEMENT"
1966874,"","KKR MANAGEMENT LLP",,01/01/2020,,"30 HUDSON YARDS","","NEW YORK","NY","United States","10001","N","INDIRECT CONTROL AS THE SERIES I PREFERRED STOCKHOLDER OF KKR & CO. INC (DISCLOSED ON SCHEDULE B)"
1964815,"MCDONALD, DAVID, KYLE","",2006671,10/21/2005,,"500 EAST REYNOLDS DRIVE","","RUSTON","LA","United States","71270","N","MR. MCDONALD IS THE CEO OF ARGENT FINANCIAL GROUP, THE HOLDING COMPANY FOR ARGENT ADVISORS, INC."
1941288,"LAMMERS, JOHN, JAMES","",4083288,05/01/2016,,"ONE INFORMATION WAY, STE. 405","","LITTLE ROCK","AR","United States","72202","N","JOHN J. LAMMERS SERVES AS CO-CHIEF INVESTMENT OFFICER."
1963461,"BATOCABE, ARMAND, CATALLA","",2295965,06/10/2024,,"","","","","","","Y","CHIEF COMPLIANCE OFFICER"
1972844,"BARRIENTOS, LOUIS, JOAQUIN","",3222223,09/01/2015,,"8150 SIERRA COLLEGE BLVD","SUITE 270","ROSEVILLE","CA","United States","95661","N","MR. BARRIENTOS IS CEO OF FC360, INC."
1967595,"Contopoulos, Michael","",4531964,03/19/2025,,"1251 AVENUE OF THE AMERICAS","SUITE 4102","NY","NY","United States","10020","N","DEPUTY CHIEF INVESTMENT OFFICER"
1959624,"NIPHADKAR, MADHAVI","",4381748,01/01/2000,,"12 STRATFORD CT","","WARREN","NJ","United States","07059","N","VICE PRESIDENT"
1929316,"Burger, Kelly","",5683686,07/25/2022,,"476 ROLLING RIDGE DRIVE","SUITE 315","STATE COLLEGE","PA","United States","16801","N","REVIEWS NEW BUSINESS FOR VICUS CAPITAL."
1963216,"SLOVIN, CLIVE","",1101301,07/06/2016,,"2200 CENTURY PARKWAY","SUITE 500","ATLANTA","GA","United States","30345","N","MR. SLOVIN IS THE PRESIDENT OF SFA HOLDING, INC., PARENT COMPANY OF STRATEGIC BLUEPRINT."
1963216,"MACKAY, JAMES","",2615173,04/22/2022,,"CENTURY PARKWAY","2200","ATLANTA","GA","United States","30345","N","MR. MACKAY IS THE PRESIDENT AND COO OF SFA PARTNERS, AN AFFILIATED COMPANY THAT PROVIDES SHARED SERVICES TO STRATEGIC BLUEPRINT AND ITS SISTER COMPANIES, INCLUDING ACCOUNTING, MARKETING, RECRUITING, ADVISOR RELATIONS, AND BACK OFFICE FUNCTIONS."
1971753,"LEE, MARK, ALLEN","",1013986,01/01/2000,,"100 RIVER BLUFF DRIVE","SUITE 430","LITTLE ROCK","AR","United States","72202","N","MANAGING MEMBER AND PRESIDENT OF THE APPLICANT"
1953463,"","KOHLBERG MANAGEMENT VIII, LLC",,03/28/2018,,"111 RADIO CIRCLE","","MOUNT KISCO","NY","United States","10549","N","KOHLBERG MANAGEMENT VIII, LLC IS THE GENERAL PARTNER OF A PRIVATE FUND THAT OWNS MORE THAN 25% OF THE ULTIMATE PARENT COMPANY OF THE FIRM."
1951335,"GRAYKEN, JOHN, PATRICK","",5757575,01/01/1995,,"6688 N. CENTRAL EXPY.","SUITE 1400","DALLAS","TX","United States","75206","N","MR. GRAYKEN IS THE FOUNDER OF HUDSON ADVISORS L.P. (""HUDSON"").  HUDSON AMERICAS L.P. IS A WHOLLY-OWNED SUBSIDIARY OF HUDSON.  ALTHOUGH HE IS NO LONGER A PART OF THE OWNERSHIP OR OPERATIONS OF HUDSON, MR. GRAYKEN IS IN A POSITION TO EXERCISE INFLUENCE OVER HUDSON."
1965356,"","MFW MANAGEMENT COMPANY, LLC",,10/14/2021,,"1401 S. BRENTWOOD BLVD.","SUITE 630","ST. LOUIS","MO","United States","63144","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN MOSAIC FAMILY WEALTH PARTNERS, LLC, FOCUS AND MFW MANAGEMENT COMPANY, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF MOSAIC FAMILY WEALTH PARTNERS, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF  MOSAIC FAMILY WEALTH PARTNERS, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1961281,"Armuth, Lena, Josephine","",7463240,02/12/2022,,"","","","","","","Y","25% OWNERSHIP"
1929316,"PFAHL, ROBERT, HENRY","",2668961,07/22/2019,,"476 ROLLING RIDGE DRIVE","SUITE 315","STATE COLLEGE","PA","United States","16801","N","REVIEWS NEW BUSINESS FOR VICUS CAPITAL"
1929316,"PAYNE, BENJAMIN, WESTPHAL","",4556824,07/22/2019,,"476 ROLLING RIDGE DRIVE","SUITE 315","STATE COLLEGE","PA","United States","16801","N","REVIEWS NEW BUSINESS FOR VICUS CAPITAL"
1944466,"DEMARAY, MICHAEL, YOUNG","",5029939,01/01/2022,,"135 S. LASALLE STREET","SUITE 3700","CHICAGO","IL","United States","60603","N","MICHAEL YOUNG DEMARAY WAS APPOINTED CHIEF COMPLIANCE OFFICER OF BARD ASSOCIATES, INC. ON 01/01/2022. HE IS ALSO THE PRESIDENT AND CONTROLLING SHAREHOLDER WITH GREATER THAN 50% OWNERSHIP AS OF 01/01/2024."
1944466,"JOHNSON, TIMOTHY, BARD","",4346580,11/24/1982,,"135 SOUTH LASALLE ST.","SUITE 3700","CHICAGO","IL","United States","60603","N","TIMOTHY BARD JOHNSON IS A GREATER THAN 25% SHAREHOLDER (BUT LESS THAN 50%) OF BARD ASSOCIATES, INC."
1950310,"Johnson, Matthew, Gerard","",3273404,01/31/2020,,"10 STATE HOUSE SQUARE","12TH FLOOR","HARTFORD","CT","United States","06103","N","MATTHEW JOHNSON IS THE PRESIDENT OF UBS REALTY INVESTORS LLC, THE MANAGING MEMBER OF THE REGISTRANT."
1943970,"MOODY, JESSICA, ANN","",5471546,03/01/2016,,"150 S 5TH STREET","SUITE 3300","MINNEAPOLIS","MN","United States","55402","N","HEAD OF WEALTH MANAGEMENT AND SUPERVISORY PRINCIPAL"
1943970,"LEONARD, MICHAEL, DAVID","",728226,12/01/2017,,"150 S 5TH ST","SUITE 3300","MINNEAPOLIS","MN","United States","55402","N","CHIEF INVESTMENT OFFICER"
1950720,"","WASHINGTON TRUST BANCORP, INC.",,08/31/2005,,"23 BROAD STREET","","WESTERLY","RI","United States","02891","N","WASHINGTON TRUST BANCORP, INC. IS THE BANK/FINANCIAL HOLDING COMPANY OF THE WASHINGTON TRUST COMPANY, OF WESTERLY; PARENT OF WASHINGTON TRUST ADVISOR'S, INC."
1943803,"","PARMA GROUP, LLC",,07/01/2017,,"301 W BARBEE CHAPEL ROAD","SUITE 303","CHAPEL HILL","NC","United States","27517","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN ETON ADVISORS GROUP, LLC, FOCUS AND PARMA GROUP, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF ETON ADVISORS GROUP, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF ETON ADVISORS GROUP, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1938052,"","TA/TCG HOLDINGS, LLC",,10/29/2021,,"200 CLARENDON STREET","56TH FLOOR","BOSTON","MA","United States","02116","N","TA ASSOCIATES INDIRECTLY OWNS OVER 25% OF THE CAPROCK GROUP, LLC AND SEVERAL EMPLOYEES SIT ON THE BOARD AT CAPROCK."
1968994,"","USA FINANCIAL LLC",,02/01/2010,,"6020 EAST FULTON STREET","","ADA","MI","United States","49301","N","USA FINANCIAL CORPORATION OPERATES AS A HOLDING COMPANY FOR USA FINANCIAL SECURITIES AND ITS AFFILIATES WHO, PRIOR TO USA FINANCIAL'S ORGANIZATION, WERE AFFILATES BY COMMON OWNERSHIP."
1949976,"WILKES, DEREK, ALLEN","",5168873,07/22/2022,,"3030 NORTH ROCKY POINT DRIVE WEST,","STE 700","TAMPA","FL","United States","33607","N","CHIEF COMPLIANCE OFFICER"
1949976,"HAMM, KAREN, L.","",4646980,09/01/2014,,"3030 NORTH ROCKY POINT DRIVE WEST","SUITE 700","TAMPA","FL","United States","33607","N","HEAD OF ADMINISTRATION"
1949976,"","WKW ENTERPRISES",,01/02/2017,,"3030 NORTH ROCKY POINT DRIVE WEST","SUITE 700","TAMPA","FL","United States","33607","N","HOLDING COMPANY FOR IFP ADVISORS, INC., OWNED ENTIRELY BY WILLIAM HAMM AND KAREN HAMM"
1949976,"HAMM, WILLIAM, EUGENE","",1227713,08/01/1995,,"3030 NORTH ROCKY POINT DRIVE WEST","SUITE 700","TAMPA","FL","United States","33607","N","CHIEF EXECUTIVE OFFICER AND CHAIRPERSON OF BOARD OF DIRECTORS"
1949976,"HAMM, WILLIAM, CHRISTOPHER","",5814331,01/11/2013,,"3030 NORTH ROCKY POINT DRIVE WEST","SUITE 700","TAMPA","FL","United States","33607","N","PRESIDENT AND CHIEF OPERATING OFFICER"
1949976,"","IFP GROUP, LLC",,09/17/2018,,"3030 NORTH ROCKY POINT DRIVE W","SUITE 700","TAMPA","FL","United States","33607","N","HOLDING COMPANY FOR IFP ADVISORS, LLC"
1949976,"ACHESON, JEFFERY, ALLEN","",706698,06/01/2018,,"3030 NORTH ROCKY POINT DRIVE WEST","SUITE 700","TAMPA","FL","United States","33607","N","HEAD OF BUSINESS DEVELOPMENT"
1949976,"GILMAN, AARON, LEE","",5611425,05/01/2011,,"3030 NORTH ROCKY POINT DRIVE WEST","SUITE 700","TAMPA","FL","United States","33607","N","CHIEF INVESTMENT OFFICER"
1956858,"","FF CAPITAL MANAGEMENT, LLC",,12/15/2017,,"44801 VILLAGE COURT","SUITE 201","PALM DESERT","CA","United States","92260","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN FORTEM FINANCIAL GROUP, LLC, FOCUS AND FF CAPITAL MANAGEMENT, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS OF FORTEM FINANCIAL GROUP, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF FORTEM FINANCIAL GROUP, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1969294,"YOUNG, ROBERT, LOUIS","",2318156,10/04/2007,03/28/2025,"1201 N. CALVERT STREET","","BALTIMORE","MD","United States","21202-3908","N","PRESIDENT AND HEAD OF MARKETING AND SALES/CLIENT SERVICE"
1969294,"PEARSON, WALTON, DARIUS","",2255618,06/12/2006,06/30/2024,"1201 N. CALVERT STREET","","BALTIMORE","MD","United States","21202-3908","N","MANAGING DIRECTOR, SR PORTFOLIO MANAGER"
1969294,"HAYWOOD, MAURICE, LAMAR","",2528448,05/01/2004,,"1201 N. CALVERT ST","","BALTIMORE","MD","United States","21208-3908","N","MANAGING DIRECTOR, SR PORTFOLIO MANAGER"
1970599,"BLUMENSCHEIN, JOEL, REID","",1372334,04/28/2010,,"3061 ALLIED STREET","SUITE B","GREEN BAY","WI","United States","54304","N","PRESIDENT AND DIRECTOR"
1970599,"","FREEDOM SECURITIES, INC.",,04/28/2010,,"2717 N GRANDVIEW BLVD","SUITE 203","WAUKESHA","WI","United States","53188","N","MAJORITY COMMON SHAREHOLDER"
1969221,"","SOUTHSTATE BANK, N.A.",,01/01/2025,,"520 GERVAIS ST","","COLUMBIA","SC","United States","29201","N","PRIVATE CAPITAL MANAGEMENT, LLC IS A WHOLLY OWNED SUBSIDIARY OF SOUTHSTATE BANK, DOING BUSINESS AS SOUTHSTATE. SOUTHSTATE BANK IS A WHOLLY OWNED SUBSIDIARY OF SOUTHSTATE CORPORATION."
1961223,"COHEN, DIMITRI, STEVEN","",5271456,04/01/2024,12/31/2024,"1335 4TH ST.","4TH FLOOR","SANTA MONICA","CA","United States","90401","N","PRINCIPAL AND CIO OF CREDIT - INDIVIDUAL IS INCLUDED IN SCHEDULE A."
1961223,"FELICE, CHRISTOPHER, CHARLES","",6360541,04/01/2024,12/31/2024,"3835 PGA BLVD","SUITE 203","PALM BEACH GARDENS","FL","United States","33410","N","PRINCIPAL, CFO AND COO - INDIVIDUAL IS INCLUDED IN SCHEDULE A."
1961223,"GREEN, JOSHUA, ALAN","",2658852,04/01/2024,12/31/2024,"1335 4TH ST.","4TH FLOOR","SANTA MONICA","CA","United States","90401","N","PRINCIPAL, PRESIDENT AND CEO - INDIVIDUAL IS INCLUDED IN SCHEDULE A."
1961223,"TUCKER, JEREMY, MICHAEL","",4833781,04/01/2024,12/31/2024,"3835 PGA BLVD","SUITE 203","PALM BEACH GARDENS","FL","United States","33410","N","PRINCIPAL AND PORTFOLIO MANAGER - INDIVIDUAL IS INCLUDED IN SCHEDULE A."
1961223,"","RAVEN MUSIC PARTNERS HOLDINGS LLC",,05/15/2024,12/31/2024,"3835 PGA BLVD","SUITE 203","PALM BEACH GARDENS","FL","United States","33410","N","OWNER - ENTITY IS INCLUDED IN SCHEDULE A."
1954535,"","ARES CAPITAL MANAGEMENT LLC",131619,11/15/2007,,"2000 AVENUE OF THE STARS","12TH FLOOR","LOS ANGELES","CA","United States","90067-4700","N","ARES CAPITAL MANAGEMENT LLC (""ACM"") IS THE INVESTMENT ADVISER TO ARES CAPITAL CORPORATION (""ARES CAPITAL""), THE REGISTRANT'S DIRECT AND INDIRECT OWNER.  THE REGISTRANT HAS INCLUDED ACM AS A CONTROLLING PERSON OF THE REGISTRANT IN THE FORM ADV DUE TO ITS RELATIONSHIP WITH ARES CAPITAL; HOWEVER, ANY CONTROL BY ACM OVER THE REGISTRANT EXISTS SOLELY BECAUSE THE REGISTRANT IS DIRECTLY OR INDIRECTLY CONTROLLED BY ARES CAPITAL, A BUSINESS DEVELOPMENT COMPANY."
1966172,"","FALCON PARK CAPITAL, LLC",,01/01/2024,,"9017 S. RIVERSIDE DR","SUITE 210","SANDY","UT","United States","84070","N","FALCON PARK CAPITAL IS THE HOLDING ENTITY THAT OWNS DIVERSIFIED WEALTH MANAGEMENT."
1923744,"FOTH, ALISSA, C","",6818673,04/25/2017,,"3025 CORTLAND CIRCLE","","SALINA","KS","United States","67401","N","AS CHIEF RISK OFFICER OF THE HOLDING COMPANY, WHO IS THE MAJORITY OWNER OF LOGIA, ALISSA HAS INDIRECT CONTROL OVER THE POLICIES AND PROCEDURES."
1972537,"FRAWLEY, JAMES, MICHAEL","",2867752,02/15/2019,,"2444 WILSHIRE BLVD","STE303","SANTA MONICA","CA","United States","90403","N","MANAGING PARTNER"
1943198,"","RETIREMENT PLAN CONSULTING GROUP, LLC",,04/01/2007,,"2040 MAIN STREET","SUITE 720","IRVINE","CA","United States","92614","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN BFSG, LLC, FOCUS AND RETIREMENT PLAN CONSULTING GROUP, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF BFSG, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF BFSG, LLC.  THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1957519,"","C&K MANAGEMENT, LLC",,04/01/2016,,"6400 FIDDLERS GREEN CIRCLE","SUITE 1600","GREENWOOD VILLAGE","CO","United States","80111","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN TRANSFORM WEALTH, LLC., FOCUS AND C&K MANAGEMENT, LLC. (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF TRANSFORM WEALTH, LLC. WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF TRANSFORM WEALTH, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1933937,"","ADVOCACY WEALTH MANAGEMENT, LLC",141943,08/01/2024,,"3455 PEACHTREE ROAD, NE","SUITE 1500","ATLANTA","GA","United States","30326-3280","N","ADVOCACY WEALTH MANAGEMENT ACQUIRED THE ASSETS OF MONTAG & CALDWELL EFFECTIVE 08/01/2024.  PLEASE SEE SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION."
1973694,"","W&A MANAGEMENT PARTNERS, LLC",,04/01/2016,,"5188 WHEELIS DRIVE","","MEMPHIS","TN","United States","38117","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE  ""MANAGEMENT AGREEMENT"") BETWEEN W&A, FOCUS AND W&A MANAGEMENT PARTNERS,LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF W&A WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF W&A. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1970003,"Pagidipati, Rahuldev, Ravi","",6412993,09/29/2023,,"110 SWIFT AVENUE","","DURHAM","NC","United States","27705","N","OVER 25% SHAREHOLDER"
1973045,"NICOLAYEVSKY, ARTURO","",5851384,06/16/2016,,"121 N POST OAK LN","705","HOUSTON","TX","United States","77024","N","OWNS THE BUSINESS"
1954480,"","MGMT4LIFE LLC",,02/01/2017,,"735 PLAZA BLVD.","SUITE 100","COPPELL","TX","United States","75019","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN CFO4LIFE GROUP, LLC, FOCUS AND MGMT4LIFE LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF CFO4LIFE GROUP, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF CFO4LIFE GROUP, LLC.  THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1967853,"","KENNEDY LEWIS MANAGEMENT LP",290399,05/01/2024,,"225 LIBERTY STREET","SUITE 4210","NEW YORK","NY","United States","10281","N","KENNEDY LEWIS INVESTMENT MANAGEMENT LLC (KLIM) HAS TWO OF THE FIVE BOARD SEATS OF SANCTUARY WEALTH GROUP, LLC WHICH OWNS 100% OF TRU INDEPENDENCE ASSET MANAGEMENT, LLC. KLIM, WITH THE BOARD SEATS, HAS 40% OF THE VOTING RIGHTS."
1923744,"RORIE, KELLY, BRIAN","",6818528,04/25/2017,,"15100 ROSEWOOD STREET","","LEAWOOD","KS","United States","66224","N","AS MANAGER OF LOGIA, BRIAN HAS CONTROL OVER THE POLICIES AND PROCEDURES."
1923744,"ARNOLD, NEAL, EVERETT","",2263534,01/17/2018,,"8117 PRESTON RD","SUITE 220","DALLAS","TX","United States","75225","N","AS CEO OF THE AFFILIATE BANK, NEAL HAS INDIRECT CONTROL OF THE POLICIES AND PROCEDURES."
1923744,"CAFERA, ROB, ALAN","",7531369,11/30/2012,,"","","","","","","Y","AS CFO OF THE AFFILIATE BANK, ROB HAS INDIRECT CONTROL OVER POLICIES AND PROCEDURES"
1956619,"HAMAMJIAN, EDUARD","",2179408,10/05/2009,,"55 MYSTERY FARM DRIVE","","CRANSTON","RI","United States","02921","N","DUE TO HIS EXPERIENCE IN THE INDUSTRY, MR. HAMAMJIAN EXERTS A CERTAIN AMOUNT OF CONTROL OVER THE MANAGEMENT AND POLICES OF THE INVESTMENT ADVISER. HE WILL ALSO IMPLEMENT COMPLIANCE POLICIES AND MANAGE THE FIRM'S COMPLIANCE DEPARTMENT"
1950478,"","KNIGHTSBRIDGE ADVISERS LLC",111043,04/01/2008,,"122 SW FRANK PHILLIPS BLVD","","BARTLESVILLE","OK","United States","74003","N","MANAGEMENT"
1962632,"SCHWARZMAN, STEPHEN, ALLEN","",861435,08/11/2017,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1962632,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1962520,"SCHWARZMAN, STEPHEN, ALLEN","",861435,08/11/2017,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1962520,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1959861,"","CREWS CORE HOLDING COMPANY",,01/13/2022,,"521 PRESIDENT CLINTON AVE","","LITTLE ROCK","AR","United States","72201","N","CREWS & ASSOCIATES, INC. IS A WHOLLY OWNED, NON-BANK SUBSIDAIRY OF CREWS CORE HOLDING COMPANY."
1959861,"RUTLEDGE, JOHN, REYNOLDS","",4440855,01/13/2022,,"314 NORTH SPRING STREET","","SEARCY","AR","United States","72143","N","CHAIRMAN OF CREWS CORE HOLDING COMPANY, THE PARENT COMPANY OF CREWS & ASSOCIATES, INC. ALSO CHAIRMAN & PART OWNER OF FIRST SECURITY BANCORP, PARENT OF CREWS CORE HOLDING COMPANY"
1959861,"RUTLEDGE, NATHANIEL, THOMAS","",5710030,01/13/2022,,"314 NORTH SPRING STREET","","SEARCY","AR","United States","72143","N","BOARD MEMBER OF CREWS CORE HOLDING COMPANY, PARENT COMPANY OF CREWS & ASSOCIATES, INC. ALSO BOARD MEMBER & PART OWNER OF FIRST SECURITY BANCORP, PARENT COMPANY OF CREWS CORE HOLDING CO."
