"FilingID","Other Name","BD","RR","Pool","FCM","Real Estate","Insurance","Bank","Trust","Municipal","Swap Dealer","Swap Participant","Accountant","Lawyer","Other","Other Description"
1931524,"BITS INVEST","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","STOCK REWARD PROGRAM"
1945295,"JTS CAPITAL SERVICING LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","LOAN PORTFOLIO SERVICING FOR PRIVATE FUND ASSETS"
1969755,"SRC, CERTIFIED PUBLIC ACCOUNTANTS, P.C.","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1964551,"GVA INSURANCE BROKERS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1957054,"OBJECTIVE CAPITAL MANAGEMENT, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1964469,"PFI INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1974883,"MERIDIAN INSURANCE, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1958329,"HENSSLER CPAS & ADVISERS","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1971283,"WORLD INVESTMENTS, INC.","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1969330,"CETERA ADVISOR NETWORKS LLC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
1968872,"JONATHAN M. SATOVSKY (INDIVIDUAL CAPACITY)","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N",""
1926789,"HCA CONSULTING, INC. D/B/A SEASONS OF ADVICE CONSULTING","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","CONSULTANTS"
1926789,"SEASONS OF ADVICE INSURANCE SERVICES, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1960191,"ZIPS DRY CLEANING","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","FRANCHISE BUSINESS"
1960191,"FRANKLIN MORGAN PARTNERS LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","REAL ESTATE & FRANCHISES"
1960191,"MOMENTUM LIFE BROKERAGE","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1960191,"MOMENTUM RISK MANAGEMENT","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1965554,"PURSHE KAPLAN STERLING INVESTMENTS","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
1965554,"PKS FINANCIAL SERVICES INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1965554,"HUB INTERNATIONAL INSURANCE SERVICES, INC. D/B/A SIX4THREE INSURANCE SERVICES LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1965554,"ESTATE AND TRUST SERVICES GROUP LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1973322,"APPLESEED CAPITAL","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1972321,"WENDY PASKIN-JORDAN","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
1974171,"KOLINSKY FINANCIAL GROUP, INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1963285,"SPC INSURANCE, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1949056,"NOBLEBRIDGE WEALTH INSURANCE ADVISORS, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1934914,"MOLONEY SECURITIES CO., INC.","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1968681,"HERARD GROUP LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1941394,"CORE TAX ADVISORS","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","TAX PREPARATION SERVICES"
1967078,"GREAT PATH TAX SERVICES","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1955986,"FORGE CONSULTING LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1972880,"EZX, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","INTELLECTUAL PROPERTY HOLDING COMPANY FOR TRADING ALGORITHMS AND STRATEGIES"
1945623,"UHLMANN PRICE SECURITIES, LLC","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1961858,"ALL STAR FINANCIAL LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1970210,"PARCO","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1942219,"WSPC INSURANCE SERVICES LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
