"FilingID","Other Products and Services","Business Name"
1977472,"PROVIDE PLAN ADMINISTRATION CONSULTING SERVICES INCLUDING RECORDKEEPER MONITORING AND SEARCH, RECORDKEEPER STRUCTURE REVIEW, COMPLIANCE AUDIT, FEE AND SERVICE BENCHMARKING, AND CONTRACT REVIEWS.",""
1978310,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1978510,"BROKERAGE SERVICES","BROKERAGE SERVICES AT PLANMEMBER SECURITIES CORPORATION"
1978514,"TAX PREPARATION AND TAX RETURN FILING SERVICES.",""
1983372,"FIXED INSURANCE PRODUCTS","THIRD VIEW RISK, LLC"
1980571,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1981400,"PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION ON UPTIQ AND FOCUS RISK SOLUTIONS, LLC.",""
1980998,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY/PURSHE KAPLAN STERLING INVESTMENTS"
1983579,"UPTIQ FACILITATES CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS. DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1984168,"WE MAY PROVIDE FINANCIAL PLANNING AND/OR BOOKKEEPING SERVICES FOR A CLIENT AT THEIR REQUEST (WHICH DOES NOT INCLUDE INVESTMENT ADVICE) FOR AN ADDITIONAL FEE.",""
1976528,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY/PURSHE KAPLAN STERLING INVESTMENTS"
1976572,"INSURANCE AND BROKERAGE PRODUCTS.",""
1976579,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1976667,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1976717,"ACCOUNTING AND TAX PREPARATION SERVICES ARE MADE AVAILABLE TO CLIENTS THROUGH THE FIRM AS DESCRIBED IN ITEM 4 OF PART 2A OF FORM ADV.","N/A"
1976749,"INSURANCE PRODUCTS (ANNUITIES & LIFE INSURANCE) PRODUCTS OFFERED WITHIN THE SCOPE OF THE BROKER DEALER.","UNITED INSURANCE & BROKERAGE SERVICES (NY STATE ONLY) INSURANCE SERVICES BY UNITED (CA STATE ONLY)"
1959473,"UNIVERSAL,TERM LIFE, AND LONG TERM CARE INSURANCE POLICIES.",""
1976803,"FACILITATE FAMILY MEETING, LEGACY PLANNING, COMPANY BENEFITS PLANS, DIVORCE, EMPLOYMENT NEGOTIATIONS, BUY/SELL AGREEMENT, EDUCATIONAL WORKSHOP, SETTLEMENT ACTIVITIES, EDUCATION FOR CHILDREN",""
1984870,"IMPLEMENTATIONS OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INSURANCE SALES IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH LPL"
1985084,"IMPLEMENTATION OF INSURANCE SALES","DBA NAME: MAIA RISK MANAGEMENT & INSURANCE SOLUTIONS."
1981496,"RECOMMENDATION OF INSURANCE PRODUCTS.","INDIVIDUAL CAPACITY."
1976838,"WE PROVIDE BILLPAY SERVICES UNDER A SEPARATE AGREEMENT AND FEE.",""
1976843,"INSURANCE PRODUCTS, TAX PLANNING",""
1983340,"IN ITS CAPACITIES AS BROKER-DEALER, FCM, AND INSURANCE AGENCY, THE ADVISER MAY PROVIDE ADVISORY CLIENTS WITH SECURITIES BROKERAGE SERVICES, INVESTMENT BANKING SERVICES, SBL, FUTURES/COMMODITIES TRADING SERVICES AND VARIABLE/FIXED & LIFE INSURANCE PRODUCTS.",""
1983423,"FIXED INSURANCE PRODUCTS","THIRD VIEW RISK, LLC"
1983539,"CERTAIN OF REGISTRANT'S REPRESENTATIVES ARE LICENSED TO SELL INSURANCE AND ANNUITY PRODUCTS.",""
1983564,"CASH MANAGEMENT SERVICES",""
1982525,"IMPLEMENTATION OF INSURANCE SALES","DBA NAME: MAIA RISK MANAGEMENT & INSURANCE SOLUTIONS."
1984516,"TRUE WEALTH DESIGN, LLC IS AN INSURANCE AGENCY THAT OFFERS INSURANCE PRODUCTS TO ADVISORY AND NON-ADVISORY CLIENTS FOR COMMISSION-BASED COMPENSATION.","SEE SECTION 1.B. OTHER BUSINESS NAMES"
1985508,"TAX PREPARATION AND MANAGEMENT FINANCIAL STATEMENTS",""
1984549,"GRAYPOINT LLC PROVIDES  (1) MULTI-FAMILY OFFICE SERVICES TO HNW INDIVIDUALS & FAMILIES (2) ACCOUNTING & TAX SERVICES TO FAMILY LIMITED PARTNERSHIPS AND (3) LIFE AND LONG-TERM CARE INSURANCE THROUGH GRAYPOINT LEGACY LLC (A WHOLLY-OWNED SUBSIDIARY).",""
1982713,"INSURANCE SALES","IMPLEMENTATION OF INSURANCE SALES THROUGH MDRN INSURANCE, LLC"
1985772,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1985894,"IMPLEMENTATION OF INSURANCE SALES AN COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PURSHE KAPLAN (PKS)"
1983964,"TRADE EXECUTION AS PART OF THE ADVISORY SERVICES.  NO EXTRA FEE CHARGED SINCE IT IS PART OF THE COMPLETE PACKAGE ""INVESTMENT ADVICE"".",""
1986269,"IMPLEMENTATION OF INSURANCE SALES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL."
1978495,"TAX PLANNING AND FINANCIAL PLANNING","HOLISTIC TAX SOLUTIONS, LLC"
1986338,"FIFR PROVIDES TAX ADVISORY SERVICES AND TAX RETURN PREPARATION AND FILING SERVICES UNDER A DEDICATED TAX SERVICES AGREEMENT AND FOR A SEPARATE FEE.",""
1984865,"WE PROVIDE FAMILY OFFICE SERVICES AS DESCRIBED IN OUR FORM ADV PART 2A DISCLOSURE BROCHURE",""
1986385,"THROUGH OUR SUBSIDIARIES WE PROVIDE CERTAIN INVESTMENT SOURCING AND ASSET MANAGEMENT SERVICES TO OUR ADVISORY CLIENTS AND THEIR INVESTMENTS.","AETOS JAPAN, LLC AND AETOS CAPITAL ASIA LIMITED"
1986401,"1)CORPORATE RELATIONS:  WE CONNECT INVESTORS WITH JAPANESE COMPANIES AND ALSO OFFER QUALIFIED BESPOKE VISIT ARRANGEMENTS, PROPOSALS, EXECUTIONS, AND LOGISTICS.  2) PLACEMENT AGENT: WE SUPPORT RELATIONSHIPS WITH FOREIGN FUNDS TO JAPAN INVESTORS.",""
1979856,"PROVIDE INSURANCE SERVICES",""
1967751,"WE OFFER FAMILY OFFICE SERVICES OVERSEEING CLIENT'S ASSETS, BUSINESSES, DEVELOP TAX STRATEGIES, PHILANTHROPY GOALS, ESTATE PLANNING, & CREATING CONSOLIDATED REPORTS. WE SERVE AS GP/MANAGER OF SPVS. AS OF 2024, WE HAVE A REG INSURANCE AGENT.",""
1984904,"UPTIQ FACILITATES CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS. OUR AFFILIATE, FOCUS RISK SOLUTIONS, LLC, ASSISTS OUR CLIENTS WITH REGULATED INSURANCE SALES ACTIVITY.  PLEASE REFER TO SCHEDULE D - MISC - FOR MORE INFORMATION ABOUT UPTIQ.",""
1973692,"THE FIRM SELLS INSURANCE PRODUCTS.",""
1976182,"PROVIDE INSURANCE PRODUCTS AND SERVICES PROVIDE TAX & ACCOUNTING SERVICES","DBA NAME FOR TAX ENTITY: TAX & ACCOUNTING HOLDING COMPANY, LLC"
1976211,"WE CHARGE SOME OF OUR CLIENTS FOR BACK OFFICE AND ACCOUNTING SERVICES.",""
1976186,"BROKERAGE SERVICES, INSURANCE PRODUCTS, AND INVESTMENT CONSULTING SERVICES TO INSTITUTIONAL CLIENTS  TRADE SETTLEMENT AND SECURITIES CLEARANCE, AND CORRESPONDENT CLEARING SERVICES; PRIME BROKERAGE SERVICES; AND SECURITIES LENDING.","WELLS FARGO ADVISORS"
1976249,"INSURANCE PRODUCTS, ANNUITIES, BROKERAGE PRODUCTS",""
1976265,"I SELL LIFE INSURANCE, DISABILITY INSURANCE, LONG TERM CARE, AND ANNUITIES",""
1968612,"RANDOLPH FARM OPERATIONS - THE RANDOLPH COMPANY OWNS A FARM OPERATION AS A SUBSIDIARY. ADMIN AND CONSULTING SERVICES - NEGOTIATED HOURLY FEE","RANDOLPH FARM OPERATIONS"
1984371,"LIFE INSURANCE, HEALTH INSURANCE, FIXED ANNUITIES, LTC",""
1976478,"BOXEDFLOWS IS A CONSULTANCY THAT HELPS OTHER BUSINESSES WITH SOFTWARE AND DESIGN.  THIS IS NOT RELATED TO THE INVESTMENT ADVISORY BUSINESS.","BOXEDFLOWS"
1979554,"UPTIQ FACILITATES CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS. OUR AFFILIATE, FOCUS RISK SOLUTIONS, LLC, ASSISTS OUR CLIENTS WITH REGULATED INSURANCE SALES ACTIVITY. PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1979610,"LIFE INSURANCE",""
1951916,"ADVISORS OF MAINSAIL FINANCIAL GROUP ARE LICENSED INSURANCE PRODUCERS AND SELL INSURANCE PRODUCTS FOR WHICH THEY ARE PAID A COMMISSION.",""
1978093,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES IMPLEMENTED THRU OXINAS PARTNERS/INDIVIDUAL AND COMMISSIONABLE SECURITIES THRU INDIVIDUAL/M.S. HOWELLS & CO."
1980450,"IMPLEMENTATION OF INSURANCE SALES, AND TAX PREPARATION","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL."
1978743,"INSURANCE PRODUCTS",""
1978750,"INSURANCE PRODUCTS","GWN MARKETING, INC. - SEE ITEM 7 FOR MORE INFORMATION"
1978748,"PRIVATE WEALTH MANAGEMENT ADVISOR AGREEMENT WITH ENVESTNET. A 3RD PARTY INVESTMENT MANAGEMENT PLATFORM. REPORTING AND CONSOLIDATION SERVICES THROUGH ADVENT (BLACK DIAMOND).",""
1979831,"INSURANCE, ESTATE PLANNING, PROPERTY MANAGEMENT AND CONSULTING. A SEPARATE FEE IS CHARGED FOR THESE STAND-ALONE SERVICES.","HERITAGE FINANCIAL GROUP, INC.   HERITAGE FINANCIAL CORPORATION"
1979892,"COMMISSION BASED INVESTMENTS",""
1980507,"THE STONECREST FAMILY OF PRODUCTS ARE MORTGAGE FUNDS FOR ACCREDITED INVESTORS AND ARE SECURED PRIMARILY BY CALIFORNIA REAL ESTATE.",""
1976745,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1980700,"INSURANCE AND SECURITIES PRODUCTS","CENTER FOR FINANCIAL PLANNING II, LLC"
1944598,"LICENSED AND APPOINTED ASSOCIATES MAY OFFER ADVISORY CLIENTS INSURANCE PRODUCTS AND SERVICES VIA UNAFFILIATED ISSUERS AND AGENCIES.","N/A"
1978832,"INSURANCE PRODUCTS",""
1979051,"TAX PREPARATION, CTA FILING, AND FAMILY OFFICE SERVICES",""
1944547,"RECOMMENDATION OF INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1980818,"MUTUAL OF OMAHA INVESTOR SERVICES, INC. IS A BROKER DEALER THAT SOLICITS THE SALE OF SECURITIES.",""
1979384,"LIFE INSURANCE, ALTERNATIVE INVESTMENTS, OIL & GAS EXPLORATION, MANAGED FUTURES, EQUIPMENT LEASING AND FINANCING; NON-TRADED REITS, ANNUITIES.",""
1980929,"MUTUAL FUNDS, VARIABLE ANNUITIES, 529 PLANS, 401(K) AND OTHER EMPLOYER SPONSORED RETIREMENT PLANS","PFS INVESTMENTS INC."
1980898,"WE ALSO PROVIDE GENERAL FINANCIAL ADVICE AND OTHER SERVICES NOT SPECIFICALLY RELATED TO SECURITIES.  PLEASE REFER TO THE DESCRIPTION OF SERVICES OFFERED IN THE FORM ADV PART 2A FILED BY EACH OF OUR FAMILY OFFICE AND ROCKEFELLER ASSET MANAGEMENT DIVISIONS.",""
1979299,"COMMISSION BASED INVESTMENTS",""
1979346,"IMPLEMENTATION OF INSURANCE SALES","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL"
1976832,"FINANCIAL PLANNING SERVICES, PHILANTHROPY, FAMILY GOVERNANCE",""
1979410,"SOME RERPRESENTATIVES OF THE FIRM ARE LICENSED INDEPENDENT INSURANCE AGENTS AND MAY OFFER INSURANCE PRODUCTS TO CLIENTS.",""
1971206,"AS DETAILED IN THE FIRM'S DISCLOSURE BROCHURE, CERTAIN FIRM EMPLOYEES MAY OFFER INSURANCE PRODUCTS TO ADVISORY CLIENTS IN THEIR INDIVIDUAL CAPACITIES AS INSURANCE AGENTS OF VARIOUS INSURANCE COMPANIES.",""
1931142,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1969737,"LIFE INSURANCE, FINANCIAL PLANNING, FAMILY OFFICE","CERTAIN CWA EMPLOYEES SELL INSURANCE PRODUCTS THROUGH CWA'S AFFILIATES WHICH ARE LISTED IN ITEM 7.A."
1972505,"OFFER FIXED/ INDEXED ANNUITIES AND LIFE INSURANCE PRODUCTS","FAMILYWEALTH AGENCY, LLC."
1930753,"TAX PREPARATION, FINANCIAL PLANNING/COACHING, FINANCIAL THERAPY.",""
1975006,"1. FINANCIAL PLANNING SRVCS. 2. MEDIATION/DISPUTE RES. SRVCS RELATED TO DIVORCE, ESTATES, FAMILIES AND CLOSELY-HELD BUS. 3. TAX PREP. SRVCS. 4. BUS. MGMT. SRVCS. 5. REFER TO SCHED D - MISCELLANEOUS FOR INFO ON FRS AND UPTIQ.",""
1975021,"INSURANCE PRODUCTS",""
1975063,"ACCOUNTING AND TAX SERVICES",""
1975068,"BUSINESS VALUATION; TAX PLANNING; ESTATE PLANNING; FINANCIAL PLANNING AND CONSULTING SERVICES, INCLUDING COMPENSATION, LEGACY PLANNING, FAMILY DYNAMICS, AND DISPUTE RESOLUTION.",""
1975055,"BROKER DEALER SERVICES",""
1977164,"N/A - NO OTHER PRODUCTS OR SERVICES SOLD OUTSIDE OF INVESTMENT ADVISORY SERVICES.","N/A"
1976938,"AS DETAILED IN THE FIRM'S DISCLOSURE BROCHURE, CERTAIN FIRM EMPLOYEES MAY OFFER INSURANCE PRODUCTS TO ADVISORY CLIENTS IN THEIR INDIVIDUAL CAPACITIES AS INSURANCE AGENTS OF VARIOUS INSURANCE COMPANIES.",""
1976355,"COMMISSION BASED INVESTMENT AND INSURANCE PRODUCTS ARE AVAILABLE THROUGH OUR BROKER-DEALER AND INSURANCE AGENCY AFFILIATES.",""
1977448,"XPONANCE IS THE PARENT COMPANY OF AAPRYL LLC, A FINANCIAL TECHNOLOGY SOFTWARE COMPANY.  CLIENTS OF XPONANCE MAY ALSO BE CUSTOMERS OF AAPRYL. INVESTMENT MANAGERS RETAINED BY XPONANCE AS SUB-MANAGERS MAY ALSO BE CUSTOMERS OF AAPRYL.",""
1977553,"RECOMMENDATION OF INSURANCE PRODUCTS THAT DO NOT REQUIRE SECURITIES REGISTRATION AND/OR SECURITIES LICENSING","ARMSTRONG INSURANCE GROUP, INC."
1977625,"MARBLE POINT CREDIT MANAGEMENT LLC, A RELYING ADVISER OF INVESTCORP CREDIT MANAGEMENT US LLC, PROVIDES CERTAIN ADMINISTRATIVE SUPPORT SERVICES TO ONE ADVISORY CLIENT.",""
1975260,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE AGENT AND COMMISSIONABLE SECURITIES THROUGH LIONSTREET FINANCIAL SERVICES."
1975267,"CERTAIN REPRESENTATIVES WILL SELL FIXED INSURANCE OR FIXED ANNUITY PRODUCTS AS LICENSED INSURANCE AGENTS.",""
1975315,"VENDOR SEARCHES, PLAN COST AND REVENUE DISRIBUTION ANALYSIS, FIDUCIARY GOVERNANCE CONSULTING",""
1972577,"SETTLEMENT ADMINISTRATION AND CLAIMS ADMINISTRATION FOR LEGAL SETTLEMENTS.",""
1975449,"COMMERCIAL MORTGAGE LOAN (CML) UNDERWRITING, PRODUCTION AND LOAN SERVICING, REAL ESTATE SERVICES FOR REO PROPERTIES, MARKETING AND OTHER SERVICES RELATED TO CML, AND ADMINISTRATION OF LOAN SALE AND LOAN PARTICIPATION PROGRAMS.",""
1979210,"INSURANCE SALES AND SERVICE",""
1932093,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1965312,"MUTUAL FUND AND EXCHANGE-TRADED FUND ADMINISTRATION, FUND ACCOUNTING, COMPLIANCE SERVICES AND SHAREHOLDER SERVICES TO AFFILLIATED FUNDS",""
1977781,"MAY SELL INSURANCE PRODUCTS AS A CONVENIENCE FOR A CLIENT. MAY PAY OR RECEIVE REFERRAL/COMPENSATION FOR INSURANCE OR GROUP BENEFIT PLANS.",""
1945568,"WE RECOMMEND INSURANCE PRODUCTS TO OUR CLIENTS.  WE ALSO RECOMMEND PRIVATE FUNDS TO OUR CLIENTS.","AMERICAN FUNDSTARS INSURANCE AGENCY. MY SECURITIES."
1973794,"LIFE AND LONG-TERM CARE INSURANCE SALES",""
1974910,"UPTIQ FACILITATES CREDIT & CASH MGMT SOLUTIONS, FLOURISH FACILITATES CASH MGMT SOLUTIONS AND FAMILY OFFICE SERVICES. OUR AFFILIATE, FOCUS RISK SOLUTIONS. DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION",""
1975569,"WILSHIRE PROVIDES INVESTMENT ANALYTICS PRODUCTS AND SERVICES.",""
1978470,"ARVEST INVESTMENTS, INC. PROVIDES RETAIL SECURITIES BROKERAGE, RETIREMENT PLAN SVCS, WRAP FEE PROGRAM SPONSOR,WRAP FEE PROGRAM PORTFOLIO MGT (ADVISOR DISCRETION AND IMG PORTFOLIOS), AND PROVIDE ADVICE.",""
1979472,"INSURANCE PRODUCTS, TAX PLANNING",""
1979509,"(1) ADULT RETIREMENT EDUCATION COURSES","(1) RETIREMENT COURSE DEPARTMENT"
1983273,"TFI PROVIDES OR SUBCONTRACTS TO OTHERS TO PROVIDE SVCS TO QUAL TUITION PRGMS ON BEHALF OF ST SPONSORS: RECKEEPING AND PROCESSING OF ACCOUNT OWNER TRANS REQS, UNIT VALUE CALCS,FEDERAL TAX PREP,PERF REPORTING.",""
1983693,"TAX PREPARATION SERVICES",""
1978323,"INSURANCE PRODUCTS",""
1978368,"WITH REGARD TO CERTAIN REAL ESTATE INVESTMENTS, CCP, EITHER DIRECTLY OR THROUGH A THIRD-PARTY PROPERTY MANAGER, MAY PROVIDE SERVICES IN CONNECTION WITH THE PROPERTY, WHICH MAY INCLUDE THE MANAGEMENT, OPERATION, SUPERVISION, AND MAINTENANCE OF THE PROPERTY.",""
1978410,"TAX PREP & FILING, BOOKKEEPING AND PAYROLL SERVICES, ESTATE PLANNING AND EDUCATION SERVICES, RETIREMENT PLAN CONSULTING",""
1976680,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS.","INDIVIDUAL CAPACITY."
1978425,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS.","INDIVIDUAL CAPACITY."
1978501,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1978506,"OUR AFFILIATE, FOCUS RISK SOLUTIONS, MAKES REFERRALS TO LICENSED INSURANCE BROKERS AND FLOURISH FACILITATES CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS. DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1980984,"A) CERTAIN ADVISORS WHO ARE ALSO BROKER-DEALER REGISTERED REPRESENTATIVES, ALSO SELL SECURITIES/INVESTMENT PRODUCTS. B) CERTAIN ADVISORS WHO ARE ALSO INSURANCE AGENTS, ALSO SELL INSURANCE AND LIFE INSURANCE PRODUCTS/POLICIES.","PURSHE KAPLAN & STERLING INVESTMENTS"
1982715,"THE REGISTRANT SOLICITS CERTAIN CLIENTS TO BECOME MEMBERS OF ONE OR MORE OF THE PRIVATE FUNDS THAT THE REGISTRANT IS THE MANAGING MEMBER OF.",""
1982765,"THE REGISTRANT ALSO PROVIDES THE FOLLOWING SERVICES AND PRODUCTS: PERFORMANCE MEASUREMENT REPORTING, INTERNET ACCESS TO SELECTED RESEARCH REPORTS AND INVESTMENT MANAGER DATABASES, AND ACCESS TO A PERFORMANCE BENCHMARKING CALCULATOR.",""
1982782,"AUSDAL FINANCIAL PARTNERS IS A BROKER/DEALER AND SELLS INVESTMENT PRODUCTS THROUGH IT'S REGISTERED REPRESENTATIVES.",""
1983761,"NOMURA SECURITIES INTERNATIONAL, INC. MAY PROVIDE BROKERAGE OR INVESTMENT BANKING SERVICES TO ADVISORY CLIENTS.  IN ADDITION, NSI MAY SELL POOLED INVESTMENT VEHICLES TO ADVISORY CLIENTS.",""
1979670,"FIXED, VARIABLE, DISABILITY, HEALTH, LONG TERM CARE AND LIFE INSURANCE PRODUCTS",""
1983936,"IMPLEMENTATION OF INSURANCE SALES","INDIVIDUAL CAPACITY"
1983944,"CHARTER CAPITAL MANAGEMENT PROVIDES FINANCIAL PLANNING AND ACCOUNTING/TAX PREP. SERVICES TO CERTAIN ADVISORY CLIENTS.",""
1971333,"INSURANCE SERVICES AND COMMISSIONABLE INVESTMENT PRODUCTS","TERRA WEALTH RISK MANAGEMENT LLC"
1983826,"GREYSTAR AND ITS AFFILIATES PRIMARILY PROVIDE SERVICES IN THE RESIDENTIAL AND INDUSTRIAL REAL ESTATE BUSINESS. IN ADDITION TO INVESTMENT MANAGEMENT, GREYSTAR AFFILIATES PROVIDE PROPERTY MANAGEMENT SERVICES AND DEVELOPMENT AND CONSTRUCTION SERVICES.",""
1984106,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1978556,"COMMISSIONABLE INSURANCE PRODUCTS IN ONES INDIVIDUAL CAPACITY",""
1978513,"BROKERAGE SERVICES","BROKERAGE SERVICES AT PLANMEMBER SECURITIES CORPORATION"
1978609,"RECOMMENDATION OF INSURANCE PRODUCTS THAT DO NOT REQUIRE SECURITIES REGISTRATION AND/OR SECURITIES LICENSING","ARMSTRONG INSURANCE GROUP, INC."
1981286,"INSURANCE PRODUCTS, TAX SERVICES","INSURANCE LICENSED IN INDIVIDUAL CAPACITY, TAX SERVICES THROUGH WHITNEY & GORE FINANCIAL SERVICES, INC."
1981302,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES","INDIVIDUAL CAPACITY"
1964905,"TAX CONSULTING AND PREPARATION SERVICES.",""
1978846,"AFFILIATED PRIVATE FUNDS.",""
1978875,"BROKERAGE SERVICES MAY BE OFFERED TO CLIENTS THAT ARE ALSO INVESTMENT ADVISORY CLIENTS, BUT ONLY IN NON-ADVISORY RELATIONSHIP ACCOUNTS.","POPULAR ONE"
1978802,"A) CERTAIN ADVISORS WHO ARE ALSO BROKER-DEALER REGISTERED REPRESENTATIVES, ALSO SELL SECURITIES/INVESTMENT PRODUCTS. B) CERTAIN ADVISORS WHO ARE ALSO INSURANCE AGENTS, ALSO SELL INSURANCE AND LIFE INSURANCE PRODUCTS/POLICIES.","PURSHE KAPLAN & STERLING INVESTMENTS"
1984226,"TAX PREPARATION SERVICES, FINANCIAL PLAN PREP",""
1983088,"INSURANCE RECOMMENDATIONS AND IMPLEMENTATIONS","MARC S. AARONS"
1984276,"PRIVATE PLACEMENTS, INSURANCE AND ANNUITIES.","N/A"
1984405,"MR. SHERWOLD IS LICENSED TO SELL INSURANCE PRODUCTS AND MAY ADVISE CLIENTS ON INSURANCE NEEDED.","G W SHERWOLD ASSOCIATES IS ALSO AN INSURANCE AGENCY."
1973852,"RECOMMEND AND SELL TRADITIONAL INSURANCE AND ANNUITY PRODUCTS THROUGH A LICENSED INSURANCE AGENCY.","SOVEREIGN WEALTH MANAGEMENT GROUP, INC., ROBO ADVISOR, ROBOADVISOR.COM, ROBO ASSURANCE"
1973462,"CONSULTING","FORSYTH STREET ADVISORS LLC FORSYTH STREET AFFORDABLE HOUSING LLC FORSYTH STREET RENEWABLES 1 LLC"
1971323,"ALLEGHENY INVESTMENTS IS A LICENSED INSURANCE AGENCY, SEVERAL EMPLOYEES ARE INSURANCE AGENTS AND MAY RECOMMEND INSURANCE PRODUCTS TO CLIENTS.",""
1974922,"FIXED AND REGISTERED INSURANCE PRODUCTS.","INSURANCE SALES THROUGH LICENSED ADVISORS, NAPLES INSURANCE STRATEGIES, LLC AND AMERICAN GLOBAL WEALTH MANAGEMENT, INC."
1967367,"INSURANCE AND SECURITIES PRODUCTS MAY BE SOLD TO ADVISORY CLIENTS THROUGH OTHER UNAFFILIATED INSURANCE COMPANIES AND/OR BROKER-DEALERSERS",""
1969155,"IN ADDITION TO ADVISORY SERVICES ACG ALSO PROVIDES PARTICIPANT EDUCATION, PLAN PRICING AND MARKETING SERVICES, GENERAL FINANCIAL WELLNESS PROGRAMS, PLAN DESIGN AND GENERAL PLAN CONSULTING SERVICES.",""
1973075,"IARS OF THE FIRM MAY ALSO RECOMMEND FIXED INSURANCE PRODUCTS AND/OR PRODUCTS OFFERED BY THEIR BROKER DEALER IF THEY ARE APPROPRIATELY LICENSED.","HAZARD & SIEGEL INC, A FINRA REGISTERED BROKER DEALER, AND/OR HAZARD & SIEGEL AGENCY LLC, AN INSURANCE AGENCY."
1974983,"FEA PROVIDES INVESTMENT GUIDANCE AND EDUCATION TO RETIREMENT PLAN PARTICIPANTS PURSUANT TO CONTRACTS WITH PLAN SPONSORS OR PROVIDERS; AND MAY PROVIDE ALLOCATION ANALYSIS OF PLAN SPONSOR CONTROLLED, PRE-CONFIGURED PORTFOLIOS.",""
1975708,"REPRESENTATIVES OF THE FIRM ARE ALSO LICENSED INSURANCE AGENTS AND MAY OFFER INSURANCE PRODUCTS TO THEIR CLIENTS.  AS AN ADDITIONAL SERVICE, THE COMPANY HAS AN IN-HOUSE CPA THAT CONTRACTS WITH ADVISORY CLIENTS ON A FLAT RATE BASIS FOR TAX PREP SERVICES",""
1975390,"401K MANAGEMENT AND ANNUITY INITIAL MANAGEMENT AND AGGREGATION.",""
1971127,"AS A BROKER-DEALER, COMMONWEALTH AND ITS ADVISORS MAY SELL A VARIETY OF SECURITIES TO THEIR CLIENTS, INCLUDING, BUT NOT LIMITED TO MUTUAL FUNDS, 529 PLANS, VARIABLE ANNUITIES, STOCKS, BONDS, OPTIONS, LPS, UITS, REITS, AND ALTERNATIVE INVESTMENTS.",""
