"FilingID","Wrap Fee Program","Sponsor","Sponsor SEC File Number","Sponsor CRD Number"
2010671,"PRAIRIE SKY FINANCIAL GROUP ASSET MANAGEMENT","PRAIRIE SKY FINANCIAL GROUP","801-79948",171672
2010679,"B.A. SCHROCK WRAP PROGRAM","B.A. SCHROCK WEALTH MANAGEMENT","801-127681",304694
2010679,"CHARLES SCHWAB WRAP FEE PROGRAM","CHARLES SCHWAB & CO., INC.","801-29938",5393
2004408,"ORBA WEALTH ADVISORS WRAP FEE PROGRAM","ORBA WEALTH ADVISORS, LLC","801-121526",297351
2010182,"MY WEALTH MANAGEMENT WRAP PROGRAM","MY WEALTH MANAGEMENT, INC","801-78477",168566
2005909,"ALLEGHENY WRAP FEE PROGRAM","ALLEGHENY FINANCIAL GROUP LTD","801-12566",104690
2010830,"WCG ISC PORTFOLIOS","THE WEALTH CONSULTING GROUP","801-80386",173194
2006465,"SHEPHERD WRAP PROGRAM","SHEPHERD FINANCIAL INVESTMENT ADVISORY LLC","801-112009",288623
2009084,"WEALTHPORT ADVISOR DIRECTED WRAP PROGRAM","CAMBRIDGE INVESTMENT RESEARCH ADVISORS, INC.","801-63930",134139
2009571,"SEPARATELY MANAGED ACCOUNTS PROGRAMS- ACCESS, MANAGED  ACCOUNTS CONSULTING (MAC)","UBS FINANCIAL SERVICES INC.","801-7163",8174
2009571,"UNIFIED MANAGED ACCOUNTS PROGRAMS - UBS STRATEGIC WEALTH PORTFOLIO (SWP)","UBS FINANCIAL SERVICES INC.","801-7163",8174
2009571,"DISCRETIONARY PROGRAM - ADVISOR ALLOCATION PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
2008735,"BRINKER WRAP FEE PROGRAM","BRINKER CAPITAL INVESTMENTS","",
2008735,"OPS WRAP FEE PROGRAM","ORION PORTFOLIO SOLUTIONS, LLC","801-61964",125446
2007304,"CEDAR COVE WEALTH PARTNERS","CEDAR COVE WEALTH PARTNERS","",336245
2008862,"HEADLAND CAPITAL WRAP FEE PROGRAM","HEADLAND CAPITAL","",332277
2010573,"STRATEGIC WEALTH GROUP RIA, LLC WRAP PROGRAM","STRATEGIC WEALTH GROUP RIA, LLC","",
2010808,"BEACON ADVISORS HOLDINGS, LLC WRAP FEE PROGRAM","BEACON ADVISORS HOLDINGS, LLC","",
2010830,"STRATEGIC WEALTH MANAGEMENT","THE WEALTH CONSULTING GROUP","",
2010830,"FIDELITY WRAP PROGRAM","THE WEALTH CONSULTING GROUP","",
2010830,"SCHWAB WRAP PROGRAM","THE WEALTH CONSULTING GROUP","",
2010864,"HIGHTOWER ADVISOR DIRECTED PROGRAM","HIGHTOWER ADVISORS, LLC","",
2009751,"PRESTIGE WEALTH MANAGEMENT","PRESTIGE WEALTH MANAGEMENT","801-132868",336264
2010593,"EDWARD JONES ADVISORY SOLUTIONS UNIFIED MANAGED ACCOUNT PROGRAM","EDWARD JONES","801-3297",250
2010593,"ENVESTNET PREMIER ASSET MANAGEMENT PROGRAM; THIRD PARTY MODELS PROGRAM; THIRD PARTY STRATEGIST; UMA MARKETPLACE PROGRAM","ENVESTNET PMC","801-57260",111694
2010593,"MANAGED ACCOUNT ACCESS; MANAGED ACCOUNT SELECT","CHARLES SCHWAB & CO., INC.","801-29938",5393
2010593,"ADVISORY SERVICES PROGRAM; UNIFIED OVERLAY MANAGER PROGRAM","FDX ADVISORS, INC.","801-29775",104601
2010593,"ASSET MANAGEMENT PROGRAM","ENVESTNET PORTFOLIO SOLUTIONS, INC.","801-43579",109662
2010593,"MANAGED ACCOUNT PLATFORM","PNC BANK, NATIONAL ASSOCIATION","",
2010593,"AMC PREMIER; MODEL PORTFOLIO PROGRAM","TRUIST ADVISORY SERVICES, INC.","801-107729",283390
2010593,"AXXCESS CUSTOMIZED PORTFOLIO PROGRAM","AXXCESS WEALTH MANAGEMENT, LLC","801-76763",164081
2010593,"ADVISERS PROGRAM","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
2010593,"MANAGER ACCESS SELECT; MANAGER SELECT; STRATEGIST","LPL FINANCIAL LLC","801-10970",6413
2010593,"MANAGED ACCOUNT PROGRAM","SEI INVESTMENTS MANAGEMENT CORP","801-24593",105146
2010593,"CUSTOM ADVISORY PORTFOLIO; OPPORTUNITY PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
2010593,"ACCESS; ACCESS MULTIPLE STRATEGY PORTFOLIOS; STRATEGIC WEALTH PORTFOLIO, ADVISOR ALLOCATION PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
2010593,"MANAGED ACCOUNT PROGRAM; MODEL PORTFOLIOS PROGRAM","US BANK NA","",
2010593,"SELECT SEPARATE ACCOUNT PROGRAM; SIGNATURE WEALTH PROGRAM","AMERIPRISE FINANCIAL SERVICES, LLC","801-28543",6363
2010593,"CORE ASSET MANAGER; COMMUNITIES; OPS PLATFORM","ORION PORTFOLIO SOLUTIONS, LLC","801-57265",107975
2010593,"UNIFIED MANAGED ACCOUNT PROGRAM","OPPENHEIMER ASSET MANAGEMENT","801-31427",105559
2010593,"SELECT UMA","MORGAN STANLEY","801-70103",149777
2010593,"RAYMOND JAMES CONSULTING SERVICES","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
2010593,"CONSULTING SOLUTIONS PROGRAM; RBC UNIFIED PORTFOLIO","RBC CAPITAL MARKETS, LLC","801-13059",31194
2010593,"STRATEGIC PORTFOLIO","WELLS FARGO BANK, NA","",
2010593,"BAIRD PREFERRED MANAGER PROGRAM","ROBERT W. BAIRD & CO. INCORPORATED","801-7571",8158
2010593,"WRAP FEE PROGRAM","FREEDOM INVESTMENT MANAGEMENT, INC.","801-68642",126052
2010593,"INVESTMENT ADVISORY PROGRAM; SELECTS PORTFOLIO SOLUTIONS","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
2010593,"GLOBAL MANAGER STRATEGIES SEPARATE ACCOUNT PROGRAM","GOLDMAN SACHS & CO. LLC","801-16048",361
2010593,"MODEL PORTFOLIO PROGRAM","SUNTRUST BANK","",
2010593,"MODEL PORTFOLIO PROGRAM; DISCRETIONARY PROGRAM","SMARTX ADVISORY SOLUTIONS","801-113795",297680
2010593,"CAMBRIDGE WEALTHPORT WRAP PROGRAM","CAMBRIDGE INVESTMENT RESEARCH ADVISORS, INC.","801-63930",134139
2010593,"UNIFIED MANAGED ACCOUNT PROGRAM","ADHESION WEALTH ADVISOR SOLUTIONS","801-67829",143593
2010593,"INVESTMENT SOLUTIONS; PORTFOLIO STRATEGIST; UNITED MANAGED ACCOUNT INVESTMENT SOLUTIONS","ASSETMARK, INC.","801-56323",109018
2010593,"PERSONALIZED UNIFIED MANAGED ACCOUNT","WELLS FARGO ADVISORS","801-37967",19616
2010593,"MODEL PORTFOLIO PROGRAM","ELEVATION POINT WEALTH PARTNERS, LLC","801-65068",137068
2010593,"MMP PROGRAM; THIRD-PARTY PROGRAMS; STRATEGIST PROGRAM","MORNINGSTAR INVESTMENT SERVICES LLC","801-60401",112525
2010593,"DYNAMIC ALLOCATION PORTFOLIOS; FIDUCIARY SERVICES PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
2010593,"PORTFOLIO MANAGER PROGRAM (PMP); STRATIS, CONNECT WEALTH UMA PROGRAM","J.P. MORGAN SECURITIES LLC","801-3702",79
2010593,"LOCKWOOD THIRD PARTY MODEL PROVIDER COMMAND; COMMAND SPONSOR UMA PROGRAM; MANAGED360; MANAGED ACCOUNT COMMAND","BNY ADVISORS","801-52378",106108
2010593,"FMAX PLATFORM","FIDELITY INSTITUTIONAL WEALTH ADVISER LLC","801-116860",301896
2010593,"MANAGED ACCOUNT PROGRAM","BENJAMIN F. EDWARDS WEALTH MANAGEMENT, LLC","801-113797",297750
2010593,"MODEL PORTFOLIO PROGRAM","VESTMARK ADVISORY SOLUTIONS, INC.","801-114077",221518
2010593,"MANAGED ACCOUNT COMMAND; MANAGED360; MODEL MARKETPLACE","PERSHING LLC","8-17574",7560
2010593,"UNIFORM OVERLAY MANAGER PROGRAM","DYNASTY WEALTH MANAGEMENT, LLC","801-71301",153377
2010593,"PRIVATE BANK ADVISORY PROGRAM, CONNECT WEALTH UMA PROGRAM","JPMORGAN CHASE BANK, N.A","",
2010593,"WEALTH SOLUTIONS","SYSTM WEALTH SOLUTIONS","801-126218",321267
2010593,"TURNKEY ASSET MANAGEMENT PLATFORM","GEOWEALTH MANAGEMENT LLC","801-71114",148222
2010593,"CRESSET ONE FEE PROGRAM","CRESSET ASSET MANAGEMENT, LLC","801-110753",288566
2010593,"MODEL PORTFOLIO PROGRAM","FARTHER","801-116721",302050
2010908,"TREIBERG WEALTH MANAGEMENT WRAP FEE PROGRAM","TREIBERG WEALTH MANAGEMENT","801-116731",284140
2005136,"MUTUAL ADVISORS, LLC WRAP PROGRAM","MUTUAL ADVISORS, LLC","801-78089",167658
2008933,"LAUREL OAK WEALTH MANAGEMENT, LLC","LAUREL OAK WEALTH MANAGEMENT, LLC","",
2008825,"RANDALL & ASSOCIATES WRAP FEE PROGRAM","RANDALL & ASSOCIATES WEALTH MANAGEMENT","801-126966",323846
2008995,"ASSET-BASED INVESTMENT MANAGEMENT PROGRAM","ROBERT W. BAIRD & CO. INCORPORATED","",
2008995,"ASSET-BASED INVESTMENT MANAGEMENT PROGRAM","JANNEY MONTGOMERY SCOTT, LLC","",
2008995,"MANAGED ACCOUNT ADVISORS (MAA)","MERRILL LYNCH INVESTMENT ADVISORY PROGRAM","",
2008995,"MANAGED ACCOUNT PROGRAM","SILICON VALLEY BANK","",
2008995,"STRATEGIC WEALTH PORTFOLIO PROGRAM (SWP)","UBS FINANCIAL SERVICES, INC.","",
2008995,"MASTERS MANAGERS INVESTMENT CONSULTING SERVICE","WELLS FARGO ADVISORS, LLC","",
2008995,"DMA","WELLS FARGO ADVISORS","",
2008995,"COMERICA BANK","COMERICA BANK","",
2008995,"MANAGED ACCOUNT SELECT","CHARLES SCHWAB & CO., INC.","",
2008995,"MANAGED ACCOUNTS","PNC INVESTMENTS LLC","",
2008995,"MANAGER OF MANAGERS PROGRAM","BRINKER CAPITAL, INC.","",
2008995,"MANAGED ACCOUNT PROGRAM","ENVESTNET ASSET MANAGEMENT, INC.","",
2008995,"BANCO POPULAR - NFS","BANCO POPULAR","",
2008995,"PREMIUM ACCESS STRATEGIES (PAS)","MERRILL LYNCH","",
2008995,"CITIBANK","CITIBANK","",
2008995,"CITIBANK - ICONIQ","CITIBANK - ICONIQ","",
2008995,"CITIZENS BANK","CITIZENS BANK","",
2008995,"EDWARD JONES","EDWARD JONES","",
2008995,"HEARTLAND - FIDELITY","HEARTLAND - FIDELITY","",
2008995,"MIDFIRST BANK","MIDFIRST BANK","",
2008995,"CONSULTING EVALUATION SERVICES (CES)","MORGAN STANLEY","",
2008995,"RAYMOND JAMES","RAYMOND JAMES","",
2008995,"RBC CAPITAL MARKETS","RBC CAPITAL MARKETS","",
2008995,"US BANK","US BANK","",
2008995,"BANK OF OKLAHOMA","BANK OF OKLAHOMA","",
2008995,"MASS MUTUAL TRUST","MASS MUTUAL TRUST","",
2008995,"MANAGED ACCOUNT UMA","MERRILL LYNCH","",
2008995,"STRATEGIC INVESTMENT SERVICES PROGRAM (STRATIS)","JPMORGAN CHASE & CO. (FKA, BEAR, STEARNS & CO., INC.)","",
2008995,"FMAX","FIDELITY BROKERAGE SERVICES LLC AND NATIONAL FINANCIAL SERVICES LLC","",
2008995,"MANAGED ACCOUNT MARKETPLACE","CHARLES SCHWAB & CO., INC.","",
2008995,"PLATFORM","AMERIPRISE","",
2008995,"ICS PROGRAM","SECURITIES AMERICA","",
2008995,"TD AMERITRADE","TD AMERITRADE","",
2008995,"CONSULTING GROUP SELECT UMA PROGRAM (UMA)","MORGAN STANLEY SMITH BARNEY LLC AND MSSB PRIVATE PORTFOLIO GROUP","",
2008995,"PERSHING","PERSHING","",
2008995,"NETWORK","FIDELITY BROKERAGE SERVICES LLC AND NATIONAL FINANCIAL SERVICES LLC","",
2008995,"MANAGED ACCOUNT PROGRAM","SECURITY NATIONAL BANK","",
2008995,"NFS - MANAGED ACCOUNTS","TRUIST","",
2008995,"MANAGER SELECT ACCOUNT","LPL FINANCIAL LLC AND AXA ADVISORS LLC","",
2008995,"MANAGED ACCOUNT UMA","ENVESTNET ASSET MANAGEMENT, INC.","",
2008995,"STIFEL OPPORTUNITY PROGRAM","STIFEL, NICOLAUS & COMPANY, INC.","",
2008995,"MANAGED ACCOUNT PROGRAM","SOUTH STATE BANK (FORMERLY SCBT)","",
2008995,"ACCESS PROGRAM","UBS FINANCIAL SERVICES, INC.","",
2009662,"MEYERS WEALTH MANAGEMENT LLC - PORTFOLIO MANAGEMENT WRAP-FEE PROGRAM","MEYERS WEALTH MANAGEMENT, LLC","",
2008733,"CONCURRENT INVESTMENT ADVISORS, LLC","CONCURRENT INVESTMENT ADVISORS, LLC","",
2009579,"WILLIAM BLAIR COMPREHENSIVE FEE PROGRAM","WILLIAM BLAIR AND COMPANY, L.L.C.","",
2009935,"TD AMERITRADE","TD AMERITRADE, INC.","801-60469",7870
2009935,"INDEPENDENT ADVISOR ALLIANCE - ASSET MANAGEMENT SERVICES - WRAP","INDEPENDENT ADVISOR ALLIANCE, LLC","801-78808",168267
2005717,"R. SEEGER WEALTH MANAGEMENT, LTD","R. SEEGER WEALTH MANAGEMENT, LTD","801-121764",152258
2009079,"STIRLING FINANCIAL GROUP WRAP FEE PROGRAM","STIRLING FINANCIAL GROUP","801-129771",327004
2010131,"LOCKWOOD INVESTMENT STRATEGIES","BNY ADVISORS","801-52378",106108
2010163,"PIM (PRIVATE INVESTMENT MANAGEMENT)","WELLS FARGO ADVISORS","801-37967",19616
2010163,"ASSET ADVISOR","WELLS FARGO ADVISORS","801-37967",19616
2010163,"CUSTOMCHOICE","WELLS FARGO ADVISORS","801-37967",19616
2010163,"CUSTOMIZED PORTFOLIOS","WELLS FARGO ADVISORS","801-37967",19616
2010163,"PERSONALIZED UMA SINGLE STRATEGY","WELLS FARGO ADVISORS","801-37967",19616
2010163,"ASCEND","BETTERMENT","801-70171",149117
2010163,"PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS","801-37967",19616
2010163,"PERSONALIZED UMA MULTI-STRATEGY","WELLS FARGO ADVISORS","801-37967",19616
2010163,"FUNDSOURCE","WELLS FARGO ADVISORS","801-37967",19616
2010163,"AMERICAN FUNDS F2 SHARE PORTFOLIO","CAPITAL CLIENT GROUP, INC.","801-77946",6247
2009974,"BENJAMIN F. EDWARDS ACTIVE PASSIVE PORTFOLIOS","BENJAMIN F. EDWARDS & COMPANY, INCORPORATED","801-71421",146936
2009974,"UNIFIED MANAGED ACCOUNT","BENJAMIN F. EDWARDS & COMPANY, INCORPORATED","801-71421",146936
2009974,"BENJAMIN F. EDWARDS EXCHANGE TRADED FUND PORTOLIOS","BENJAMIN F. EDWARDS & COMPANY, INCORPORATED","801-71421",146936
2009974,"BENJAMIN F. EDWARDS MUTUAL FUND MODEL STRATEGIES","BENJAMIN F. EDWARDS & COMPANY, INCORPORATED","801-71421",146936
2009974,"BENJAMIN F. EDWARDS CUSTOM MUTUAL FUND PORTFOLIOS","BENJAMIN F. EDWARDS & COMPANY, INCORPORATED","801-71421",146936
2009974,"BENJAMIN F. EDWARDS MUTUAL FUND PORTFOLIOS","BENJAMIN F. EDWARDS & COMPANY, INCORPORATED","801-71421",146936
2009974,"BENJAMIN F. EDWARDS EQUITY PORTFOLIOS","BENJAMIN F. EDWARDS & COMPANY, INCORPORATED","801-71421",146936
2009974,"BENJAMIN F. EDWARDS PRIVATE PORTFOLIOS","BENJAMIN F. EDWARDS & COMPANY, INCORPORATED","801-71421",146936
2009974,"BENJAMIN F. EDWARDS CLIENT PORTFOLIOS","BENJAMIN F. EDWARDS & COMPANY, INCORPORATED","801-71421",146936
2010219,"PINNACLE PEAK WRAP PROGRAM","PINNACLE PEAK PRIVATE CLIENT GROUP, LLC","",
2010247,"KESTRA INSTITUTIONAL SERVICES WRAP FEE PROGRAM","KESTRA INSTITUTIONAL SERVICES, LLC","801-70743",151790
2010282,"RCA WRAP FEE PROGRAM","RIVER CRESCENT ADVISORS, LLC","",334629
2009417,"SEPARATELY MANAGED ACCOUNTS PROGRAMS- ACCESS, MANAGED  ACCOUNTS CONSULTING (MAC)","UBS FINANCIAL SERVICES INC.","801-7163",8174
2009417,"UNIFIED MANAGED ACCOUNTS PROGRAMS - UBS STRATEGIC WEALTH PORTFOLIO (SWP)","UBS FINANCIAL SERVICES INC.","801-7163",8174
2009417,"DISCRETIONARY PROGRAM - ADVISOR ALLOCATION PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
2009440,"GLOBAL MANAGER STRATEGIES SEPARATE ACCOUNT PROGRAM","GOLDMAN SACHS & CO. LLC","801-16048",361
2010320,"COMPASS ACCOUNT PROGRAM","THURSTON SPRINGER ADVISORS","801-114256",299201
2010480,"INTELLIVEST","INTELLICENTS INVESTMENT SOLUTIONS INC","801-51382",107498
2011800,"PORTFOLIO ADVISOR","ADVICE AND PLANNING SERVICES","801-63550",20472
2011800,"TIAA PERSONAL PORTFOLIO","ADVICE AND PLANNING SERVICES","801-63550",20472
2007811,"SCHWAB PLATFORM - BUNDLED FEE-BASED PRICING","INDEPENDENT FINANCIAL PARTNERS","801-69511",125112
2009938,"PRIVATE CLIENT GROUP ASSET MANAGEMENT","PRIVATE CLIENT GROUP ASSET MANAGEMENT","801-126371",148208
2009867,"DAVIS CAPITAL ADVISORS WRAP FEE PROGRAM","DAVIS CAPITAL ADVISORS, LLC","",
2010475,"BETTERMENT LLC","BETTERMENT SECURITIES","8-51906",47788
2007811,"LOCKWOOD","INDEPENDENT FINANCIAL PARTNERS","801-69511",125112
2007811,"FIDELITY PLATFORM - BUNDLED FEE-BASED PRICING","FIDELITY PERSONAL AND WORKPLACE ADVISORS","801-112027",288590
2007811,"SEI PLATFORM - BUNDLED FEE-BASED PRICING","INDEPENDENT FINANCIAL PARTNERS","801-69511",125112
2011601,"USA STRATEGIC PORTFOLIO","USA FINANCIAL SECURITIES CORPORATION","",
2006832,"MANAGED ACCOUNT CONSULTING","UBS FINANCIAL SERVICES INC.","801-7163",8174
2006832,"PRIVATE ADVISER NETWORK","WELLS FARGO ADVISORS","801-37967",19616
2006832,"RAYMOND JAMES","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
2006832,"MANAGED ACCOUNT PROGRAM","RBC CAPITAL MARKETS, LLC","801-13059",31194
2011675,"PLAN FIRST WEALTH LLC WRAP PROGRAM","BETTERMENT","801-70171",149117
2002419,"WRAP FEE PROGRAM","BOOTHE INVESTMENT GROUP INC.","",
2011486,"INVESTMENT MANAGEMENT SERVICES","MORGAN STANLEY","801-70103",149777
2011935,"ALIGN ADVISOR GROUP WRAP FEE PROGRAM","ALIGN ADVISOR GROUP, LLC","801-134102",336638
2011974,"UBS","UBS","",
2011974,"WELLS FARGO","WELLS FARGO","",
2011974,"MORGAN STANLEY SMITH BARNEY","MORGAN STANLEY SMITH BARNEY","",
2011974,"J.P. MORGAN","J.P. MORGAN","",
2007905,"VESTMARK MANAGER MARKETPLACE","VESTMARK ADVISORY SOLUTIONS, INC.","801-114077",221518
2007905,"MANAGED ASSETS PROGRAM - SEPARATE ACCOUNT MANAGEMENT","D.A. DAVIDSON & CO.","801-45761",199
2007905,"MANAGED ACCOUNT SERVICES","ENVESTNET PMC","801-57260",111694
2007905,"MANAGED ACCOUNT ACCESS","CHARLES SCHWAB & CO., INC.","801-29938",5393
2007905,"ASSET CONSULTING SERVICES","FDX ADVISORS, INC.","801-29775",104601
2007905,"LTAM INVESTMENT CONSULTING SERVICES","LADENBURG THALMANN ASSET MANAGEMENT INC","801-54909",108604
2007905,"MANAGER SELECT","LPL FINANCIAL LLC","801-10970",6413
2007905,"LOCKWOOD SPONSORED PROGRAM","BNY ADVISORS","801-52378",106108
2007905,"DAVIDSON INVESTMENT ADVISORS DIRECT","DAVIDSON INVESTMENT ADVISORS, INC.","801-10883",110552
2007905,"CAAMS SELECT MANAGER","LINCOLN INVESTMENT","801-14059",519
2007905,"MANAGED ACCOUNT COMMAND","BNY ADVISORS","801-52378",106108
2007905,"MANAGED ACCOUNT UTILITY","BNY ADVISORS","801-52378",106108
2007905,"MANAGER ACCESS SELECT","LPL FINANCIAL LLC","801-10970",6413
2007905,"PERSONALIZED UMA MULTI STRATEGY","WELLS FARGO ADVISORS","801-37967",19616
2007905,"PERSONALIZED UMA SINGLE STRATEGY","WELLS FARGO ADVISORS","801-37967",19616
2007905,"PINNACLE","TRUIST INVESTMENT SERVICES, INC.","8-35355",17499
2007905,"PREMIER","TRUIST INVESTMENT SERVICES, INC.","8-35355",17499
2007905,"SENTRY","TRUIST INVESTMENT SERVICES, INC.","8-35355",17499
2007905,"SMAV - VISTA SEPARATE ACCOUNT","AMERIPRISE FINANCIAL SERVICES, LLC","801-28543",6363
2007905,"UMA","ADHESION WEALTH ADVISOR SOLUTIONS","801-67829",143593
2007905,"UMA","AXXCESS WEALTH MANAGEMENT, LLC","801-76763",164081
2013285,"THE CLIENT 1ST WRAP FEE PROGRAM","CLIENT 1ST ADVISORY GROUP","801-78052",167790
2004448,"WEALTHYX WRAP FEE PROGRAM","WEALTHYX","801-80109",172380
2012047,"SCS WRAP FEE PROGRAM","SCS","801-119764",310849
2012378,"AP PLATFORM (MANAGED ACCOUNT PROGRAM)","RBC CAPITAL MARKETS, LLC","801-13059",31194
2012378,"OPPORTUNITY PLATFORM","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
2012378,"SENTRY PROGRAM","TRUIST ADVISORY SERVICES, INC.","801-107729",283390
2012378,"WELLS FARGO ADVISORS","WELLS FARGO ADVISORS","801-37967",19616
2012378,"ADVISOR SOLUTIONS PK8","AMERICAN PORTFOLIOS ADVISORS, INC","801-61065",112697
2012378,"MANAGER SELECT/MANAGER ACCESS SELECT","LPL FINANCIAL LLC","801-10970",6413
2012378,"MANAGED ACCOUNT PLATFORM","BENJAMIN F. EDWARDS WEALTH MANAGEMENT, LLC","801-113797",297750
2012378,"SPONSOR PROGRAM (CLASSIC)","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
2012378,"ADVISORY PROGRAM (ADVISORS)","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
2012378,"OMS PLATFORM","RAYMOND JAMES INSURANCE GROUP, INC.","8-65393",121221
2012378,"RJCS AMS PLATFORM","RAYMOND JAMES INSURANCE GROUP, INC.","8-65393",121221
2012378,"LIQUID OFFICE APPLICATION PLATFORM","ROBERT W. BAIRD & CO. INCORPORATED","801-7571",8158
2013326,"BETTERMENT","BETTERMENT","801-70171",149117
2003819,"MANAGER SELECT","LPL FINANCIAL LLC","801-10970",6413
2011953,"CALIFORNIA CAPITAL MANAGEMENT - WRAP FEE PROGRAM","CALIFORNIA CAPITAL MANAGEMENT","801-76714",130734
2011956,"STASH WRAP FEE PROGRAM","STASH INVEST","801-96294",226550
2012013,"RIVER'S EDGE WRAP FEE PROGRAM","RIVER'S EDGE","801-120840",313711
2005258,"GATEWAY WEALTH PARTNERS WRAP FEE PROGRAM","GATEWAY WEALTH PARTNERS, LLC","801-126635",322789
2010643,"BLUE JAY FINANCIAL GROUP, LLC","BLUE JAY FINANCIAL GROUP, LLC","",296467
2010872,"ROSECLIFF CAPITAL ADVISORY PROGRAM","INTERACTIVE BROKERS LLC","8-47257",36418
2010872,"ROSECLIFF CAPITAL ADVISORY PROGRAM","CHARLES SCHWAB & CO., INC.","801-29938",5393
2012383,"CONSULTING SOLUTIONS","RBC DAIN RAUSCHER, INC.","",
2012383,"MANAGER ACCESS SELECT","LPL FINANCIAL","",
2012383,"CONSULTING AND EVALUATION SERVICES (CES)","MORGAN STANLEY","801-70103",149777
2012383,"INVESTMENT MANAGEMENT SERVICES (IMS)","MORGAN STANLEY","801-70103",149777
2012383,"MANAGED ACCOUNT PROGRAM","RBC CAPITAL MARKETS, LLC","801-13059",31194
2012383,"MANAGED ACCOUNTS CONSULTING (""MAC"")","UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910",106838
2012383,"PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS","801-57434",11025
2012383,"STIFEL INVESTMENT ADVISORY PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
2012383,"STRATEGIC ASSET REVIEW","OPPENHEIMER ASSET MANAGEMENT","801-31427",105559
2012383,"CONNECT DUAL CONTRACT PROGRAM","SITFEL NICOLAUS","",
2012383,"ADHESION","ADHESION WEALTH ADVISOR SOLUTIONS","801-67829",143593
2012383,"GOLDMAN SACHS ADVISORY SOLUTIONS","GOLDMAN SACHS CUSTODY SOLUTIONS","8-52009",48015
2012383,"SIMPLICITY SOLUTIONS","SIMPLICITY SOLUTIONS","",
2012383,"SMARTX","SMARTX ADVISORY SOLUTIONS","801-113795",297680
2012383,"WRAP FEE PROGRAM","ENVESTNET PMC","801-57260",111694
2010786,"MAC WRAP PROGRAM","UBS FINANCIAL SERVICES, INC.","",
2012573,"ADVISOR AS PORTFOLIO MANAGER SELECT","ENVESTNET","",
2012573,"ADVISOR AS PORTFOLIO MANAGER MUTUAL FUND SELECT","ENVESTNET","",
2008756,"BETTERMENT WRAP FEE PROGRAM","BETTERMENT","801-70171",149117
2008756,"ASSETMARK PLATFORM","ASSETMARK, INC.","801-56323",109018
2008756,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","801-29938",5393
2012632,"PREMIER MANAGED ADVISORY PROGRAMS","CALTON & ASSOCIATES, INC.","801-70036",20999
2012632,"INNOVATION MANAGED ADVISORY PROGRAM","CALTON & ASSOCIATES, INC.","801-70036",20999
2012064,"APOLLON FINANCIAL'S WRAP FEE PROGRAM","APOLLON FINANCIAL, LLC","801-125787",321217
2011561,"BRENTON POINT SOLUTIONS","BRENTON POINT WEALTH ADVISORS LLC","801-110114",287603
2011300,"MUTUAL ADVISORS, LLC WRAP PROGRAM","MUTUAL ADVISORS, LLC","801-78089",167658
2005551,"ACCURATE WEALTH MANAGEMENT, LLC","ACCURATE WEALTH MANAGEMENT, LLC","801-117600",298137
2011964,"CENTERFIN CAPITAL WRAP FEE PROGRAM","CENTERFIN CAPITAL","801-118859",306461
2012029,"CONVERGENCE FINANCIAL WRAP FEE PROGRAM","CONVERGENCE FINANCIAL","801-116738",304146
2006524,"GRATUS WEALTH ADVISORS WRAP FEE PROGRAM","GRATUS WEALTH ADVISORS LLC","",
2008494,"PORTFOLIO MANAGEMENT ACCOUNT (PMA WRAP)","CAPTRUST","801-62193",175112
2008494,"SEPARATELY MANAGED ACCOUNT (SMA WRAP)","CAPTRUST","801-62193",175112
2003478,"RANDALL & ASSOCIATES WRAP FEE PROGRAM","BENNETT ASSOCIATES WEALTH MANAGEMENT","801-126966",323846
2008562,"BEANSTOX","BEANSTOX","801-112877",291957
2009479,"WRAP FEE PROGRAM","CAPE INVESTMENT ADVISORY","",
2009454,"AIM ETF","LINCOLN INVESTMENT","801-14059",519
2009454,"PREMIER ASSET MANAGEMENT","LINCOLN INVESTMENT","801-14059",519
2009454,"SELECT MANAGER","LINCOLN INVESTMENT","801-14059",519
2009454,"UNIFIED MANAGED ACCOUNT","LINCOLN INVESTMENT","801-14059",519
2009505,"CAAMS STOCK","CAPITAL ANALYSTS","801-74614",162200
2009505,"CAAMS UMA","CAPITAL ANALYSTS","801-74614",162200
2009505,"CAAMS ETF","CAPITAL ANALYSTS","801-74614",162200
2009505,"CAAMS ASSET BUILDER","CAPITAL ANALYSTS","801-74614",162200
2009505,"CAAMS COMPLETE","CAPITAL ANALYSTS","801-74614",162200
