"FilingID","Other Products and Services","Business Name"
1946894,"PROVIDES INSURANCE PRODUCTS AND SERVICES, INCLUDING GENERAL INSURANCE CONSULTING.","FORTRESS INSURANCE BROKERAGE, LLC"
1938999,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH CADARET, GRANT, & CO., INC."
1936043,"SALES OF SECURITIES AND INSURANCE PRODUCTS",""
1943781,"RECOMMENDATION OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1946992,"IN ADDITION TO INVESTMENT ADVICE, WE PROVIDE WEALTH MANAGEMENT SERVICES TO OUR CLIENTS; SUCH AS, WORKING WITH THEIR ESTATE PLANNING ATTORNEYS, BANKERS, INSURANCE AGENTS AND ANSWERING OTHER FINANCIALLY RELATED QUESTIONS.",""
1941090,"THE FIRM IS LICENSED IN THE STATE OF MAINE AS A RESIDENT PRODUCER AGENCY AND IS AUTHORIZED TO OFFER AND SELL LIFE INSURANCE, HEALTH INSURANCE AND VARIABLE INSURANCE CONTRACTS.","THE FIRM ENGAGES IN THE INSURANCE BUSINESS UNDER ITS LEGAL NAME, ALPHA CAPITAL ADVISORS, INC."
1928648,"INSURANCE PRODUCTS AND INSURANCE TRAILS",""
1934933,"GENERAL INSURANCE PRODUCTS AND SERVICES","ACC GENERAL AGENCY"
1947088,"EQUITY, OPTIONS AND FIXED INCOME SECURITIES",""
1946652,"INSURANCE PRODUCTS",""
1947103,"INSURANCE PRODUCTS",""
1927708,"TAX PREPARATION.",""
1943615,"RECOMMENDATION OF COMMISSIONABLE INVESTMENTS AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY; CADARET, GRANT & CO., INC"
1943330,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1938511,"FIXED INSURANCE PRODUCTS","CHRIS BULMAN, INC. DBA BWG INSURANCE AGENCY"
1943211,"EVEREST WEALTH MANAGEMENT PROVIDES WEALTH MANAGEMENT SERVICES TO ITS CLIENTS, INCLUDING BOTH INVESTMENT ADVISORY AND FINANCIAL PLANNING SERVICES.",""
1933128,"NADLER FINANCIAL ASSISTS CERTAIN CLIENTS WITH ESTABLISHMENT AND MAINTENANCE OF SECTION 529 SAVINGS PLANS",""
1942022,"RECOMMENDATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY."
1927216,"TAX, ACCOUNTING AND PAYROLL SERVICES.",""
1942452,"ANALYTICAL SOFTWARE APPLICATIONS; THIRD PARTY VALUATION OF MORTGAGES AND MORTGAGE SERVICING RIGHTS",""
1947162,"GUARDIAN RECOMMENDS PRODUCTS TO SOME CLIENTS WHICH ARE NOT HELD ON AN INVESTMENT ADVISORY PLATFORM.  SUCH PRODUCTS ARE EITHER HELD ON A BROKERAGE PLATFORM OR ARE INSURANCE PRODUCTS HELD BY THE RESPECTIVE INSURANCE CARRIER.",""
1923578,"INSURANCE SALES, TAX PREPARATION, AND ESTATE PLANNING SERVICES.",""
1947004,"IN ITS CAPACITIES AS BROKER-DEALER, FCM, AND INSURANCE AGENCY, THE ADVISER MAY PROVIDE ADVISORY CLIENTS WITH SECURITIES BROKERAGE SERVICES, INVESTMENT BANKING SERVICES, SBL, FUTURES/COMMODITIES TRADING SERVICES AND VARIABLE/FIXED & LIFE INSURANCE PRODUCTS.",""
1947234,"THE FIRM'S INVESTMENT ADVISOR REPRESENTATIVE IS ALSO A LICENSED REAL ESTATE SALESPERSON/ASSOCIATE AND PROVIDES EB-5 IMMIGRANT INVESTOR PROGRAM CONSULTATIONS TO NON-CLIENTS AND ADVISORY CLIENTS.",""
1935382,"BROKER DEALER PRODUCTS AND SERVICES","N/A"
1936598,"LIFE AND LONG-TERM CARE INSURANCE SALES",""
1930544,"IMPLEMENTATION OF INSURANCE SALES; TAX PREPARATION AND BOOKKEEPING SERVICES","INSURANCE SALES ARE IMPLEMENTED AS AN INDIVIDUAL; TAX PREPARATION AND BOOKKEEPING SERVICES ARE IMPLEMENTED THROUGH OUR FIRM."
1936462,"TECHNOLOGY AND OPERATIONS PLATFORM SERVICES",""
1942781,"THE FIRM SERVES AS A THIRD PARTY ADMINISTRATOR FOR PENSION PLANS.","N/A"
1934026,"INSURANCE SERVICES","REDHAWK MARKETING GROUP, INC."
1940022,"INSURANCE PRODUCTS/SERVICES",""
1943478,"INSURANCE SALES",""
1947392,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH LPL FINANCIAL LLC"
1936701,"SOME REPRESENTATIVES OF THE FIRM ARE ALSO LICENSED INDEPENDENT INSURANCE AGENTS AND MAY OFFER INSURANCE PRODUCTS TO CLIENTS.",""
1932210,"INSURANCE PRODUCTS - GENERALLY LIFE INSURANCE WHERE IT IS IN THE BEST INTEREST OF THE CLIENT.",""
1935264,"ASSET QUALITY REVIEW OF MSRS",""
1934847,"IMPLEMENTATION OF INSURANCE SALES.","INSURANCE SALES IMPLEMENTED THROUGH THE INDIVIDUAL."
1932033,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH CETERA ADVISORS, LLC."
1936673,"NAAA LICENSES INDEXES AND THE USE OF ITS INDEXING THAT INCORPORATES NAAA'S PROPRIETARY INVESTMENT METHODOLOGY TO CERTAIN CLIENTS.",""
1928222,"SALE OF COMMISSIONABLE INSURANCE PRODUCTS, LICENSING OF FINANCIAL SOFTWARE","INDIVIDUAL CAPACITY"
1937308,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1935598,"FULL SERVICE BROKER DEALER",""
1937323,"STOCKS, BONDS, ETF'S, OPTIONS, MUTUAL FUNDS, ANNUITIES, LIFE INSURANCE",""
1947415,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1936543,"TAX PREPARATION",""
1938448,"PROVIDE INSURANCE PRODUCTS",""
1936485,"INSURANCE PRODUCTS",""
1947430,"HACKMAN CAPITAL PARTNERS, LLC PROVIDES OPERATING AND MANAGEMENT SERVICES TO THE PROPERTIES IN WHICH IT INVESTS",""
1946091,"INSURANCE PRODUCTS",""
1940845,"AS DISCLOSED IN THE FIRM'S FORM ADV PART 2A (ITEM 4), THE FIRM OFFERS 401(K) PLAN ADMINISTRATIVE SERVICES. THESE SERVICES ARE ADMINISTRATIVE IN NATURE ONLY.",""
1932378,"COMMISSIONABLE INSURANCE AND SECURITIES","CONDUCTED UNDER THE ADVISORS INDIVIDUAL NAME"
1935713,"VFM IS AN INTRODUCING BROKER-DEALER THAT CLEARS THROUGH PERSHING LLC ON A FULLY DISCLOSED BASIS.  VFM IS ALSO AN INSURANCE AGENCY.",""
1937073,"RECOMMENDATION OF INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1931936,"ETZ PROVIDES CUSTODY SOLUTIONS FOR DIGITAL ASSETS THROUGH QUALIFIED CUSTODIAN PARTNERSHIPS.  ENABLE TAX-ADVANTAGED DIGITAL ASSET MANAGEMENT THROUGH SPECIALIZED STRUCTURES.  SUPPORT FOR TOKEN VESTING SCHEDULES AND UNLOCKS.","NA"
1934099,"THE FIRM PERMITS CERTAIN OF ITS EMPLOYEES, IN THEIR INDIVIDUAL CAPACITIES AS INSURANCE AGENTS AND REGISTERED REPRESENTATIVES OF A BROKER-DEALER, TO SELL INSURANCE AND SECURITIES PRODUCTS TO ADVISORY CLIENTS.","SEACREST INVESTMENT MANAGEMENT- SEE ITEM 7 OF ADV1, BROKER-DEALER"
1927891,"INSURANCE OFFERINGS",""
1935171,"RECOMMENDATIONS OF INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1937345,"INSURANCE PRODUCTS - NOT DEEMED TO BE SECURITIES (I.E.; DUAL REGISTRATION PRODUCTS) SUCH AS: LIFE , DISABILITY, LONG TERM CARE, AND CERTAIN ANNUITIES",""
1934967,"TAX PREPARATION; H, L & A INSURANCE",""
1936115,"INSURANCE PRODUCTS (LIFE, DISABILITY, LTC)",""
1933726,"BROKERAGE SERVICES IN CONNECTION WITH SECURITIES TRANSACTIONS",""
1937584,"PAUL WINKLER BOOKS",""
1934674,"JOSHUA SELF IS INDIVIDUALLY LICENSED AS AN INSURANCE AGENT AND MAY OFFER FIXED INSURANCE AND ANNUITY PRODUCTS.  THE FIRM ALSO OFFERS TAX PREPARATION SERVICES FOR CLIENTS.",""
1934776,"INSURANCE PRODUCTS, SECURITIES SALES, TAX SERVICES.","""CHATTERTON TAX"" FOR TAX SERVICES"
1934837,"BROKERAGE SERVICES, CASH MANAGEMENT SERVICES, NEW ISSUE DISTRIBUTION, TRADING, FOREIGN EXCHANGE, ANNUITY AND INSURANCE PRODUCTS, WEALTH PLANNING, RETIREMENT PLAN SERVICES, FIDUCIARY SERVICES, AND BANKING SERVICES PROVIDED BY AFFILIATES.",""
1934828,"MUTUAL FUNDS, VARIABLE LIFE AND ANNUITIES, EQUITY SECURITIES, REITS, LIMITED PARTNERSHIPS, WARRANTS, CORPORATE DEBT SECURITIES, COMMERCIAL PAPER, CERTIFICATES OF DEPOSIT, MUNICIPAL SECURITIES, US GOVERNMENT SECURITIES, AND MORTGAGE BROKERAGE SERVICES.",""
1937099,"VFM IS AN INTRODUCING BROKER-DEALER THAT CLEARS THROUGH PERSHING LLC ON A FULLY DISCLOSED BASIS.  VFM IS ALSO AN INSURANCE AGENCY.",""
1932479,"INSURANCE PRODUCTS",""
1937450,"LEGAL ADVICE.","TERRENCE P. MCHUGH, LLC"
1936939,"LIFE INSURANCE, ANNUITIES, DISABILITY INSURANCE, AND LONG TERM CARE",""
1932243,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY/PURSHE KAPLAN STERLING INVESTMENTS"
1926165,"RECOMMENDATION OF INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1938148,"TAX PLANNING, TAX PREPARATION, AND TRUST ADMINISTRATION SERVICES",""
1934454,"AS DETAILED IN THE FIRM'S DISCLOSURE BROCHURE, CERTAIN FIRM EMPLOYEES MAY OFFER INSURANCE PRODUCTS TO ADVISORY CLIENTS IN THEIR INDIVIDUAL CAPACITIES AS INSURANCE AGENTS OF VARIOUS INSURANCE COMPANIES.",""
1932867,"AS A COMPLEMENT TO OUR INVESTMENT ADVISORY SERVICES WE MAY ALSO PROVIDE FINANCIAL PLANNING SERVICES, TAX PLANNING SERVICES, CHARITABLE GIFT PLANNING, AND OTHER RELATED SERVICES.",""
1928512,"IMPLEMENTATION OF COMMISSIONABLE INSURANCE AND SECURITIES RECOMMENDATIONS","HACKMAN FINANCIAL GROUP, INC (INSURANCE) / INDIVIDUAL CAPACITIES"
1935089,"ADDITIONAL SERVICES MAY INCLUDE ADVICE RELATED TO A CLIENT'S BUSINESS, CASH FLOW, CHARITABLE GIVING,EDUCATION FUNDING, ESTATE PLANNING, LIABILITIES, INSURANCE, INVESTMENTS, RETIREMENT AND TAXES.",""
1935138,"BNYMSC OFFERS SECURITIES AND INSURANCE PRODUCTS TO ITS CLIENTS WHO MAY ALSO BE ADVISORY CLIENTS, AND MAY WHOLESALE MUTUAL FUNDS TO FIRMS THAT ALSO SPONSOR WRAP FEE PROGRAMS FOR WHICH BNYMSC PROVIDES INVESTMENT MANAGEMENT OR ADMINISTRATIVE SERVICES.","BNY MELLON ADVISOR SERVICES, BNY MELLON RETAIL SERVICES, BNY MELLON BROKERAGE SERVICES, BNYM NORTH AMERICA DISTRIBUTION"
1941040,"REGISTRANT'S REPRESENTATIVE IS A LICENSED INSURANCE SUB-PRODUCER AGENT WHO MAY OFFER COMMISSIONED FIXED LIFE INSURANCE PRODUCTS.",""
1937683,"BUSINESS CONSULTING SERVICES TO SMALL BUSINESSES CLIENTS; DUE DILIGENCE AND ADMINISTRATIVE SERVICES FOR ALTERNATIVE INVESTMENTS FOR CLIENTS AND NON CLIENTS; FOR A SEPARATE FEE",""
1936136,"FINABL IS A FINANCIAL EDUCATION TECHNOLOGY PLATFORM. CLIENTS PAY A FIXED MONTHLY MEMBERSHIP FEE TO ACCESS THE FINABL PLATFORM.",""
1925853,"WE PROVIDE FINANCIAL PLANNING SERVICES WHICH MAY INCLUDE TAX AND ESTATE PLANNING, RETIREMENT PLANNING, EDUCATION PLANNING, INVESTMENT PLANNING, AND PREPARATION OF TAX RETURNS.",""
1930520,"FIXED ANNUITIES/VARIABLE ANNUITIES/INSURANCE",""
1927976,"1. FINANCIAL PLANNING SRVCS. 2. MEDIATION/DISPUTE RES. SRVCS RELATED TO DIVORCE, ESTATES, FAMILIES AND CLOSELY-HELD BUS. 3. TAX PREP. SRVCS. 4. BUS. MGMT. SRVCS. 5. REFER TO SCHED D - MISCELLANEOUS FOR INFO ON FRS AND UPTIQ.",""
1933190,"SLK PRIVATE WEALTH MANAGEMENT, LLC IS A DUALLY LICENSED INSURANCE AGENCY",""
1940313,"INSURANCE PRODUCTS","FOCUS POINTE FINANCIAL; WEALTH FOUNDATION SOLUTIONS, LLC"
1934545,"TAX PREPARATION SERVICES",""
1940343,"SECURITIES PRODUCTS AS A REGISTERED BROKER DEALER AND INSURANCE PRODUCTS THROUGH AN AFFILIATED LICENSED INSURANCE AGENCY.",""
1929806,"TAX PREPARATION AND RETIREMENT PLANNING","FINANCIAL ADVISOR NETWORK, INC."
1935131,"JAY COHEN AND DAVID DUNCAN ARE ALSO LICENSED INSURANCE AGENTS AND MAY OFFER INSURANCE PRODUCTS TO THEIR CLIENTS.",""
1941165,"TAX COMPLIANCE, AUDIT ASSISTANCE, ACCOUNTING, TAX PREPARATION",""
1935455,"DENNIS MARINICH II IS A REGISTERED REP AND HAS INSURANCE LICENSES AND AS SUCH MAY SELL COMMISSIONABLE PRODUCTS TO CLIENTS.",""
1941202,"INSURANCE PRODUCTS",""
1929338,"REPRESENTATIVES OF THE FIRM ARE LICENSED INSURANCE AGENTS AND MAY SELL INSURANCE PRODUCTS TO CLIENTS.",""
1941217,"LIFE INSURANCE, LONG TERM CARE INSURANCE, DISABILITY INSURANCE",""
1934815,"OUR FIRM IS ALSO A LICENSED INSURANCE AGENCY. AS SUCH, INSURANCE PRODUCTS MAY BE SOLD BY OUR FIRM TO ADVISORY CLIENTS.",""
1938196,"MR HULTSTROM ENGAGES IN FINCL PLANNING EDUCATION/TRAINING/CONSULTING OF FINCL PROFESSIONALS AS AN INSTRUCTOR & MAY SERVE AS EXPERT WITNESS FOR SECURITIES DISPUTES. HE DEVOTES LESS THAN 5% OF HIS TIME TO THESE ACTIVITIES. THE FIRM RECEIVES THIS COMPENSATION",""
1927380,"TAX RETURN PREPARATION FOR CERTAIN INVESTMENT ADVISORY CLIENTS.",""
1934874,"FAMILY OFFICE SERVICES - BILL PAYING, BOOK KEEPING, RECORD KEEPING, ASSISTANCE WITH BUDGETING AND CASH FLOW MANAGEMENT - FINANCIAL PLANNING AND ASSISTING ENTREPRENEURS WITH SUCCESSION PLANNING",""
1940862,"THROUGH AN INDEPENDENT CONTRACTOR, HEIKE LAW OFFICES LLC, GVA CLIENTS MAY ENTER INTO CERTAIN LEGAL SERVICES AGREEMENTS. CLIENTS MAY ENTER INTO AN AGREEMENT WITH INDEPENDANT CONTRACTOR NORTHPOINT ACCOUNTING & TAX TO RECEIVE ACCOUNTING AND TAX SERVICES.",""
1940877,"LIFE INSURANCE, LONG TERM CARE INSURANCE, DISABILITY INSURANCE",""
1943585,"QBC, INC. DBA EKON BENEFITS PROVIDES RECORD-KEEPING AND THIRD PARTY ADMINISTRATIVE SERVICES TO CLIENTS. MAY ALSO PROVIDED ACTUARIAL SERVICES AS CONTRACTED BY CLIENTS.","QBC, INC. DBA EKON BENEFITS"
1925204,"TERM AND PERMANENT LIFE INSURANCE PRODUCTS AND FIXED ANNUITY PRODUCTS.",""
1940170,"LIFE INSURANCE",""
1936305,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES SAND INVESTMENT PRODUCTS","PERSONAL CAPACITY OF ADVISORY PERSONS"
1944927,"INSURANCE PRODUCTS (FIXED, HEALTH, LIFE INSURANCE, EQUITY INDEXED ANNUITY, FIXED ANNUITY, VARIABLE ANNUITY), COMMISSION BASED INVESTMENT PRODUCTS - LOAD MUTUAL FUNDS, STOCKS, BONDS, ETFS (IN BROKERAGE ACCOUNT), FINANCIAL PLANNING SERVICES, ALTS",""
1929114,"LEGACY PLANNING CONSULTING SERVICES","ARGENTARII LEGACY PLANNING SERVICES"
1942123,"ESTATE PLANNING, TAX PREP, FINANCIAL PLANNING",""
1942137,"CERTAIN REPRESENTATIVES WILL SELL FIXED INSURANCE OR FIXED ANNUITY PRODUCTS AS LICENSED INSURANCE AGENTS.",""
1941608,"DISCRETIONARY ASSET MANAGEMENT SERVICES: PROMETHEUS HAS THE AUTHORITY TO SUPERVISE AND SELECT INVESTMENTS OF AND FOREACH CLIENT'S ACCOUNT IN LINE WITH THE INVESTMENT PROFILE AGREED WITH THE CLIENT AND WITHOUT PRIOR CONSULTATION WITH THE CLIENT.",""
1942164,"THROUGH AN INDEPENDENT CONTRACTOR, HEIKE LAW OFFICES LLC, GVA CLIENTS MAY ENTER INTO CERTAIN LEGAL SERVICES AGREEMENTS. CLIENTS MAY ENTER INTO AN AGREEMENT WITH INDEPENDANT CONTRACTOR NORTHPOINT ACCOUNTING & TAX TO RECEIVE ACCOUNTING AND TAX SERVICES.",""
1942183,"RESEARCH ON PRIVATE EQUITY OPPORTUNITIES IN NORTH AMERICA",""
1942182,"HERBERT J. SIMS CAPITAL MANAGEMENT, INC. IS AN INSURANCE AGENT OFFERING THE FOLLOWING PRODUCTS AND SERVICES;LIFE, FIXED ANNUITY, DISABILITY INSURANCE AND LONG TERM CARE. HJSCM ALSO PROVIDES FINANCIAL PLANNING SERVICES.",""
1943398,"(1) IMPLEMENTATION OF INSURANCE SALES; (2) TAX AND ACCOUNTING SERVICES.","INSURANCE SALES IMPLEMENTED THRU THE INDIVIDUAL; TAX AND ACCOUNTING SERVICES THRU LIFEWORKS TAX SERVICES, LLC AND THRU OUR FIRM."
1934773,"IMPLEMENTATION OF INSURANCE SALES","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL"
1944518,"INSURANCE PRODUCTS",""
1938070,"STOCKS, BONDS, ETF'S, OPTIONS, MUTUAL FUNDS, ANNUITIES, LIFE INSURANCE",""
1939301,"BROKERAGE SERVICES, INSURANCE SERVICES",""
1928448,"COMMISSIONABLE INSURANCE PRODUCTS.",""
1943124,"INSURANCE",""
1942886,"INSURANCE, LONG TERM CARE, TERM INSURANCE, TAX SERVICES",""
1941421,"MUTUAL FUND ADMINISTRATION",""
1947878,"PROVIDE INSURANCE PRODUCTS",""
1947019,"IF CLIENTS HAVE INSURANCE NEEDS, INSURANCE POLICIES ARE SOMETIMES SOLD TO MEET THESE NEEDS.",""
1941801,"VENERABLE INVESTMENT ADVISERS, LLC HAS BEEN APPOINTED TO PROVIDE ADMINISTRATIVE SERVICES TO ITS CLIENT. THE ADVISER FURNISHES, OR ARRANGES FOR OTHERS TO FURNISH, CUSTODIAL, FUND ACCOUNTING, TRANSFER AGENCY AND CERTAIN FUND ADMINISTRATION SERVICES.",""
1942792,"ITEM 6B, OTHER BUSINESS ACTIVITIES SCOTT CONYERS HAS APPROXIMATELY 120 LAYING HENS (PLUS SEVERAL ROOSTERS) AND SELLS EGGS.  SOME INVESTMENT MANAGEMENT CLIENTS ARE ALSO EGG CUSTOMERS.","WAG EGGS, LLC"
1935628,"INSURANCE AGENCY OFFERING INSURANCE PRODUCTS TAX PREPARATION SERVICES","CAPITAL A INSURANCE, LLC CAPITAL A TAX SOLUTIONS, LLC"
1941379,"RECOMMENDATION OF INSURANCE PRODUCTS AND COMMISSIONABLE SECURITIES","INDIVIDUAL CAPACITY."
1925199,"FINANCIAL PLANNING FOR FAMILIES WITH CATASTROPHIC ILLNESS. MIGHT INCLUDE UTILIZING PUBLIC BENEFIT SUCH AS MEDI-CAL.",""
1945210,"OTHER PRODUCTS OR SERVICES THAT MAY BE PROVIDED TO ADVISORY CLIENTS INCLUDE BROKERAGE SERVICES, INVESTMENT BANKING AND LENDING PRODUCTS PROVIDED BY AFFILIATES.",""
1942357,"INSURANCE PRODUCTS",""
1944696,"UPTIQ FACILITATES CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS. DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1940949,"LIFE, LTC, DISABILITY, AND HEALTH INSURANCE",""
1921565,"INSURANCE RELATED FINANCIAL ADVICE; GARTH WILLIAMS NO LONGER RECIEVES COMMISSIONS NOR SOLICITS INSURANCE; TOM CHUN HAS 1 ACTIVE COMMISSION TRAIL BUT NO LONGER SOLICITS",""
1935815,"INCOME TAX RETURN PREPARATION AND DIVORCE FINANCIAL ANALYSIS SERVICES",""
1934991,"FLIA PROVIDES ECONOMIC ANALYSIS AND GENERAL MARKET COMMENTARY ON THE U.S. MARKET, SPECIFICALLY U.S. FINANCIAL MARKETS AND THE US INSURANCE INDUSTRY TO ITS PARENT COMPANY, FUKOKU MUTUAL LIFE INSURANCE. FLIA IS COMPENSATED FOR THESE REPORTS.",""
1941865,"FIXED LIFE INSURANCE PRODUCTS, FIXED ANNUITIES, HEALTH INSURANCE, LTC","N/A"
1938279,"PCI MAY PROVIDE VENDOR SERVICES AS NEEDED TO ASSIST ERISA PLAN SPONSORS TO IDENTIFY AND EVALUATE 3RD-PARTY VENDORS THAT PROVIDE NECESSARY SUPPORT SERVICES TO THE PLAN. PCI'S FEES FOR VENDOR SERVICES ARE SEPARATE AND DISTINCT FROM PCI'S ADVISORY FEES.",""
1938375,"IMPLEMENTATIONS OF COMMISSIONABLE PRODUCTS AND INSURANCE RECOMMENDATIONS.","IMPLEMENTED AS INDIVIDUAL, COMMISSIONABLE SECURITIES THROUGH PKS."
1938007,"REPRESENTATIVES OF THE FIRM MAY BE INDEPENDENT LICENSED INSURANCE AGENTS, AND FROM TIME TO TIME, WILL OFFER CLIENTS ADVICE OR PRODUCTS FROM THOSE ACTIVITIES.",""
1939599,"EQUITY, OPTIONS AND FIXED INCOME SECURITIES",""
1936119,"INSURANCE",""
1944636,"(1) FINANCIAL PLANNING AND/OR CONSULTING SERVICES ON A STAND-ALONE SEPARATE FEE BASIS. (2) PENSION CONSULTING TO COMPANY SPONSORED RETIREMENT PLANS",""
1944761,"IMPLEMENTATIONS OF INSURANCE RECOMMENDATIONS AND REFERRAL OF COMMISSIONABLE SECURITIES","INDIVIDUAL CAPACITY OF ADVISORY PERSONS"
1943355,"OUR SUPERVISED PERSONS ARE LICENSED INSURANCE AGENTS TO SELL LIFE, HEALTH, AND ANNUITY INSURANCE PRODUCTS.",""
1909859,"FLOURISH FINANCIAL LLC FACILITATES CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS.",""
1943876,"SOCIAL SECURITY PLANNING REPORTS & RETIREMENT PLANNING ONLINE COURSE",""
1927828,"LICENSED INSURANCE AGENTS OFFER PRODUCTS AND SERVICES VIA UNAFFILIATED INSURANCE AGENCIES.",""
1947865,"TAX PREPARATION; H, L & A INSURANCE",""
1940985,"INSURANCE",""
1947977,"INSURANCE PRODUCTS",""
1935237,"FIXED LIFE INSURANCE AND DISABILITY INSURANCE, ADVICE RELATING TO 1031 REAL ESTATE TRANSACTIONS",""
1941903,"HAPANOWICZ FINANCIAL SELLS FIXED INSURANCE AND ANNUITIES.",""
1940502,"RECOMMENDATION OF INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1944169,"TAX PREPARATION SERVICES",""
1937546,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES","INDIVIDUAL CAPACITY"
1937945,"INSURANCE PRODUCTS",""
1938747,"MANY OF THE ADVISORS ARE ALSO LICENSED INSURANCE AGENTS AND/OR SECURITIES REGISTERED REPRESENTATIVES.","THE SERVICES ARE PROVIDED UNDER DIFFERENT NAMES AND VARY PER ADVISOR. ALL ADVISERS DECLARE THIS ON THEIR ADV PART 2B, U4 & OBA."
1931280,"PROVIDE INSURANCE SERVICES",""
1942360,"TYLER HANSEN IS A LICENSED MORTGAGE BROKER.  RICHARD ANDERTON IS A LICENSED MORTGAGE BROKER.  TYLER HANSEN, RICHARD ANDERTON AND RYAN ROBERTSON PROVIDE SERVICES RELATED TO SELF-DIRECTED IRAS.","1. SECURITY HOME MORTGAGE, LLC. - MORTGAGE SERVICES 2. RIDGE HOME 3. PROSPER ENTITY, LLC 4. PROSPER WEALTH INSURANCE, LLC"
1940084,"RECOMMENDATIONS OF INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1938660,"OUR INVESTMENT ADVISOR REPRESENTATIVES ARE ALSO REGISTERED REPRESENTATIVES AND OFFER SECURITIES THROUGH UNITED PLANNERS.  MANY OF THE REPRESENTATIVES OF THE FIRM ARE LICENSED INSURANCE AGENTS OFFERING LIFE, HEALTH, DISABILITY INSURANCE PRODUCTS.","SECURITIES AND INSURANCE SALES ARE DONE THROUGH UNITED PLANNERS FINANCIAL SERVICES OF AMERICA, WHICH IS AN UNAFFILIATED COMPANY."
1930276,"TAX PREPARATION IN CONJUNCTION WITH A FINANCIAL PLANNING ENGAGEMENT.","N/A - SAME BUSINESS/NAME - SAGEOAK FINANCIAL, LLC"
1944646,"INSURANCE PRODUCTS AND SERVICES.","GOLDEN RESERVE, LLC"
1944735,"WE OFFER TAX PLANNING SERVICES TO OUR CLIENTS.",""
1936918,"OUR AFFILIATE, FOCUS RISK SOLUTIONS, FACILITATES INSURANCE SOLUTIONS FOR OUR CLIENTS.  UPTIQ FACILITATES CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS.  DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1948395,"TOWNSEND & ASSOCIATES, INC. IS A LICENSED INSURANCE ENTITY IN SEVERAL STATES, WHICH SELLS INSURANCE PRODUCTS.","TOWNSEND"
1948437,"BLACKROCK REALTY ADVISORS, INC. ACTS AS REAL ESTATE INVESTMENT MANAGER FOR INSTITUTIONAL CLIENTS. ITS PRIMARY ACTIVITIES RELATE TO THE ACQUISITION, MANAGEMENT, DISPOSITION OF REAL ESTATE AND REAL ESTATE DEBT INSTRUMENTS FOR ITS CLIENTS.",""
1938538,"AS DETAILED IN THE FIRM'S DISCLOSURE BROCHURE, CERTAIN FIRM EMPLOYEES MAY OFFER INSURANCE PRODUCTS TO ADVISORY CLIENTS IN THEIR INDIVIDUAL CAPACITIES AS INSURANCE AGENTS OF VARIOUS INSURANCE COMPANIES.",""
1940025,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PURSHE KAPLAN STERLING INVESTMENTS"
