"FilingID","Other Products and Services","Business Name"
1992879,"OPPORTUNITY TO PARTICIPATE IN PRIVATE, REAL ESTATE BACKED LOANS FROM TIME-TO-TIME ON A NON-DISCRETIONARY BASIS. COMPENSATION IS PAID TO CALLUNA REAL ESTATE SERVICES FROM A PORTION OF LOAN ORIGINATION FEES PAID BY THE BORROWER.",""
1992889,"INSURANCE PRODUCTS SOLD THROUGH PRINCIPAL LIFE INSURANCE COMPANY.",""
1992907,"INSURANCE PRODUCTS",""
1992912,"PROVIDES RATINGS ON VARIOUS EQUITY SECURITIES.",""
1992918,"TAX CONSULTING AND COMPLIANCE",""
1992930,"SOME REPRESENTATIVES MAY BE REGISTERED REPRESENTATIVES OF A BROKER DEALER AND LICENSED INSURANCE AGENTS.",""
1990521,"ACCOUNTING AND ADMINISTRATIVE SERVICES PROVIDED ONLY TO ADVISORY CLIENTS IN CONNECTION WITH ADVISORY SERVICES.",""
1993457,"SOME ADVISORY AND FINANCIAL PLANNING CLIENTS MAY ELECT TO ACQUIRE CERTAIN INSURANCE COVERAGE VIA OUR AFFILIATE.","ALPHACORE INSURANCE SERVICES, LLC"
1973512,"WHILE NOT A PRINCIPAL BUSINESS, CMIA MAY ALSO PROVIDE CLIENT SERVICE AND FINANCIAL PRODUCT DEVELOPMENT AND SUPPORT INCLUDING INVESTMENT ACCOUNTING AND OTHER ADMINISTRATIVE SERVICES PURSUANT TO A SUB-DELEGATION ARRANGEMENT WITH AMERIPRISE FINANCIAL.",""
1993713,"INSURANCE PRODUCTS",""
1993682,"INSURANCE PRODUCTS THROUGH IARS WHO ARE LICENSED INSURANCE AGENTS.",""
1989542,"INSURANCE PRODUCTS - LIFE, DISABILITY, AND LONG-TERM CARE",""
1989535,"COMMERCIAL MORTGAGE LOAN ORIGINATION AND SERVICING",""
1990119,"INSURANCE RECOMMENDATIONS AND IMPLEMENTATIONS","MARC S. AARONS"
1992625,"ONLINE CASH MANAGEMENT SERVICES",""
1990034,"THE FIRM IS ALSO A REGISTERED BROKER DEALER, AND IN THIS CAPACITY WILL SELL PRODUCTS AND MAY EARN A COMMISSION OR MARKUP. IN ITS CAPACITY AS AN INSURANCE AGENCY THE FIRM WILL ALSO OFFER INSURANCE PRODUCTS.",""
1993150,"THE FIRM IS ALSO A REGISTERED BROKER DEALER, AND IN THIS CAPACITY WILL SELL PRODUCTS AND MAY EARN A COMMISSION OR MARKUP. IN ITS CAPACITY AS AN INSURANCE AGENCY THE FIRM WILL ALSO OFFER INSURANCE PRODUCTS.",""
1993217,"ADVISORY PERSONS MAY SELL INSURANCE PRODUCTS AS APPROPRIATE.  CLIENTS ARE UNDER NO OBLIGATION TO PURCHASE RECOMMENDED PRODUCTS.","INDIVIDUAL CAPACITY/NAMES"
1993236,"INSURANCE PRODUCTS",""
1992852,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1986905,"COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY AND THROUGH LPL FINANCIAL"
1993374,"SOCIAL SECURITY PLANNING REPORTS & RETIREMENT PLANNING ONLINE COURSE",""
1993412,"ANNUITIES AND LIFE INSURANCE",""
1993358,"HSBC SECURITIES (USA) INC.(""HSBC SECURITIES"") SELLS INVESTMENT PRODUCTS AND VARIABLE ANNUITIES AND CAN EARN COMMISSIONS IN ITS CAPACITY AS A BROKER/DEALER. ADDITIONALLY, REPRESENTATIVES OF THE FIRM CAN ENGAGE IN THE SALE OF FIXED ANNUITIES.",""
1987570,"INSURANCE SALES AND TAX AND ACCOUNTING SERVICES","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND TAX AND ACCOUNTING SERVICES THROUGH PRACTICECFO"
1988593,"IMPLEMENTATION OF INSURANCE SALES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL."
1990113,"INSURANCE PRODUCTS",""
1989703,"INSURANCE RECOMMENDATIONS AND IMPLEMENTATIONS","MARC S. AARONS"
1989048,"ACCOUNTING AND TAX SERVICES",""
1990273,"INSURANCE PRODUCTS AND SERVICES.","GOLDEN RESERVE, LLC"
1988549,"LIFE, DISABILITY, AND ANNUITIES",""
1957930,"PARKWAY EMPLOYEES WHO ARE APPROPRIATELY LICENSED MAY OFFER INSURANCE PRODUCTS AND/OR BROKERAGE SERVICES TO ADVISORY CLIENTS. THESE PRODUCTS AND SERVICES ARE PROVIDED THROUGH UNAFFILIATED THIRD PARTIES.",""
1993304,"RECOMMENDATION OF COMMISSIONABLE INVESTMENTS AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY; CADARET, GRANT & CO., INC"
1993525,"CONSULTING SERVICES",""
1993237,"PETERSON WEALTH SERVICES MAY OFFER INSURANCE PRODUCTS TO CLIENTS.",""
1993684,"CERTAIN REPRESENTATIVES WILL SELL FIXED INSURANCE OR FIXED ANNUITY PRODUCTS AS LICENSED INSURANCE AGENTS.",""
1979303,"INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1993766,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1990360,"GENERAL INSURANCE PRODUCTS AND SERVICES","ACC GENERAL AGENCY"
1993825,"FINANCIAL PLANNING SERVICES",""
1992364,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1993879,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1994515,"INSURANCE SERVICES AND TAX SERVICES",""
1993946,"TAX PREPARATION SERVICES; FINANCIAL PLANNING SERVICES",""
1994550,"INSURANCE PRODUCTS",""
1994546,"FIXED, VARIABLE, DISABILITY, HEALTH, LONG TERM CARE AND LIFE INSURANCE PRODUCTS",""
1993502,"PERSONAL WEALTH ORGANIZER (""PWO"") - A FIRM-BRANDED DIGITAL WEALTH MANAGEMENT PORTAL.  THE PWO PROVIDES AN INTERACTIVE WEALTH MANAGEMENT PLATFORM FEATURING AN INTUITIVE INTERFACE, POWERFUL INTEGRATIONS AND MULTIPLE OPTIONS TO MEET OUR CLIENTS' NEEDS.",""
1994696,"INSURANCE AND INVESTMENT PRODUCTS PLAN YOUR FEDERAL RETIREMENT ROUTE TO RETIREMENT BOOK AND PROGRAM SALES","PLAN YOUR FEDERAL RETIREMENT AND FERS ROUTE TO RETIREMENT"
1994719,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH VARIOUS BROKER-DEALERS"
1994760,"INDIVIDUAL PORTFOLIO MGMT, MODEL PORTFOLIO MGMT, THIRD PARTY MGMT, FINANCIAL PLANNING, RETIREMENT PLANNING, PENSION CONSULTING","N/A"
1994764,"OTHER FINANCIAL SERVICES INCLUDING, BUT NOT LIMITED TO, INSURANCE, ETC.",""
1989652,"BAILARD PROVIDES REAL ESTATE SERVICES (SUCH AS IDENTIFYING AND RECOMMENDING POTENTIAL PROPERTY ACQUISITIONS AND DISPOSITIONS, SUPERVISING DAY-TO-DAY PROPERTY MANAGEMENT AND PROVIDING REAL ESTATE RESEARCH) TO A CLIENT THAT IS AN AFFILIATED PRIVATE REIT.",""
1994815,"FOR A COMPLETE DESCRIPTION OF OTHER PRODUCTS AND SERVICES, SEE SCH. D, MISCELLANEOUS.",""
1994844,"NONE",""
1982603,"RECOMMEND INSURANCE PRODUCTS","ONE WEALTH MANAGEMENT FINANCIAL & INSURANCE SERVICES, INC."
1986582,"CERTAIN REPRESENTATIVES WILL SELL FIXED INSURANCE OR FIXED ANNUITY PRODUCTS AS LICENSED INSURANCE AGENTS.",""
1985449,"HEALTH AND LIFE INSURANCE",""
1994950,"TAX PREPARATION SERVICES; FINANCIAL PLANNING SERVICES",""
1982296,"IMPLEMENTATION OF INSURANCE SALES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL."
1985528,"FINANCIAL EDUCATION COURSES",""
1986679,"FOR A COMPLETE DESCRIPTION OF OTHER PRODUCTS AND SERVICES, SEE SCH. D, MISCELLANEOUS.",""
1982116,"TAX PREPARATION",""
1986757,"WE ACT AS LICENSED INSURANCE PRODUCERS, PROVIDING LIFE AND HEALTH INSURANCE AND ANNUITIES.","MARY JANE SULLIVAN DBA MJS INSURANCE SERVICES, LLC."
1983410,"TAX RETURN PREPARATION SERVICES",""
1980631,"INSURANCE RECOMMENDATIONS","IMPLEMENTED AS INDIVIDUAL LICENSEES"
1987945,"SOME IARS ARE ALSO REGISTERED REPRESENTATIVES OF UNITED PLANNERS FINANCIAL SERVICES.  SOME IARS ALSO OFFER TRADITIONAL INSURANCE PRODUCTS.",""
1981117,"INSURANCE PRODUCTS - GENERALLY LIFE INSURANCE WHERE IT IS IN THE BEST INTEREST OF THE CLIENT.",""
1987280,"LIFE INSURANCE",""
1988008,"WE OFFER COMMISSION BASED PRODUCTS THROUGH OUR AFFILIATED BROKER DEALER FIRM.",""
1962077,"FIXED ANNUITIES/VARIABLE ANNUITIES/INSURANCE",""
1988040,"IMPLEMENTATIONS OF INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1988059,"SELLS BOOKS TO CLIENTS AUTHORED BY MR. HECKMAN.  CHARGE FOR PREPARING TAX RETURNS.",""
1987271,"RECOMMENDATION OF INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1988119,"WE OFFER COMMISSION BASED PRODUCTS THROUGH OUR AFFILIATED BROKER DEALER FIRM.",""
1986663,"PLEASE SEE THE ""TYPES OF BUSINESS"" ITEMIZED IN BOFA SECURITIES, INC.'S DETAILED REPORT (FROM THE FIRM'S FORM BD) AVAILABLE ON FINRA'S BROKERCHECK WEBSITE AT HTTPS://BROKERCHECK.FINRA.ORG.",""
1986680,"CERTAIN INVESTMENT ADVISOR REPRESENTATIVES OF THE RIA ALSO SERVE AS REGISTERED REPRESENTATIVES OF A BROKER-DEALER AND/OR SERVE AS LICENSED AGENTS TO SELL INSURANCE PRODUCTS.",""
1986602,"WILSHIRE PROVIDES INVESTMENT ANALYTICS PRODUCTS AND SERVICES.",""
1986744,"TAX PREPARATION SERVICES",""
1986931,"RECOMMEND INSURANCE PRODUCTS","ONE WEALTH MANAGEMENT FINANCIAL & INSURANCE SERVICES, INC."
1986780,"ANZU PARTNERS, LLC ALSO PROVIDES ACCOUNTING/FINANCIAL, HUMAN RESOURCES, BUSINESS DEVELOPMENT, OPERATIONS MANAGEMENT, AND COMMUNICATIONS-RELATED SERVICES TO THE PRIVATE FUNDS IT MANAGES AND OTHER COMPANIES.",""
1986993,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1987009,"RELATED PERSONS MAY BE LICENSED TO SELL PRODUCTS AS REGISTERED REPRESENTATIVES WITH A BROKER-DEALER. RELATED PERSONS MAY ALSO BE LICENSED TO SELL PRODUCTS AS INSURANCE AGENTS.",""
1988129,"INSURANCE PRODUCTS TAX PREPARATION","FAMILY LEGACY TAX SOLUTIONS, LLC"
1988157,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1988176,"INSURANCE PRODUCTS (LIFE AND HEALTH LICENSED)","GARY FRONTERIA"
1988169,"LESKO SECURITIES INC IS A LICENSED AGENT WITH THE NEW YORK STATE DEPARTMENT OF INSURANCE TO SELL LIFE, ACCIDENT/HEALTH AND VARIABLE LIFE/VARIABLE ANNUITIES. LESKO SECURITIES INC DOES NOT SELL LIFE, ACCIDENT/HEALTH INSURANCE BUT MAY SELL VARIABLE ANNUITIES.",""
1992993,"FIXED INSURANCE PRODUCTS","THIRD VIEW RISK, LLC"
1981185,"LIFE, HEALTH AND ACCIDENT, LONG-TERM CARE INSURANCE",""
1986615,"RETIREMENT EDUCATION AND THE FIRM PERMITS CERTAIN OF ITS EMPLOYEES, IN THEIR INDIVIDUAL CAPACITIES AS INSURANCE AGENTS, TO SELL INSURANCE PRODUCTS.",""
1994525,"RECOMMENDATIONS OF COMMISSIONABLE INVESTMENTS AND INSURANCE","INDIVIDUAL NAME / CAPACITY"
1994601,"CERTAIN  REPRESENTATIVES, IN THEIR SEPARATE CAPACITY AS LICENSED  INSURANCE AGENTS MAY SELL FIXED INSURANCE OR ANNUITY PRODUCTS.",""
1994645,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1993288,"FINANCIAL MANAGEMENT INC. IS LICENSED TO SELL INSURANCE PRODUCTS IN THE STATE OF ARKANSAS.",""
1994665,"FINANCIAL PLANNING AND CONSULTING SERVICES.  INSURANCE SERVICES AND IMPLEMENTATION THROUGH AFFILIATES.",""
1976672,"INSURANCE PRODUCTS",""
1985024,"SAME AS 6.B2",""
1987190,"FIXED ANNUITIES AND LIFE INSURANCE PRODUCTS TAX PREPARATION","CA FINANCIAL"
1989038,"COMMISSIONABLE SECURITIES PRODUCTS.","HUNTWICKE SECURITIES LLC."
1989337,"INSURANCE PRODUCTS AND TAX PREPARATION SERVICES","BONFIRE INSURANCE, LLC AND BONFIRE TAX, LLC"
1989633,"OTHER PRODUCTS OR SERVICES THAT MAY BE PROVIDED TO ADVISORY CLIENTS INCLUDE BROKERAGE SERVICES, INVESTMENT BANKING AND LENDING PRODUCTS PROVIDED BY AFFILIATES.",""
1984530,"OUR FIRM ONLY PROVIDES INVESTMENT ADVICE. HOWEVER, PERSONS PROVIDING INVESTMENT ADVICE ON BEHALF OF OUR FIRM, IN THEIR SEPARATE CAPACITY AS AN OUTSIDE BUSINESS ACTIVITY, MAY BE LICENSED AS INDEPENDENT INSURANCE AGENTS.",""
1989326,"CERTAIN REPRESENTATIVES WILL SELL FIXED INSURANCE OR FIXED ANNUITY PRODUCTS AS LICENSED INSURANCE AGENTS.",""
1989840,"INSURANCE SERVICES - LIFE, HEALTH, FIXED",""
1988440,"ADVISORY PERSONS MAY SELL INSURANCE PRODUCTS AS APPROPRIATE.  CLIENTS ARE UNDER NO OBLIGATION TO PURCHASE RECOMMENDED PRODUCTS.","INDIVIDUAL CAPACITY/NAMES"
1989928,"RICHARD MOREY MAY ALSO OFFER INSURANCE SERVICES TO CLIENTS.  ADDITIONALLY, JEFF WARREN OFFERS PRIVATE REITS THROUGH HIS AFFILIATION AS A REGISTERED REPRESENTATIVE OF A BROKER/DEALER (CROWN CAPITAL).","INSURANCE SERVICES OFFERED UNDER SAME NAME."
1989994,"ASSIST CLIENTS IN PURCHASING AND SELLING SECURITIES PRODUCTS.",""
1985343,"IMPLEMENTATIONS OF COMMISSIONABLE INSURANCE AND SECURITIES","INDIVIDUAL CAPACITY OF ADVISORY PERSONS"
1994694,"TAX PREPARATION SERVICES","COMPREHENSIVE TAX SERVICES LLC"
1990163,"MML INVESTMENT ADVISERS PROVIDES GENERAL ADMINISTRATIVE SERVICES TO THE MASSMUTUAL FUNDS, INCLUDING THROUGH SUB-ADMINISTRATION ARRANGEMENTS WITH MASSMUTUAL AND AN UNAFFILIATED SERVICE PROVIDER.",""
1989697,"DBA YELLOWWOOD: LICENSED INSURANCE AGENTS OFFER PRODUCTS AND SERVICES VIA UNAFFILIATED BROKER DEALER.  REGISTERED REPRESENTATIVES OFFER PRODUCTS AND SERVICES VIA UNAFFILIATED BROKER DEALER.","REGISTERED REPRESENTATIVES OF APW CAPITAL, INC."
1989766,"IMPLEMENTATIONS OF COMMISSIONABLE SECURITIES AND INSURANCE RECOMMENDATIONS","INDIVIDUAL CAPACITY OF ADVISORY PERSONS / ALERA GROUP"
1989789,"SOME IARS SELL INSURANCE PRODUCTS TO CLIENTS  SOME IARS SELL TAX SERVICES","TAX SERVICES OFFERED THROUGH HASENBERG TAX SERVICES, INC."
1991756,"THE KICK-START PROGRAM IS ACTUALLY ADVICE AS WE DO NOT HAVE SUPPORT MATERIALS FOR IT.  THE KICK-START PROGRAM IS $500 AND IS A 12 STEP PROGRAM THAT IS SELF DIRECTED BY THE CLIENT.  WE ARE ALSO AVAILABLE TO ANSWER ANY QUESTIONS OR GIVE ADVICE AT ANY TIME.",""
1989402,"SAME AS 6(B)(2)",""
1988554,"IMPLEMENTATION OF INSURANCE SALES.","INSURANCE SALES, IMPLEMENTED THROUGH THE INDIVIDUAL"
1984620,"REGISTERED INSURANCE AGENCY WITH THE STATE - PROVIDES INSURANCE SERVICES.","FPG RISK MANAGEMENT SOLUTIONS, LLC"
1988862,"AS A REGISTERED BROKER-DEALER, THE FIRM OFFERS GENERAL SECURITIES PRODUCTS SUCH AS MUTUAL FUNDS, VARIABLE INVESTMENT PRODUCTS, MUNICIPAL SECURITIES, EQUITIES, FIXED INCOME PRODUCTS, AND INSURANCE PRODUCTS.","COREBRIDGE FINANCIAL"
1988996,"INSURANCE PRODUCTS",""
1988540,"WE OFFER FINANCIAL PLANNING CONSULTING SERVICES AS OUTLINED IN OUR DISCLOSURE BROCHURE.",""
1990558,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH LPL FINANCIAL, LLC."
1982437,"FINANCIAL PLANNING SERVICES, PHILANTHROPY, FAMILY GOVERNANCE",""
1992049,"INSURANCE PRODUCTS.",""
1988391,"LIFE INSURANCE AND IMMEDIATE OR FIXED ANNUITIES",""
1983672,"INSURANCE PRODUCTS",""
1983820,"BILL-PAY SERVICES TAX COMPLIANCE SERVICES RETIREMENT SERVICES INSURANCE SOLUTIONS BUSINESS CONSULTING SERVICES PAYROLL SERVICES PROPERTY MANAGEMENT SERVICES",""
1990013,"CASH MANAGEMENT SERVICES",""
1993169,"AFFILIATES OF WEALTHCARE ASSET MANAGEMENT, LLC SELL INSURANCE PRODUCTS AND TAX STRATEGY CONSULTING TO ADVISORY CLIENTS.","AMERICAN TAX STRATEGIES, LLC"
1993122,"INSURANCE","CONFIDENCE WEALTH INSURANCE SOLUTIONS LLC & CONFIDENCE LIFE INSURANCE SOLUTIONS"
1993517,"THE REGISTRANT SERVES AS BOTH INVESTMENT ADVISER AND ADMINISTRATOR TO THE CAVANAL HILL FUNDS AND RECEIVES FEES FOR THESE SERVICES.",""
1992752,"LPL ACTS AS A BROKER-DEALER TO ADVISORY CLIENTS AND SELLS SECURITIES AND BROKERAGE SERVICES AS A BROKER-DEALER TO ADVISORY CLIENTS. LPL MAY SELL INSURANCE PRODUCTS TO CUSTOMERS WHO ARE ALSO ADVISORY CLIENTS OF LPL.",""
1987625,"FINANCIAL PLANNING",""
1989850,"INSURANCE PRODUCTS",""
1992213,"BREWSTER FINANCIAL PLANNING LLC MAY PROVIDE CLIENTS WITH FINANCIAL PLANNING SERVICES.",""
1991991,"TAX PREPARATION SERVICES","COMPREHENSIVE TAX SERVICES LLC"
1992255,"THE ADVISER PROVIDES A BROAD RANGE OF RISK MANAGEMENT, INVESTMENT ACCOUNTING, AND TRADE PROCESSING TOOLS TO A VARIETY OF CLIENTS.","BLACKROCK SOLUTIONS"
1992371,"REPRESENTATIVES OF THE FIRM MAY ALSO BE LICENSED INSURANCE AGENTS AND SELL FIXED INSURANCE PRODUCTS TO CLIENTS.",""
1987619,"RECOMMENDATION OF INSURANCE PRODUCTS.","INDIVIDUAL CAPACITY."
1987646,"THURSTON SPRINGER ADVISORS WILL OFFER INSURANCE PRODUCTS TO CLIENTS AND WILL REFER BROKERAGE BUSINESS TO THURSTON SPRINGER FINANCIAL",""
1987470,"FINANCIAL PLANNING SERVICES; FOR CERTAIN LEGACY CLIENTS BUSINESS AND/OR REAL ESTATE COACHING SERVICES; TAX PREPARATION AND TAX PLANNING",""
1987519,"IAR'S OF THE FIRM MAY SELL INSURANCE PRODUCTS  AND RECEIVE COMPENSATION.",""
1987690,"WE ARE ALSO LICENSED INSURANCE BROKERS, PROVIDING LIFE, DISABILITY, LONG-TERM CARE INSURANCE, AND EMPLOYEE BENEFITS.","CAPITAL INDEPENDENT INSURANCE SERVICES, LLC"
1987736,"IN ADDITION TO PROVING INVESTMENT ADVISORY SERVICES TO ITS CLIENTS, REGISTRANT ALSO PROVIDES CERTAIN ADMINISTRATIVE AND OTHER SERVICES TO ITS REGISTERED INVESTMENT COMPANY CLIENTS.",""
1987740,"MICHAEL MCCRACKEN IS ALSO LICENSED TO SELL, FOR SALES COMMISSIONS, INSURANCE PRODUCTS.",""
1987815,"WE OFFER FINANCIAL PLANNING CONSULTING SERVICES AS OUTLINED IN OUR DISCLOSURE BROCHURE.",""
1987866,"WE OFFER FAMILY OFFICE SERVICES OVERSEEING CLIENT'S ASSETS, BUSINESSES, DEVELOP TAX STRATEGIES, PHILANTHROPY GOALS, ESTATE PLANNING, & CREATING CONSOLIDATED REPORTS. WE SERVE AS GP/MANAGER OF SPVS. AS OF 2024, WE HAVE A REG INSURANCE AGENT.",""
1987602,"NONE",""
1987677,"WE PROVIDE MARKET RESEARCH TO INSTITUTIONAL CLIENTS.",""
1977634,"TAX PREPARATION",""
1988501,"BLUE VISTA MAY PROVIDE CAPITAL PLACEMENT SERVICES RELATING TO THE ACQUISITION OF INTERESTS IN UNDERLYING FUND INVESTMENTS HOLDING REAL ESTATE.",""
1988993,"FAMILY OFFICE SERVICES.",""
1987729,"FAMILY OFFICE SERVICES, REAL ESTATE MANAGEMENT, FINANCIAL PLANNING, FOUNDATION ADMINISTRATION & PHILANTHROPY GUIDANCE, MISSION & EDUCATION CONCIERGE SERVICES",""
1967429,"STOCKS, WARRANTS, BONDS, INSURANCE PRODUCTS, OPTIONS, MUTUAL FUNDS, INTEREST IN PARTNERSHIPS, INVESTED IN REAL ESTATE","1DB ASSET MANAGEMENT"
1989073,"TAX RETURN PREPARATION AND FILING",""
1989129,"(1) ADULT RETIREMENT EDUCATION COURSES","(1) RETIREMENT COURSE DEPARTMENT"
1989015,"INVESTMENT REPORTING SERVICES, INVESTMENT ADMINISTRATIVE SERVICES.",""
1987827,"LIFE INSURANCE PRODUCTS, HEALTH AND DISABILITY COVERAGES, AND ANNUITIES MAY BE SOLD TO CLIENTS BY THE FIRM'S ASSOCIATED PERSONS IN THEIR INDIVIDUAL CAPACITIES AS LICENSED INSURANCE PRODUCERS.","INSURANCE PRODUCTS MAY BE PROVIDED BY THE FIRM'S ASSOCIATED PERSONS IN THEIR NAMES AWAY FROM THE FIRM."
1989619,"REPRESENTATIVES OF THE FIRM ARE ALSO LICENSED INSURANCE AGENTS OR REGISTERED REPRESENTATIVES AND MAY OFFER INSURANCE PRODUCTS OR SECURITIES TO CLIENTS.",""
1988623,"SALE OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1989891,"SECURITIES PRODUCTS AS A REGISTERED BROKER DEALER AND INSURANCE PRODUCTS THROUGH AN AFFILIATED LICENSED INSURANCE AGENCY.",""
1988464,"FINANCIAL WELLNESS TOOLS",""
1989921,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1988361,"INSURANCE PRODUCTS","PRODUCTS ARE SOLD UNDER THE SEPARATE INDIVIDUAL CAPACITIES OF CERTAIN INSURANCE A LICENSED PERSONS."
1989627,"TAX PREPARATION AND ESTATE PLANNING.",""
1990028,"WE ENGAGE IN A SUITE OF TAX PLANNING AND SERVICES INCLUDING: INDIVIDUAL TAX PLANNING AND PREPARATION BUSINESS TAX PLANNING AND COMPLIANCE CORPORATE TAX RETURNS TAX CONSULTING  TAX COMPLIANCE REVIEW TAX RESOLUTION REPRESENTATION",""
1988519,"INSURANCE PRODUCTS",""
1987640,"TAX RETURN PREPARATION SERVICES",""
1987766,"SOME IARS ARE ALSO REGISTERED REPRESENTATIVES OF UNITED PLANNERS FINANCIAL SERVICES.  SOME IARS ALSO OFFER TRADITIONAL INSURANCE PRODUCTS.",""
1987783,"N/A - NO OTHER PRODUCTS OR SERVICES SOLD OUTSIDE OF INVESTMENT ADVISORY SERVICES.","N/A"
1987927,"INSURANCE PRODUCTS SUCH AS LIFE, DISABIILTY, AND FIXED ANNUITIES.",""
1986983,"INSURANCE PRODUCTS, LIFE INSURANCE AND ANNUITIES",""
1988494,"OUTSIDE INSURANCE, SELLING AND SERVICING FIXED INSURANCE PRODUCTS SUCH AS TERM LIFE INSURANCE, DISABILITY INSURANCE, LONG TERM CARE INSURANCE, CRITICAL ILLNESS INSURANCE AND EXECUTIVE COMPENSATION BENEFITS THROUGH VARIOUS CARRIERS",""
1988507,"IMPLEMENTATIONS OF COMMISSIONABLE SECURITIES INSURANCE RECOMMENDATIONS","INSURANCE PRODUCTS MAY BE OFFERED THROUGH TIMOTHY C. WITHERS AS AN INDEPENDENT LICENSED INSURANCE AGENT."
1990091,"INSURANCE PRODUCTS AND INSURANCE TRAILS",""
1990103,"PROVIDE INSURANCE PROVIDE TAX PREPARATION SERVICES","PRICE FINANCIAL GROUP ACCOUNTING & TAX, LLC"
1990112,"CONSULTING","FORSYTH STREET ADVISORS LLC FORSYTH STREET AFFORDABLE HOUSING LLC FORSYTH STREET RENEWABLES 1 LLC"
1990101,"UPTIQ AND FOCUS RISK SOLUTIONS - DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1990169,"INSURANCE SALES BILL PAY",""
1991998,"PETER ZEULI IS A LICENSED INSURANCE BROKER.  HE ENGAGES IN THE SALE OF LIFE INSURANCE AND ANNUITIES FOR WHICH HE RECEIVES A COMMISSION AFTER THE SUCCESSFUL PLACEMENT OF SUCH POLICES AND/OR PRODUCTS.",""
1992021,"INSURANCE PRODUCTS",""
1992091,"IMPLEMENTATION OF INSURANCE SALES","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL OR CUTTERINSURE, INC."
1987993,"FAMILY OFFICE SERVICES",""
1987295,"IMPLEMENTATION OF INSURANCE SALES","INDIVIDUAL CAPACITY"
1988705,"NONE",""
1975812,"INSURANCE PRODUCTS MAY ALSO BE OFFERED TO CLIENTS.",""
1990126,"IMPLEMENTATION OF INSURANCE SALES","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL OR CUTTERINSURE, INC."
1986633,"IN ADDITION TO ADVISORY SERVICES, PARNASSUS INVESTMENTS RECEIVES COMPENSATION FROM PROVIDING FUND ADMINISTRATION SERVICES TO THE PARNASSUS FUNDS.",""
1987028,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1987072,"THE FIRM IS ALSO A REGISTERED BROKER DEALER, AND IN THIS CAPACITY WILL SELL PRODUCTS AND MAY EARN A COMMISSION OR MARKUP. IN ITS CAPACITY AS AN INSURANCE AGENCY THE FIRM WILL ALSO OFFER INSURANCE PRODUCTS.",""
1987081,"THE FIRM IS ALSO A REGISTERED BROKER DEALER, AND IN THIS CAPACITY WILL SELL PRODUCTS AND MAY EARN A COMMISSION OR MARKUP. IN ITS CAPACITY AS AN INSURANCE AGENCY THE FIRM WILL ALSO OFFER INSURANCE PRODUCTS.",""
