"FilingID","Wrap Fee Program","Sponsor","Sponsor SEC File Number","Sponsor CRD Number"
1939571,"OPS","ORION PORTFOLIO SOLUTIONS, LLC","801-61964",125446
1939571,"3RD PARTY MODEL PLATFORM","ORION PORTFOLIO SOLUTIONS, LLC","801-57265",107975
1939571,"PREMIUM ACCESS STRATEGIES (PAS)","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1939571,"MANAGER MARKETPLACE","CHARLES SCHWAB & CO., INC.","801-29938",5393
1939571,"CONNECT","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1939571,"CITIZENS ADVISORY CONNECT","SIGFIG WEALTH MANAGEMENT LLC","801-72762",158823
1939571,"MERRILL LYNCH INVESTMENT ADVISORY PROGRAM","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1939571,"MANAGED ACCOUNT ACCESS","CHARLES SCHWAB & CO., INC.","801-29938",5393
1939571,"VICUS CAPITAL, INC.","VICUS CAPITAL, INC.","801-60628",116021
1939571,"KALOS PLATFORM","KALOS MANAGEMENT","801-65182",133025
1939571,"GUIDED PORTFOLIOS","ASSETMARK, INC.","801-56323",109018
1939571,"MANAGED ACCOUNT SELECT","CHARLES SCHWAB & CO., INC.","801-29938",5393
1939571,"MODEL ALLOCATIONS PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1939571,"GWN PREMIER SELECT PROGRAM","GWN SECURITIES INC.","801-62547",128929
1939571,"MANAGED CONNECT","BNY ADVISORS","801-52378",106108
1939571,"MODEL ALLOCATIONS PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1939571,"MODEL PORTFOLIO MANAGEMENT PLATFORM","RONALD BLUE & CO., LLC","801-18423",104605
1939571,"COMMONWEALTH","COMMONWEALTH FINANCIAL NETWORK","801-41541",8032
1939571,"CONSULTING SERVICES","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1939571,"PERSHING DYNASTY","PERSHING ADVISOR SOLUTIONS LLC","8-47425",36671
1939571,"PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS","801-57434",11025
1939571,"MANAGED ACCOUNT LINK PROGRAM","BNY ADVISORS","801-52378",106108
1939571,"MANAGED ACCOUNT COMMAND PLATFORM","BNY ADVISORS","801-52378",106108
1939571,"THIRD PARTY MODELS PROGRAM","ENVESTNET PMC","801-57260",111694
1939571,"PERSONALIZED UNIFIED MANAGED ACCOUNT","WELLS FARGO ADVISORS","801-57434",11025
1939571,"SMARTX","SMARTX ADVISORY SOLUTIONS","801-110681",167966
1939571,"PERSHING DYNASTY","PERSHING ADVISOR SOLUTIONS LLC","8-47425",36671
1939571,"CLASSICS","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1939571,"CONNECT","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1939571,"ADVISORY SOLUTIONS UNIFIED MANAGED ACCOUNT PROGRAM","EDWARD JONES","801-3297",250
1939571,"CONSULTING & EVALUATION SERVICES (CES)","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1939571,"SEPARATELY MANAGED ACCOUNTS (""SMA"")","ENVESTNET PMC","801-57260",111694
1939571,"MANAGED 360 PROGRAM","BNY ADVISORS","801-52378",106108
1939571,"PNC AMG TACTICAL ALLOCATION PORTFOLIOS","PNC ASSET MANAGEMENT GROUP","",
1939571,"MODEL PORTFOLIO MANAGEMENT PLATFORM","RONALD BLUE & CO., LLC","801-18423",104605
1939571,"DUAL CONTRACT MANAGED ACCOUNT PROGRAM","ROBERT W. BAIRD & CO. INCORPORATED","801-7571",8158
1939571,"PORTFOLIO SELECT UMA","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1939571,"KALOS PLATFORM","KALOS MANAGEMENT","801-65182",133025
1939571,"MANAGED ACCOUNT ACCESS","CHARLES SCHWAB & CO., INC.","801-29938",5393
1939571,"GOALS-BASED PORTFOLIO SOLUTIONS (""GPS"") PROGRAM","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1939571,"UNIFIED MANAGED ACCOUNT (""UMA"")","ENVESTNET PMC","801-57260",111694
1939571,"SEPARATE ACCOUNT NETWORK","FIDELITY BROKERAGE SERVICES LLC","8-23292",7784
1939571,"MANAGED ACCOUNT PROGRAM","RBC CAPITAL MARKETS, LLC","801-13059",31194
1939571,"SEI MANAGED ACCOUNT SOLUTIONS (""MAS"")","SEI INVESTMENTS MANAGEMENT CORP","801-24593",105146
1939571,"LOCKWOOD SPONSORED PROGRAM","BNY ADVISORS","801-52378",106108
1939571,"CUSTOM ADVISORY PORTFOLIO (CAP)","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1939571,"RISKPRO","PACIFIC FINANCIAL GROUP, LLC","801-68318",143041
1939571,"MANAGER SELECT","LPL FINANCIAL LLC","801-10970",6413
1939571,"MANAGER MARKETPLACE","CHARLES SCHWAB & CO., INC.","801-29938",5393
1939571,"PERSONALIZED UNIFIED MANAGED ACCOUNT","WELLS FARGO ADVISORS","801-57434",11025
1939571,"SEPARATE ACCOUNT EXCHANGE","TD AMERITRADE CLEARING, INC.","8-16335",5633
1939571,"PORTFOLIO ADVISORY SERVICES","FIDELITY INVESTMENTS MONEY MANAGEMENT, INC.","801-34590",108252
1939571,"DAVIDSON MANAGED ASSETS SEPARATE ACCOUNT MANAGEMENT PROGRAM","D.A. DAVIDSON & CO.","801-45761",199
1939571,"ADVISORY SOLUTIONS UNIFIED MANAGED ACCOUNT PROGRAM","EDWARD JONES","801-3297",250
1939571,"MANAGED ACCOUNT SOLUTIONS (""MAS"")","FIDELITY BROKERAGE SERVICES LLC","8-23292",7784
1939571,"INVESTMENT CONSULTING SOLUTIONS (ICS)","J.P. MORGAN INVESTMENT MANAGEMENT INC.","801-21011",107038
1939571,"RBC TOTAL PORTFOLIO","RBC CAPITAL MARKETS, LLC","801-13059",31194
1939571,"UNIFIED OVERLAY MANAGEMENT PROGRAM (""UOMP"")","FDX ADVISORS, INC.","801-29775",104601
1939571,"MERRILL LYNCH STRATEGIC PORTFOLIO ADVISOR SERVICE","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1939571,"UBS STRATEGIC WEALTH PORTFOLIOS","UBS FINANCIAL SERVICES INC.","801-7163",8174
1939571,"STIFEL OPPORTUNITY PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1939571,"VICUS CAPITAL, INC.","VICUS CAPITAL, INC.","801-60628",116021
1939571,"PRIVATE INVESTORS","BLACKROCK INVESTMENT MANAGEMENT, LLC","801-56972",108928
1939571,"FIDUCIARY SERVICES PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1939571,"MANAGED ACCOUNT PROGRAM","SIMPLICITY SOLUTIONS, LLC","801-81008",175009
1939571,"PNC AMG MANAGED ACCOUNT","PNC ASSET MANAGEMENT GROUP","",
1939571,"STIFEL OPPORTUNITY PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1939571,"SMARTX","SMARTX ADVISORY SOLUTIONS","801-110681",167966
1939571,"CONSULTING SOLUTIONS","RBC CAPITAL MARKETS, LLC","801-13059",31194
1939571,"MERRILL LYNCH INVESTMENT ADVISORY PROGRAM","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1939571,"FLEXIBLE UNIFIED MANAGED ACCOUNT (""FLEX UMA"")","BNY ADVISORS","801-52378",106108
1939571,"MANAGED ACCOUNT PLATFORM (""MAP"")","HANLON INVESTMENT MANAGEMENT, INC.","801-60889",118851
1939571,"DUAL CONTRACT MANAGED ACCOUNT PROGRAM","ROBERT W. BAIRD & CO. INCORPORATED","801-7571",8158
1939571,"DYNAMIC ALLOCATION PORTFOLIOS - UMA PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1939571,"VESTMARK MANAGER MARKETPLACE","VESTMARK ADVISORY SOLUTIONS, INC.","801-114077",221518
1939571,"MERRILL LYNCH CONSULTS SERVICE","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","",
1939571,"MANAGED ACCOUNT ADVISOR PROGRAM","BNY ADVISORS","801-52378",106108
1939571,"MANAGED ACCOUNT COMMAND PLATFORM","BNY ADVISORS","801-52378",106108
1939571,"MANAGED 360 PROGRAM","BNY ADVISORS","801-52378",106108
1939571,"MAPS THIRD PARTY STRATEGIES","MORGAN STANLEY","801-70103",149777
1939571,"FARTHER FINANCE ADVISORS, LLC","FARTHER","801-116721",302050
1939571,"MERRILL LYNCH STRATEGIC PORTFOLIO ADVISOR SERVICE","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1939571,"SEPARATE ACCOUNT NETWORK","FIDELITY BROKERAGE SERVICES LLC","8-23292",7784
1939571,"FREEDOM UMA","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1939571,"GWN PREMIER SELECT PROGRAM","GWN SECURITIES INC.","801-62547",128929
1939571,"SELECT SEPARATE ACCOUNT","AMERIPRISE FINANCIAL SERVICES, LLC","801-28543",6363
1939571,"BETTERMENT RETAIL PLATFORM, BETTERMENT FOR BUSINESS PLATFORM, BETTERMENT FOR ADVISORS PLATFORM","BETTERMENT","801-70171",149117
1939571,"CLIENT DIRECTED UNIFIED MANAGED ACCOUNT (""CDUMA"")","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1939571,"SELECT UMA PROGRAM","MORGAN STANLEY","801-70103",149777
1939571,"MERRILL LYNCH UNIFIED MANAGED ACCOUNT","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","",
1939571,"MANAGED CONNECT","BNY ADVISORS","801-52378",106108
1939571,"CONNECT","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1939571,"PORTFOLIO SELECT UMA","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1939571,"RISKPRO","PACIFIC FINANCIAL GROUP, LLC","801-68318",143041
1939571,"MANAGER MARKETPLACE","CHARLES SCHWAB & CO., INC.","801-29938",5393
1939571,"SEI MANAGED ACCOUNT SOLUTIONS (""MAS"")","SEI INVESTMENTS MANAGEMENT CORP","801-24593",105146
1939571,"MODEL WEALTH PORTFOLIOS","LPL FINANCIAL LLC","801-10970",6413
1939571,"SEPARATELY MANAGED ACCOUNTS (""SMA"")","ENVESTNET PMC","801-57260",111694
1939571,"THIRD PARTY MODELS PROGRAM","ENVESTNET PMC","801-57260",111694
1939571,"FREEDOM UMA","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1939571,"MANAGED ACCOUNTS CONSULTING (""MAC"")","UBS FINANCIAL SERVICES INC.","801-7163",8174
1939571,"UBS STRATEGIC WEALTH PORTFOLIOS","UBS FINANCIAL SERVICES INC.","801-7163",8174
1939571,"SELECTS PORTFOLIO SOLUTIONS PLATFORM (""SPS"")","U.S. TRUST","",
1939571,"FIDUCIARY SERVICES PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1939571,"STRATIS","J.P. MORGAN INVESTMENT MANAGEMENT INC.","801-21011",107038
1939571,"CITIZENS ADVISORY CONNECT","SIGFIG WEALTH MANAGEMENT LLC","801-72762",158823
1939571,"SEI MANAGED ACCOUNT SOLUTIONS (""MAS"")","SEI INVESTMENTS MANAGEMENT CORP","801-24593",105146
1939571,"MERRILL LYNCH INVESTMENT ADVISORY PROGRAM","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1939571,"PMC GUIDED PORTFOLIOS","ENVESTNET PMC","801-57260",111694
1939571,"RBC TOTAL PORTFOLIO","RBC CAPITAL MARKETS, LLC","801-13059",31194
1939571,"LOCKWOOD SPONSORED PROGRAM","BNY ADVISORS","801-52378",106108
1939571,"MANAGED ACCOUNT SOLUTIONS (""MAS"")","FIDELITY BROKERAGE SERVICES LLC","8-23292",7784
1939571,"SOWELL APPROVED SOLUTIONS","SOWELL MANAGEMENT","801-63991",127145
1939571,"ETRADE MODEL PLATFORM","E*TRADE CAPITAL MANAGEMENT, LLC","801-58085",42159
1939571,"3RD PARTY MODEL PLATFORM","ORION PORTFOLIO SOLUTIONS, LLC","801-57265",107975
1939571,"MODEL WEALTH PORTFOLIOS","LPL FINANCIAL LLC","801-10970",6413
1939571,"MANAGED ACCOUNT ACCESS","CHARLES SCHWAB & CO., INC.","801-29938",5393
1939571,"PIONEER/COMPASS","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1939571,"MANAGED ACCOUNT PLATFORM (""MAP"")","HANLON INVESTMENT MANAGEMENT, INC.","801-60889",118851
1939571,"DAVIDSON MANAGED ASSETS SEPARATE ACCOUNT MANAGEMENT PROGRAM","D.A. DAVIDSON & CO.","801-45761",199
1939571,"MANAGED ACCOUNT PROGRAM","RBC CAPITAL MARKETS, LLC","801-13059",31194
1939571,"FARTHER FINANCE ADVISORS, LLC","FARTHER","801-116721",302050
1939571,"CONSULTING & EVALUATION SERVICES (CES)","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1939571,"DYNAMIC ALLOCATION PORTFOLIOS - UMA PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1939571,"OUTSIDE MONEY MANAGER PROGRAM (""OSM"")","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1939571,"MANAGER SELECT","LPL FINANCIAL LLC","801-10970",6413
1939571,"MODEL ALLOCATIONS PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1939571,"MERRILL LYNCH CONSULTS SERVICE","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","",
1939571,"CONSULTING SOLUTIONS","RBC CAPITAL MARKETS, LLC","801-13059",31194
1939571,"MERRILL LYNCH STRATEGIC PORTFOLIO ADVISOR SERVICE","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1939571,"CONSULTING AND EVALUATION SERVICES PROGRAM","MORGAN STANLEY","801-70103",149777
1939571,"PIONEER/COMPASS","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1939571,"PNC AMG TACTICAL ALLOCATION PORTFOLIOS","PNC ASSET MANAGEMENT GROUP","",
1939571,"STRATIS","J.P. MORGAN INVESTMENT MANAGEMENT INC.","801-21011",107038
1939571,"AMPLIFY","ASHTON THOMAS PRIVATE WEALTH","801-71512",153902
1939571,"CLASSICS","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1939571,"THIRD PARTY MODELS PROGRAM","ENVESTNET PMC","801-57260",111694
1939571,"COMMONWEALTH","COMMONWEALTH FINANCIAL NETWORK","801-41541",8032
1939571,"SOWELL APPROVED SOLUTIONS","SOWELL MANAGEMENT","801-63991",127145
1939571,"GUIDED PORTFOLIOS","ASSETMARK, INC.","801-56323",109018
1939571,"DAVIDSON MANAGED ASSETS SEPARATE ACCOUNT MANAGEMENT PROGRAM","D.A. DAVIDSON & CO.","801-45761",199
1939571,"UNIFIED MANAGED ACCOUNT (""UMA"")","ENVESTNET PMC","801-57260",111694
1939571,"MANAGED ACCOUNTS CONSULTING (""MAC"")","UBS FINANCIAL SERVICES INC.","801-7163",8174
1939571,"ACCESS","UBS FINANCIAL SERVICES INC.","801-7163",8174
1939571,"SELECTS PORTFOLIO SOLUTIONS PLATFORM (""SPS"")","U.S. TRUST","",
1939571,"SEPARATELY MANAGED ACCOUNTS (""SMA"")","ENVESTNET PMC","801-57260",111694
1939571,"MANAGED ACCOUNT SELECT","CHARLES SCHWAB & CO., INC.","801-29938",5393
1939571,"EQIS PLATFORM","FREEDOM INVESTMENT MANAGEMENT, INC.","801-68642",126052
1939571,"PERSHING DYNASTY","PERSHING ADVISOR SOLUTIONS LLC","8-47425",36671
1939571,"CLASSICS","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1939571,"SELECT UMA PROGRAM","MORGAN STANLEY","801-70103",149777
1939571,"MERRILL LYNCH UNIFIED MANAGED ACCOUNT","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","",
1939571,"CONSULTING SERVICES","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1939571,"3RD PARTY MODEL PLATFORM","ORION PORTFOLIO SOLUTIONS, LLC","801-57265",107975
1939571,"PERSONALIZED UNIFIED MANAGED ACCOUNT","WELLS FARGO ADVISORS","801-57434",11025
1939571,"MAPS THIRD PARTY STRATEGIES","MORGAN STANLEY","801-70103",149777
1939571,"CLIENT DIRECTED UNIFIED MANAGED ACCOUNT (""CDUMA"")","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1943034,"RPS WRAP FEE PROGRAM","RETIREMENT PLANNING SOLUTIONS, LLC","801-119926",311575
1940075,"MUTUAL ADVISORS, LLC WRAP PROGRAM","MUTUAL ADVISORS, LLC","801-78089",167658
1939664,"TD AMERITRADE","TD AMERITRADE, INC.","801-60469",7870
1939664,"INDEPENDENT ADVISOR ALLIANCE - ASSET MANAGEMENT SERVICES - WRAP","INDEPENDENT ADVISOR ALLIANCE, LLC","801-78808",168267
1943910,"YOURCHOICE ACCOUNT","ACCESS SOFTEK ADVISORY SERVICES","801-116873",299800
1940075,"PRIVATE CLIENT SERVICES","CETERA INVESTMENT ADVISERS LLC","801-20406",105644
1940075,"GSIAS WRAP PROGRAM","AXOS CLEARING LLC","8-53595",117176
1940075,"INDEPENDENT INVESTMENT MANAGER PLATFORM","NEW EDGE WEALTH","801-118291",307771
1940075,"MYADVICE ARCHITECT - UNIFIED","CETERA INVESTMENT ADVISERS LLC","801-20406",105644
1940075,"ENVESTNET WRAP PROGRAM","ENVESTNET PMC","801-57260",111694
1946676,"MAXIM FINANCIAL ADVISORS WRAP FEE PROGRAM","MAXIM FINANCIAL ADVISORS","",
1942225,"MORGAN STANLEY DEAN WITTER: VISION III - WRAP FEE PROGRAM","MORGAN STANLEY","801-70103",149777
1942225,"RAYMOND JAMES - WRAP FEE PROGRAM","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1935659,"WPM WEALTH ADVISORS LLC WRAP FEE PROGRAM","WPM WEALTH ADVISORS LLC","",
1939953,"AE WEALTH MANAGEMENT WRAP FEE PROGRAM","AE WEALTH MANAGEMENT, LLC","801-107319",282580
1936292,"INTEGRATED CAPITAL MANAGEMENT, INC. WRAP FEE PROGRAM","INTEGRATED CAPITAL MANAGEMENT, INC.","",
1942488,"SMA SELECT","MML INVESTORS SERVICES, LLC","801-44264",10409
1942302,"AVIDIAN WRAP FEE PROGRAM F/K/A STA WEALTH WRAP FEE PROGRAM","AVIDIAN WEALTH SOLUTIONS","801-64386",127186
1942488,"VALIANCE INVESTMENT PROGRAMS","MML INVESTORS SERVICES, LLC","",
1942488,"ADVISOR SELECT","MML INVESTORS SERVICES, LLC","",
1942488,"PORTFOLIO SOLUTIONS PROGRAM","MML INVESTORS SERVICES, LLC","801-44264",10409
1942488,"UMA SELECT PREMIER","MML INVESTORS SERVICES, LLC","",
1942488,"STRATEGIST SELECT","MML INVESTORS SERVICES, LLC","801-44264",10409
1942488,"REPASPM","MML INVESTORS SERVICES, LLC","",
1941428,"THE PROGRAM","APEX STRATEGIC WEALTH, LLC","801-118732",308569
1930150,"MWM WEALTH ADVISORY, LLC","MWM WEALTH ADVISORY, LLC","",
1935923,"WELLINGTON-ALTUS WRAP PROGRAM","WELLINGTON-ALTUS USA INC.","801-113668",297314
1943828,"MANAGER ACCESS SELECT","LPL FINANCIAL, INC.","",
1934759,"INTEGRATED PORTFOLIO MODELS","INTEGRATED WEALTH CONCEPTS LLC","801-108179",284656
1932443,"AMBASSADOR","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1942194,"VCI WEALTH MANAGEMENT WRAP FEE PROGRAM","VCI WEALTH MANAGEMENT LLC","801-127960",324833
1943828,"ADVISORY RELATIONSHIP AGREEMENT","SMARTX","",
1943828,"ASSETMARK PLATFORM","ASSETMARK, INC","",
1943828,"CASTLEVIEW","CASTLEVIEW PARTNERS, LLC","",
1943828,"ENVESTNET DIRECT WRAP PROGRAM","ENVESTNET ASSET MANAGEMENT, INC.","",
1943828,"FIDELITY / NATIONAL FINANCIAL (MAS)","FIDELITY INVESTMENTS (VIA ENVESTNET)","",
1943828,"LPL FINANCIAL, INC. MANAGER SELECT FOR AXA","LPL FINANCIAL INC., MANAGER SELECT","",
1943828,"DMA/MASTERS/PERSONALIZED UMA","WELLS FARGO","",
1943828,"MODEL DATA DISTRIBUTORS","ADHESION","",
1943828,"MODEL MANAGER AGREEMENT","SIMPLICITY SOLUTIONS","",
1943828,"MODELXCHANGE","AMERICAN TRUST COMPANY","",
1943828,"MODEL MANAGER AGREEMENT","HANLON","",
1935000,"GLOBAL MANAGER STRATEGIES SEPARATE ACCOUNT PROGRAM","GOLDMAN SACHS & CO. LLC","801-16048",361
1935103,"CREEKMUR ASSET MANAGEMENT WRAP PROGRAM","CREEKMUR ASSET MANAGEMENT, LLC","",
1935106,"RBC UNIFIED PORTFOLIO","RBC CAPITAL MARKETS, LLC","",
1935106,"PORTFOLIO FOCUS","RBC CAPITAL MARKETS, LLC","",
1930260,"WEALTH MANAGEMENT PLATFORM","VISION2020 WEALTH MANAGEMENT CORP.","801-71541",154149
1944013,"WRAP FEE PROGRAM FOR ASSET MANAGEMENT SERVICES","PRIME CAPITAL FINANCIAL","801-110709",288712
1944013,"WRAP FEE PROGRAM FOR LIMITED ADVISORY SERVICES","PRIME CAPITAL FINANCIAL","801-110709",288712
1944054,"HERON FINANCE WRAP FEE PROGRAM","HERON FINANCE","",
1936359,"GALAXY II WRAP","AMERITAS ADVISORY SERVICES, LLC","801-55153",317245
1939179,"BOND & DEVICK WRAP PROGRAM","BOND & DEVICK WEALTH PARTNERS","801-107852",283682
1936359,"CONSTELLATION","AMERITAS ADVISORY SERVICES, LLC","801-55153",317245
1936359,"GALAXY WRAP","AMERITAS ADVISORY SERVICES, LLC","801-55153",317245
1936359,"AMERITAS INVESTMENT STRATEGIES","AMERITAS ADVISORY SERVICES, LLC","801-55153",317245
1936359,"MANAGED ACCOUNT SOLUTIONS","AMERITAS ADVISORY SERVICES, LLC","801-55153",317245
1942915,"ALTA WEALTH ADVISORS LLC WRAP FEE PROGRAM","ALTA WEALTH ADVISORS LLC","801-112848",293675
1945963,"CWC ADVISORY PROGRAM","CAROLINAS WEALTH CONSULTING LLC","801-60158",300003
1945963,"CWC HORIZONS","CAROLINAS WEALTH CONSULTING LLC","801-60158",300003
1943296,"TEXAS FAMILY WEALTH WRAP FEE PROGRAM","TEXAS FAMILY WEALTH, LLC","801-128585",327332
1946117,"LEGACY FDM WRAP PROGRAM","COSNER FINANCIAL GROUP, LLC","801-95177",147942
1927013,"PFS WRAP FEE PROGRAM","PRECISION FINANCIAL SERVICES","801-77867",147872
1935130,"AGP FRANKLIN, LLC WRAP FEE PROGRAM","AGP FRANKLIN, LLC","801-130499",331699
1936872,"DOVETAIL WRAP PROGRAM","DOVETAIL WEALTH MANAGEMENT, LLC","",
1935067,"OPENVEST WRAP FEE PROGRAM","OPENVEST","",328152
1945196,"LPL FINANCIAL LLC APL","LPL FINANCIAL LLC","",
1938627,"CWM ASSET MANAGEMENT PROGRAM","CWM, LLC","801-72037",155344
1939588,"WEALTH ADVISORS OF TAMPA BAY WRAP PROGRAM","WEALTH ADVISORS OF TAMPA BAY","801-74575",162724
1945196,"FOURTH STREET PARTNERS","FOURTH STREET PARTNERS","",
1945196,"MERRILL LYNCH IAP","MERRILL LYNCH","",
1945196,"CHARLES SCHWAB SELECT","CHARLES SCHWAB","",
1945196,"AMERIPRISE","AMERIPRISE","",
1945196,"TRUIST","TRUIST","",
1945196,"FIRST REPUBLIC","FIRST REPUBLIC","",
1945196,"DA DAVIDSON","DA DAVIDSON","",
1945196,"CORIENT CAPITAL PARTNERS","CORIENT CAPITAL PARTNERS","",
1945196,"SANCTUARY","SANCTUARY","",
1945196,"NEW EDGE","NEW EDGE","",
1945196,"HIGH TOWER","HIGH TOWER","",
1945196,"AMERICANA PARTNERS","AMERICANA PARTNERS","",
1945196,"CETERA","CETERA","",
1945196,"SMARTX","SMARTX","",
1945196,"MORGAN STANLEY SELECT UMA","MORGAN STANLEY","",
1945196,"RAYMOND JAMES CONSULTING SVCS","RAYMOND JAMES","",
1945196,"RBC CONSULTING","RBC","",
1945196,"SCOTIA SUMMIT OPTIMIZED PORTFOLIO","SCOTIA ASSET MANAGEMENT","",
1945196,"SCOTIA TRADITIONAL SUMMIT US FOCUS DIV","SCOTIA ASSET MANAGEMENT","",
1945196,"UBS PAINE WEBBER ACCESS PROGRAM","UBS PAINE WEBBER","",
1945196,"LPL FINANCIAL LLC MANAGER WEALTH PORTFOLIOS (MWP)","LP FINANCIAL LLC","",
1945196,"RW BAIRD RECOMMENDED MANAGERS","ROBERT W BAIRD","",
1945196,"WELLS FARGO DMA","WELLS FARGO","",
1945196,"GOLDMAN SACHS GLOBAL MANAGER STRATEGIES","GOLDMAN SACHS","",
1945196,"LOCKWOOD MANAGED ACCOUNT UTILITY","LOCKWOOD PERSHING","",
1945196,"NORTHERN TRUST PFS PROGRAM","NORTHERN TRUST","",
1945196,"JANNEY MONTGOMERY SCOTT ADVISERS MSP","JANNEY MONTGOMERY SCOTT PLACEMARK","",
1945196,"WEST PACE ADVISORS","WEST PACE ADVISORS","",
1945196,"WELLS FARGO MASTERS","WELLS FARGO","",
1945196,"STIFEL OPPORTUNITIES","STIFEL","",
1945196,"OAM INVESTMENT ADVISORY SERVICE PROGRAM","OPPENHEIMER ASSET MANAGEMENT INC.","",
1945196,"STIFEL UMA","STIFEL","",
1945196,"ENVESTNET","ENVESTNET","",
1945196,"FOLIO DYNAMICS","FOLIO DYNAMICS","",
1945196,"US TRUST SPS PROGRAM","US TRUST","",
1945196,"UBS PAINE WEBBER SWP PROGRAM","UBS PAINE WEBBER","",
1945196,"MERRILL LYNCH ONE","MERRILL LYNCH","",
1945196,"RBC RESOURCE II","RBC","",
1945196,"RBC TOTAL PORTFOLIO","RBC","",
1945196,"RBC TOTAL STRATEGY ACCOUNT","RBC","",
1945196,"CHARLES SCHWAB AXXCESS","CHARLES SCHWAB","",
1945196,"ADHESION","ADHESION","",
1940851,"SELF-SPONSORED WRAP FEE PROGRAM","SAOS CAPITAL, LLC","801-72927",159515
1942211,"FOREFRONT FLEX","FOREFRONT WEALTH MANAGEMENT","",299003
1942389,"PRIVATE WEALTH MANAGEMENT","CURRAN WEALTH MANAGEMENT","801-63553",132136
1942232,"JONES KERTZ & ASSOCIATES, INC.","JONES KERTZ & ASSOCIATES, INC.","801-112613",104976
1942134,"ERG WRAP FEE PROGRAM","ELITE WEALTH MANAGEMENT","",
1940310,"LGG FINANCIAL WRAP FEE PROGRAM","LGG FINANCIAL","801-117324",305002
1942419,"WMG FINANCIAL ADVISORS, LLC WRAP FEE PROGRAM","WMG FINANCIAL ADVISORS, LLC","",
1937867,"EVERGREEN PRIVATE WEALTH WRAP FEE PROGRAM","EVERGREEN PRIVATE WEALTH","",
1937192,"CENTERPOINT ADVISORY GROUP, LLC WRAP FEE PROGRAM","CENTERPOINT ADVISORY GROUP, LLC","",
1942634,"CITY NATIONAL SECURITIES WRAP FEE PROGRAM","CITY NATIONAL SECURITIES","",
1942911,"THE FIXED INCOME PORTFOLIOS","AMERANT INVESTMENTS, INC.","801-61889",117284
1942911,"PORTFOLIO ADVISORY SERVICES","AMERANT INVESTMENTS, INC.","801-61889",117284
1936067,"OPPENHEIMER STAR PROGRAM","OPPENHEIMER & CO. INC.","801-887",249
1936067,"RBC MANAGED ACCOUNTS PROGRAM","RBC CAPITAL MARKETS, LLC","801-13059",31194
